squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
58492,82,1,1,87,95914,10,3,2005,0,1,8483,1100,829,1,8,5860459.5
38075,72,0,1,28,10185,2,3,1995,0,1,9309,6367,420,0,8,3812421.5
41371,14,0,0,64,14407,5,1,2013,0,0,605,2442,458,1,1,4139663.3
35522,94,0,1,5,73529,1,6,1994,0,0,3373,909,839,1,6,3554423.4
52856,3,1,0,1,54730,3,9,2013,0,1,7308,8481,540,0,1,5289891.3
28988,14,1,0,38,56444,2,6,2014,0,0,9968,6430,977,1,5,2907130.4
56555,90,1,1,78,49805,9,1,1990,0,0,9438,4967,901,1,1,5668603.0
52254,56,0,0,91,91881,8,2,2005,0,1,7979,5722,677,0,2,5230022.5
32879,88,0,1,74,3122,4,2,2021,1,1,8045,1678,229,0,10,3299134.1
25012,61,1,0,2,66817,6,4,2014,0,1,4770,9207,735,1,8,2503623.4
4865,61,1,0,8,3642,10,7,1999,1,0,9281,1993,932,1,4,491173.9
49395,20,0,0,10,36486,4,7,2015,1,0,6387,7320,415,0,0,4941101.5
10606,76,0,1,16,22784,8,9,1996,0,1,6543,1133,957,1,0,1064850.6
63724,30,1,1,16,41885,10,4,2012,1,1,189,9137,648,0,4,6378709.2
33956,92,0,1,46,56356,9,7,2001,0,0,8896,4860,480,1,10,3404280.1
82900,16,0,0,71,85041,4,7,2001,0,0,8720,9028,235,0,3,8292317.1
93319,53,1,0,61,21064,9,8,2018,1,0,4258,9415,362,0,9,9338497.8
95160,71,1,0,27,42152,7,1,2001,1,0,756,7940,233,0,3,9522790.1
59498,94,0,0,24,69819,9,9,1998,0,1,4482,4475,927,1,6,5952425.8
148,91,0,0,11,27008,6,9,1992,1,1,6618,7045,939,1,10,16799.2
67709,82,1,0,2,57705,7,10,1992,0,0,2723,4877,535,1,1,6776316.2
93224,34,0,1,85,44052,7,1,2019,1,0,1871,7425,765,0,1,9329864.9
76183,69,0,0,41,35703,9,2,1996,0,1,2290,4191,648,0,0,7620092.6
37132,24,0,0,38,38630,1,1,2009,1,0,6546,5978,797,1,3,3714296.9
66993,81,1,1,72,4017,3,1,2016,0,1,548,1062,954,1,2,6710225.6
82244,92,0,1,24,64217,7,5,2000,1,1,4073,6718,355,0,10,8228737.0
29370,13,0,0,45,67217,4,4,2002,0,1,3746,2150,797,0,9,2938725.2
66129,76,0,0,48,82092,8,4,2020,0,0,6552,8163,670,1,9,6615134.0
29846,50,0,0,14,89802,2,8,1998,0,0,3839,2993,580,0,2,2985095.8
64108,67,0,1,98,71492,1,3,1992,1,1,7326,9517,898,0,4,6423668.2
2850,42,1,0,37,7039,2,3,2012,1,0,3800,4235,984,0,0,290875.2
35652,48,0,0,33,75797,9,3,1996,1,0,9009,181,716,0,4,3569151.6
10932,28,0,0,49,83133,1,8,2007,0,0,5345,1030,377,1,9,1094185.7
58914,54,1,1,73,23712,1,2,2017,0,1,5801,525,869,0,9,5899786.7
12018,4,1,0,88,16975,3,9,2006,0,1,6066,6360,563,1,6,1213311.6
91395,16,0,0,25,11151,8,9,2008,0,0,6930,4945,165,0,6,9141900.8
73956,23,1,0,90,31225,3,5,2006,1,1,5045,3094,493,0,8,7400410.6
49421,26,0,0,10,29782,4,7,2020,1,1,8763,7775,746,0,4,4943342.0
55529,15,1,1,84,5940,4,3,2008,0,0,6197,7110,931,1,6,5558926.8
43547,84,0,1,12,48375,10,1,2016,1,0,5388,327,267,1,2,4358059.6
28554,21,0,0,45,80743,10,4,2012,0,0,4742,6210,155,1,3,2856686.2
85341,52,1,0,36,42247,3,3,2004,0,1,8479,7865,884,1,4,8538869.4
60826,54,1,0,30,82621,3,2,2016,0,0,8428,5008,296,0,0,6087968.6
1863,16,1,1,22,59808,7,5,2010,1,0,2578,4996,490,0,0,190783.0
59476,59,1,0,41,61825,4,2,2018,0,0,6291,6887,800,1,10,5950982.8
85493,67,1,1,11,28514,7,7,2013,0,1,1747,5768,758,1,10,8557738.3
5808,56,0,0,16,65448,1,5,2014,1,1,3004,254,797,1,10,582907.4
50673,69,1,1,5,53100,6,3,2015,0,1,6732,9177,974,1,6,5076210.5
62802,20,0,1,53,73843,9,8,2020,0,1,991,1639,866,1,1,6283765.0
67977,32,1,0,22,7784,9,5,2009,0,1,3897,8533,937,0,4,6803875.9
61217,43,1,1,65,38661,10,2,2015,1,0,3710,6934,905,0,5,6134485.5
40207,90,1,1,48,27482,8,1,2018,1,1,2099,9507,778,1,4,4029373.8
69142,16,0,0,63,35236,6,7,2005,1,1,8568,7964,340,0,1,6916927.5
80596,84,0,1,74,88574,8,2,1999,0,0,2388,2017,984,1,8,8065721.9
54473,9,1,0,40,58236,1,3,2015,1,0,4560,8125,835,0,4,5452279.5
51271,33,1,1,90,35186,5,7,1993,0,0,5684,6234,686,0,8,5139928.3
14809,58,0,1,28,94146,5,10,2015,1,0,5452,7379,823,0,1,1486480.5
59144,53,1,1,36,9259,2,7,2020,0,1,5313,4161,130,1,8,5922786.0
7791,21,1,0,17,24052,6,10,1998,1,0,5524,6452,780,1,10,785517.8
54266,54,0,0,5,39749,3,4,1997,1,1,9620,6200,601,1,0,5427669.7
59547,97,0,1,84,1893,7,2,2016,1,0,2680,7716,946,0,3,5967994.6
32813,92,1,1,3,12742,7,1,1990,1,0,9189,6513,618,1,8,3286268.0
34154,100,0,0,89,22119,5,2,1998,0,1,308,4964,538,1,1,3423970.8
50093,28,0,1,52,91311,3,7,2001,1,0,9193,4837,413,0,0,5014755.1
57133,23,1,1,5,16128,2,8,2019,1,0,4136,4331,469,1,3,5718350.9
72829,91,0,0,63,96137,7,4,2020,1,0,7696,6450,417,0,8,7287180.0
44461,91,1,1,24,46939,4,6,2015,1,0,6427,9315,532,1,9,4454468.5
81789,84,1,0,28,24157,8,8,1995,1,1,2452,9006,780,1,4,8184845.5
87821,14,1,0,59,81694,8,7,2004,0,1,3079,4575,776,1,1,8788809.4
38704,27,1,1,65,28559,2,1,1998,0,1,4998,2899,960,1,5,3882049.8
50478,34,0,0,11,76584,10,8,2015,1,0,5532,7821,711,1,6,5048822.5
72170,33,0,1,86,43206,5,7,2020,1,0,1139,760,627,0,5,7229974.0
