squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
24576,14,0,1,57,16200,2,4,1998,0,0,8363,5546,131,0,0,2461159.8
29819,12,1,1,61,76378,5,1,2010,1,0,2642,1217,470,1,4,2991129.0
24664,18,1,1,43,13277,6,1,2011,0,1,4450,7819,900,0,9,2471327.1
83905,94,0,1,70,25633,6,8,2011,1,1,552,8627,707,1,1,8397030.1
54748,82,0,1,21,67249,8,9,2021,0,1,8566,2837,732,1,0,5478961.1
71691,54,1,1,65,99381,8,10,1990,0,1,7728,9643,800,1,10,7176793.0
63894,52,1,1,25,13361,10,9,1994,0,1,7980,5625,112,0,6,6399046.4
51797,1,0,0,82,2542,9,10,2011,0,0,8963,3245,905,1,9,5181827.1
49008,60,0,1,78,23815,9,5,2020,0,1,3993,210,705,0,8,4912394.0
33098,36,1,1,42,3721,7,8,1992,1,0,7639,6380,221,1,7,3319481.2
8028,74,0,0,36,75459,3,5,1994,0,1,4987,4315,546,0,3,804141.4
38190,99,1,1,13,92961,8,10,2003,1,1,8081,7497,462,0,8,3825454.3
65689,92,0,1,59,48136,6,5,2000,0,1,1947,8998,528,1,7,6578403.0
59040,11,0,0,14,12340,1,5,1998,1,1,1642,5775,130,0,3,5905531.8
52369,28,0,1,70,70463,5,1,2009,1,1,8986,3346,120,0,2,5249658.9
69311,80,0,1,89,35699,2,10,2016,0,0,5614,7895,954,1,8,6939575.6
84922,97,1,0,20,93104,9,3,1993,1,1,6768,7803,901,0,2,8498552.3
18044,13,1,1,13,71630,5,4,2008,0,1,3017,6238,617,1,10,1814360.8
91554,81,0,0,79,12268,4,10,1999,0,1,9184,9063,210,0,6,9157895.9
45939,54,0,0,5,2164,2,6,1994,1,1,7483,4789,354,0,4,4594654.4
89687,24,0,1,29,15587,8,6,2000,1,1,6754,1073,135,1,10,8974887.0
3802,99,0,1,9,41191,1,6,2010,1,1,1717,3434,289,0,4,385045.0
92548,48,0,0,73,88919,8,5,2006,0,0,4146,6268,727,1,3,9259999.6
35532,87,1,1,49,48445,4,7,1991,1,1,4087,9541,651,1,9,3566862.1
93363,58,1,0,96,79352,7,10,2007,0,1,2437,9691,160,0,9,9345397.7
18653,21,1,1,40,43885,10,4,2020,0,0,4746,4175,319,1,9,1871959.0
74263,16,1,0,81,63495,8,6,1993,1,0,2046,6611,208,0,5,7433776.3
60650,72,1,1,57,41780,5,5,2012,0,1,4858,1320,100,1,7,6074678.2
53680,62,1,0,88,48353,1,7,2010,1,1,4515,3217,515,1,7,5379297.0
47242,12,0,0,55,87992,4,5,2003,1,0,2157,9584,766,1,9,4727165.3
63040,69,1,1,97,39564,6,7,2020,1,0,4057,7122,266,1,5,6318789.0
80803,76,0,1,59,44777,3,6,2018,0,0,5684,5726,895,1,5,8083433.8
52109,65,0,0,51,52565,7,1,1993,1,1,7211,9339,647,0,1,5215011.3
83054,37,1,0,2,84475,5,5,1991,0,0,6292,5495,265,0,1,8309399.1
71997,75,1,1,44,67609,8,10,2014,1,0,4305,3492,662,1,6,7207715.4
5722,63,1,0,92,86759,8,2,1999,1,0,3551,6405,998,1,9,580706.9
10872,73,0,0,5,49748,3,4,2001,0,1,3405,4377,408,0,5,1088055.1
83710,14,0,1,3,73055,4,8,2000,1,0,6533,1034,976,1,9,8374730.0
1260,21,1,1,25,19439,1,6,2016,1,0,952,728,773,1,4,131538.6
48496,75,1,0,61,67884,5,3,2002,1,0,7310,1509,199,0,4,4856815.2
74458,81,0,1,79,43377,5,10,2021,1,1,3969,2103,587,1,8,7452331.1
13517,48,1,0,74,8612,5,9,2005,0,0,4159,7967,814,1,4,1359844.5
66579,24,0,1,55,79904,9,1,2021,1,0,2076,2949,889,1,4,6664850.1
77247,13,1,0,44,28388,2,2,2011,0,0,5712,453,383,1,8,7731295.1
18891,90,0,0,40,34712,2,2,1992,0,0,9705,2565,999,1,1,1892159.2
93281,93,1,1,20,52231,9,3,1997,1,1,3327,2503,132,0,9,9336444.7
9677,64,1,1,50,89469,4,7,2008,1,1,2199,8963,819,1,1,977638.8
37473,44,1,0,63,15706,8,4,2015,0,1,2001,9067,854,0,8,3755563.5
12943,7,0,1,84,68064,10,4,1995,1,1,8566,9937,854,1,8,1300343.5
87585,80,0,1,66,60868,8,5,2017,0,0,6955,318,197,0,1,8764820.7
78612,93,0,0,9,2651,2,3,1997,1,1,4301,2446,456,1,3,7862673.7
90697,18,1,0,19,85613,10,10,2021,0,1,9151,3107,293,0,7,9075071.1
35215,19,1,1,33,68416,7,10,2006,0,1,5144,1651,976,0,3,3530988.6
30991,9,1,0,11,76459,7,8,2005,1,0,7815,305,161,0,6,3104594.5
61846,77,1,1,45,31443,6,2,1990,1,0,8142,7498,517,1,8,6192313.0
51212,32,0,1,55,694,1,9,2021,1,1,3782,8951,392,1,0,5130660.1
41971,22,0,0,37,46050,3,7,2008,0,0,8522,8050,359,0,8,4198560.8
72530,42,1,1,50,94361,6,2,2017,0,0,5900,4499,167,0,9,7263616.7
