squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
13687,36,1,1,93,2400,3,5,2001,1,1,4148,6383,590,0,5,1376329.1
50479,3,0,1,73,39939,5,9,2020,0,0,4149,6785,188,0,5,5057657.0
98121,38,0,1,57,20289,7,4,1995,0,1,6028,8690,275,0,2,9817494.5
57736,16,0,0,21,83855,9,6,1999,0,1,6099,1511,588,0,2,5775940.9
30356,40,0,0,85,13378,7,1,1992,0,0,7660,774,551,0,8,3039209.2
21141,38,0,1,80,65184,10,3,1998,1,1,169,8853,697,1,10,2126023.8
98122,34,0,0,7,80176,7,4,2009,0,1,7125,7272,186,1,5,9813433.9
34746,12,1,0,15,57668,10,5,2000,0,0,2840,3137,377,0,4,3478332.0
17297,43,1,1,19,99289,7,5,2012,1,1,3216,5586,243,1,2,1738971.2
80324,47,1,1,7,20394,3,2,1993,1,1,325,3203,109,0,9,8039714.3
15815,13,1,1,2,2179,7,1,2019,1,0,637,7880,552,0,4,1585031.9
1066,5,1,1,46,65388,4,9,2017,0,1,2723,9228,524,1,5,114605.7
79275,95,0,1,67,13000,5,9,1995,0,1,3689,7215,132,1,3,7930383.5
20658,7,1,1,48,80216,4,10,1997,0,0,8080,9560,341,1,10,2076936.7
8687,88,0,1,64,2052,3,6,1993,1,1,7414,6075,710,1,3,877525.3
69638,42,1,1,63,89878,1,2,1991,1,0,4703,7032,937,1,6,6977654.1
94036,18,0,0,19,79418,10,9,2001,1,1,5913,178,986,0,10,9406163.1
60889,72,0,0,87,55928,6,8,2018,1,0,7437,4833,131,0,7,6091341.8
11680,21,0,0,14,5324,10,1,1992,1,0,7478,6846,921,1,6,1169431.2
11458,96,1,1,31,95286,9,5,2010,1,0,1365,3757,321,0,6,1154040.0
20397,67,0,0,79,29406,8,7,1997,0,0,705,4914,898,1,3,2042985.7
83206,34,1,0,51,27565,9,9,1999,1,0,9170,9694,327,0,9,8326302.9
8951,11,1,0,63,32412,1,10,1997,1,0,6189,2892,626,0,1,904889.7
22854,41,1,0,89,74420,4,7,2001,0,1,6216,521,481,1,0,2292467.1
46042,52,0,0,74,45861,9,8,2015,1,0,65,9506,946,0,5,4605791.5
93506,20,1,0,28,7068,8,9,2017,1,0,5297,1410,306,1,8,9356982.7
58748,76,0,0,40,20761,2,5,2010,0,1,1627,996,639,0,2,5875981.0
715,71,0,0,23,33439,7,3,2010,0,1,8609,3736,740,1,8,74252.0
55327,22,1,0,59,76622,1,2,1993,1,1,7163,9333,504,1,8,5540589.3
63631,84,1,0,12,31269,6,10,2000,0,0,239,1952,411,1,4,6369055.0
77915,99,0,0,21,63942,5,10,2018,0,1,1081,9015,448,0,4,7793915.8
91804,5,0,0,81,87339,3,9,1999,0,1,8554,1275,930,1,8,9182083.9
57295,95,0,0,69,32081,2,2,1994,1,1,9771,9634,951,1,7,5731510.4
61057,65,1,0,77,17051,9,8,1998,1,0,9762,545,369,1,6,6114671.8
91626,83,1,0,55,59173,4,5,1991,1,1,2684,784,101,1,8,9169068.1
29356,96,1,1,46,4864,4,9,1990,1,1,1780,393,413,1,3,2948071.0
27134,62,1,0,2,1498,7,7,2003,0,0,3718,9140,357,1,3,2715604.3
1682,65,1,0,79,7602,2,3,2017,0,1,2590,425,659,1,4,174918.7
98868,41,0,1,67,85917,7,3,2021,1,1,2146,1077,623,1,3,9892300.1
23898,62,1,0,93,73176,9,9,1996,0,1,8256,4656,136,0,1,2399286.6
83110,43,1,0,75,55046,7,10,2001,1,0,4108,5663,380,1,7,8321631.1
71154,67,0,1,53,8762,2,6,2021,1,1,8418,7187,706,0,8,7122699.1
90841,48,1,0,15,25300,6,5,2003,0,0,3333,149,842,0,9,9086177.3
68416,87,1,0,48,60979,8,7,2010,0,0,1811,6776,424,0,6,6846709.0
47585,95,0,0,5,81532,5,1,1993,1,1,5101,89,639,0,0,4759724.3
28452,79,1,0,40,79918,4,10,2006,1,1,388,1889,566,1,2,2850377.6
15630,78,1,0,4,98750,7,3,1996,1,0,7084,4158,225,1,0,1565985.6
65900,36,1,1,99,27819,1,5,2017,0,1,2637,1038,452,0,1,6605894.7
21600,94,1,0,56,85215,10,8,2000,0,1,3129,6029,236,1,3,2166421.0
