squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
33207,66,1,1,54,26541,8,8,2000,1,1,4917,8204,338,1,10,3334198.0
2138,60,0,1,51,49527,3,5,2018,0,1,2916,662,653,0,2,217519.8
22593,20,0,1,28,39784,10,3,2007,1,1,7213,6594,513,0,2,2262197.7
64253,94,1,0,31,68952,2,5,2006,1,0,8832,7165,405,1,7,6431182.6
54936,39,1,0,87,8569,3,3,2001,1,1,3541,2513,906,1,5,5505207.1
1430,13,0,0,92,70232,2,4,1998,1,0,2848,5969,317,1,5,148835.8
79934,57,1,0,97,89004,7,3,1996,1,1,7637,6093,457,0,4,8002735.6
52618,19,1,0,56,17097,3,3,1998,1,0,6887,3346,488,0,8,5270796.8
39626,79,1,1,95,24635,4,10,2016,1,1,7338,1003,557,0,6,3972452.6
82252,65,0,1,63,43650,5,9,2020,0,1,5944,6947,441,0,6,8233956.0
30373,42,1,0,41,89715,4,3,2011,0,1,3669,6108,894,1,3,3044199.1
50576,44,0,1,11,10612,1,1,2018,0,1,3881,8014,129,0,1,5059529.8
88955,73,1,0,3,4958,9,5,1992,0,0,5602,5299,141,1,0,8898280.2
42933,15,1,1,7,8560,3,8,2003,0,0,3426,3656,587,1,4,4302362.3
34176,97,0,1,17,28284,1,1,1999,0,0,3018,8401,967,1,3,3421425.9
47097,78,1,0,46,69999,9,7,2011,0,0,2159,6265,893,0,2,4716535.1
10641,15,0,0,56,97711,10,10,2021,0,1,5823,3156,585,1,3,1069818.1
30888,52,0,1,84,70385,2,2,1996,1,0,5823,2623,761,0,9,3095632.6
77165,76,0,0,43,30196,5,1,2018,0,0,6837,3477,569,0,10,7719488.8
23061,28,0,1,40,67229,5,2,2019,1,0,5783,4157,104,1,0,2312106.9
10197,54,1,0,16,21179,5,6,2010,0,0,661,3989,896,0,1,1025552.0
35259,69,0,0,45,19029,1,9,2013,0,1,8378,6789,877,0,4,3527026.3
7155,93,0,1,56,55178,7,10,1990,0,0,9507,641,142,1,5,724105.0
9552,29,0,0,4,50952,9,8,2011,1,1,9676,5442,205,1,2,956627.1
6061,21,1,1,22,32991,10,4,1997,1,0,2559,8248,392,0,0,613117.7
9664,77,0,0,94,14891,10,10,2012,0,1,2551,1704,475,1,2,968805.2
34070,43,0,1,75,24480,10,7,2014,0,1,1439,273,893,1,4,3416611.4
61445,70,1,0,98,95470,3,5,1990,1,0,7403,7647,528,0,5,6157121.0
43188,8,0,0,64,41194,2,9,2016,0,0,1702,1176,712,1,3,4320637.6
98846,61,0,1,96,52808,6,6,2013,1,0,4958,1040,612,0,10,9892058.3
92292,55,1,1,61,72915,6,3,1992,0,0,3475,9873,174,1,3,9238491.2
64926,67,1,1,57,28583,6,5,2009,1,0,9418,1166,238,0,10,6504452.9
25373,73,1,0,32,32186,3,7,2008,1,0,6935,1510,347,0,2,2541919.8
72859,97,0,0,52,73233,5,2,2001,1,1,8563,230,835,0,8,7289714.1
34487,36,1,0,21,59782,6,5,1998,0,0,2278,786,860,1,5,3452462.8
29752,86,0,1,25,43195,6,9,1990,1,1,3953,753,107,0,7,2982668.0
57203,49,0,0,18,65188,10,3,1993,0,0,7727,6456,297,1,4,5722619.3
89873,84,1,0,87,5999,2,10,2021,0,1,9122,330,834,0,4,8997133.1
33601,15,1,0,70,82755,6,6,2013,1,1,5469,2929,705,1,6,3367765.3
180,63,0,0,71,91418,2,2,2020,0,1,8598,3119,268,0,10,19638.0
27571,98,0,1,77,97548,10,1,1998,1,1,5770,4349,565,1,2,2767842.8
18757,75,0,0,80,98754,10,8,2018,0,1,6397,771,532,1,2,1880601.8
60734,48,0,0,43,29595,2,6,2014,0,0,149,8086,847,1,1,6075765.4
50327,82,0,1,8,43787,10,10,2015,0,0,334,5441,981,1,3,5036872.5
61049,96,0,1,51,67835,6,1,1996,1,0,6308,3761,829,0,1,6113701.6
92594,8,0,1,27,30190,5,2,2016,0,1,5612,9224,124,1,1,9265539.6
85772,6,0,0,33,92121,3,1,2001,0,1,9717,7382,350,1,9,8579037.1
77461,73,1,0,85,46323,6,10,1996,1,1,2672,1365,109,0,2,7756205.6
91560,35,1,0,34,91597,1,7,2015,0,0,3411,2686,934,0,6,9162963.5
14536,79,0,1,88,57303,9,1,1996,0,0,9168,1248,566,1,8,1464600.6
75504,19,1,0,62,34162,6,1,2020,1,0,3815,841,968,0,1,7558113.0
24025,1,0,0,71,92726,1,3,1993,1,1,6503,3280,585,0,4,2406060.3
13760,10,1,0,32,92131,7,10,2021,0,1,8898,1611,955,1,6,1382162.1
77009,38,1,1,71,75981,7,5,2002,0,1,4118,4447,499,0,3,7706407.2
91287,45,1,1,39,54909,6,8,2020,0,0,2840,2544,300,0,0,9138828.0
47722,24,0,0,40,39713,6,5,2018,1,0,7499,3216,686,1,9,4774661.8
41250,28,0,0,71,50998,1,6,2019,0,0,6529,5881,463,1,7,4126032.9
44638,18,0,1,8,87048,9,5,1992,1,0,6730,1184,865,0,9,4466312.2
76640,59,0,0,61,85557,5,9,2006,1,1,3488,9639,672,1,5,7669425.6
85104,96,0,1,78,42526,2,10,2005,1,1,173,4500,456,1,7,8516196.5
35647,72,0,0,62,97047,2,6,2018,1,0,7981,522,875,1,4,3567681.8
36219,37,1,1,88,95981,9,6,2003,1,1,5923,1829,408,1,3,3634081.3
80329,47,0,1,74,34711,5,4,2000,1,1,5652,5787,225,0,3,8040769.0
80958,42,1,0,36,71081,10,1,1998,0,1,2017,6923,564,1,4,8098151.8
47995,56,0,0,13,6854,1,2,1991,1,1,411,6867,163,0,7,4801423.1
45690,93,1,0,69,59240,9,6,1992,0,0,1332,3533,108,0,8,4578301.2
22802,89,0,0,47,83332,5,4,2021,0,0,5319,3329,222,1,8,2282203.1
63272,72,1,1,98,21264,8,4,2002,1,0,8593,9599,975,0,7,6333289.2
62137,80,1,0,91,80975,2,8,2003,0,1,5487,7667,384,1,10,6220991.3
465,54,1,0,71,26706,1,2,1999,0,1,3053,8046,786,1,0,52762.9
58529,29,0,1,80,79124,2,2,2002,1,1,5836,9112,128,1,8,5859182.2
