squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
20075,25,0,0,87,48709,10,3,2000,0,1,1432,13,807,1,1,2010227.0
54729,30,1,1,9,20767,3,2,2001,0,1,4763,5709,281,1,6,5479404.1
34767,13,0,0,91,10449,7,1,2017,0,0,257,8974,654,1,9,3481346.7
31388,17,1,1,18,82136,1,1,2015,0,1,7904,3077,626,0,1,3145817.5
37134,83,1,1,9,59284,7,1,2005,1,1,1826,6439,607,0,2,3718807.5
14011,99,0,1,59,34664,6,2,2002,0,1,9027,4732,585,1,1,1408285.2
87589,54,0,1,80,48335,6,2,2016,1,1,1104,4887,531,0,0,8769157.6
40993,16,0,1,7,50040,6,8,2017,1,0,8833,10000,112,0,7,4102780.7
92811,3,0,1,91,55214,5,5,2014,0,1,6492,3673,396,1,0,9293471.4
26867,6,0,0,30,26778,10,10,2000,0,1,2923,20,577,0,0,2690300.0
49170,96,0,1,21,44018,9,3,1991,0,1,4929,1906,571,1,5,4923152.1
77081,67,0,1,54,81670,10,5,1995,0,1,242,3294,419,1,1,7711931.5
66959,87,1,0,36,6018,4,8,2010,1,0,2741,1460,294,0,9,6699322.0
82458,93,0,1,14,37295,4,9,2001,1,1,5165,3909,624,1,7,8250503.1
85615,68,1,1,63,32039,9,3,2009,0,0,2503,3381,548,0,8,8572770.9
61803,22,1,1,39,16975,4,2,2005,0,1,1851,9450,740,0,1,6187398.5
93190,51,0,0,44,67570,5,5,1998,1,0,4817,7651,998,0,7,9322069.8
79240,53,1,0,66,70466,1,3,1994,0,0,3190,8062,166,1,4,7928275.4
86184,99,1,1,42,14009,1,4,1993,1,0,6361,6288,945,1,1,8625590.3
57097,65,0,1,31,27120,2,7,2011,1,1,6657,3113,582,0,2,5715926.1
683,91,1,1,31,75419,10,3,2009,0,1,6528,2986,172,0,10,76430.9
22255,70,1,1,65,43995,10,3,2002,0,1,4297,1138,978,0,8,2239467.2
43586,12,1,0,96,16475,2,6,2015,0,0,6790,8376,626,0,7,4366236.5
55472,44,0,1,13,87433,5,6,2008,1,1,4205,6960,653,1,0,5553013.8
58253,15,1,0,94,64455,5,1,2014,1,1,4926,358,990,1,0,5832546.4
46308,73,0,0,97,40354,4,5,2009,0,0,2825,3246,861,0,4,4639736.9
65961,29,0,1,18,92444,3,10,1997,0,0,6764,7680,211,0,1,6600131.7
77262,19,0,1,38,41026,8,5,1990,1,1,8000,8829,210,1,7,7732674.0
48399,78,0,1,72,25868,1,2,2007,0,0,6962,2547,246,1,6,4847310.7
75402,59,0,1,21,30993,3,10,2003,1,0,521,7959,257,1,8,7545050.3
54750,10,0,0,69,34626,4,4,1990,1,0,4193,8395,783,1,0,5481119.0
25968,74,1,0,4,78812,6,5,2002,0,1,8566,2803,112,0,10,2601762.2
28993,96,1,0,3,12275,3,6,1998,0,0,3119,1785,552,1,10,2902643.8
28605,2,0,1,25,63712,7,6,2003,1,1,1624,1800,492,0,1,2866459.3
68184,64,0,0,85,64961,8,4,1998,1,1,1937,125,112,0,10,6823394.8
98283,41,0,1,8,19613,1,9,2003,0,1,7569,1515,236,0,4,9833681.3
95238,100,1,0,54,1606,8,9,2019,0,1,1533,8203,395,0,1,9530991.9
67519,85,0,0,55,40410,9,10,2014,1,1,3599,8584,298,0,0,6754271.4
