squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
6807,53,0,1,19,96312,3,3,2008,1,0,2693,8767,503,0,0,687517.8
40077,85,1,0,90,51219,7,6,2011,1,1,2350,5903,935,0,5,4020046.1
82519,97,0,1,93,76104,3,5,2002,0,1,7446,4137,815,0,0,8259491.2
21038,15,1,0,90,44209,7,6,2007,0,0,7527,4132,365,0,0,2110409.7
21751,71,0,0,82,78642,6,8,1995,1,1,782,7203,583,0,8,2178623.5
52348,22,0,1,79,75382,1,6,2006,1,1,1173,1367,736,0,2,5239471.6
82321,27,1,0,57,36787,7,4,2009,0,0,7608,6359,732,1,7,8240224.9
39073,91,0,0,17,63033,9,3,1992,1,1,6671,8093,962,1,8,3909080.2
36945,35,0,0,31,52908,5,3,2006,1,1,8900,9299,192,1,4,3696745.6
4105,97,0,1,55,37462,6,8,2014,0,1,2978,6507,829,0,0,419095.4
83776,21,1,1,33,64605,2,9,2020,0,1,4170,3657,577,0,10,8381763.0
56812,100,0,0,46,46298,4,4,2013,1,1,2325,7614,190,0,5,5683565.3
72735,86,0,1,96,27860,3,3,2000,1,0,897,412,200,1,10,7280576.0
94716,92,1,1,7,28100,6,1,2009,0,0,1785,1348,680,0,4,9479703.9
63334,36,1,1,18,5795,10,8,1996,0,1,585,5159,428,1,3,6343542.6
93232,60,1,1,86,1555,8,2,2005,0,1,3326,1814,379,1,1,9336064.5
11063,47,0,1,13,51572,4,10,1997,1,1,1039,3061,940,1,0,1112469.7
72772,76,0,1,26,55780,1,9,2006,0,1,2565,8353,529,0,10,7280658.6
53874,70,1,0,73,97307,1,2,2009,0,0,9762,4046,540,0,2,5389567.9
18160,10,1,1,49,73819,9,2,2019,0,0,1495,318,605,0,0,1827114.9
34571,80,0,1,98,89459,7,1,1996,1,1,8518,3084,676,1,3,3464365.6
21991,55,0,0,4,43526,3,9,2011,0,0,1279,4246,272,0,1,2199707.1
91592,50,0,1,96,18540,5,6,1990,0,1,4141,838,165,1,2,9169563.0
9494,62,1,0,82,58018,9,3,2015,0,0,9288,9682,932,1,10,956275.5
8747,91,0,0,48,52535,8,9,1999,1,1,9242,1118,774,0,0,878147.9
74458,64,1,0,38,98352,10,5,1996,0,0,4644,6334,875,1,3,7453820.6
19326,81,1,1,44,29613,2,7,2021,1,1,6046,8696,676,0,8,1942134.1
21394,10,0,0,16,963,7,4,2017,0,1,7591,8785,277,1,10,2141175.7
43239,83,1,1,2,13809,5,8,1996,1,0,3420,4709,820,1,10,4330567.6
90215,1,0,0,48,23728,3,2,2002,0,0,4332,594,499,0,7,9023674.2
93349,79,0,0,94,45851,6,1,1995,1,1,4663,1115,556,1,9,9342473.5
50226,60,1,0,7,97189,10,8,2011,0,1,6669,3514,414,0,8,5025237.1
46135,26,1,1,39,55892,9,2,1990,0,1,623,5081,174,0,8,4621995.0
16842,29,1,0,49,20912,2,4,2007,1,1,4156,8647,458,1,1,1690854.7
80815,39,1,0,95,69207,8,4,1991,1,0,4318,9229,306,0,6,8090478.1
