squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
39517,92,0,0,85,51212,4,6,2019,0,1,7618,1172,810,1,9,3953491.9
55232,23,0,0,8,849,8,3,1991,0,0,1492,5697,625,0,6,5524015.1
53735,49,0,1,92,2423,4,7,2006,0,0,8654,9588,290,1,8,5384554.6
67753,72,1,1,78,31721,3,9,1995,1,1,7480,2068,929,0,6,6789580.5
1450,59,0,0,1,2317,10,9,2018,1,1,1285,8119,869,1,10,146181.8
82141,93,1,1,61,74213,3,7,2019,1,1,8785,6602,968,1,4,8225970.9
17868,73,1,0,35,48674,4,9,2013,0,0,1718,5498,710,1,2,1792308.3
71397,71,0,0,93,68199,3,10,1995,1,1,3477,5530,342,0,2,7145471.5
32623,35,0,1,14,80204,10,6,2003,1,0,4633,7551,126,0,8,3267852.3
23841,71,1,1,25,32106,3,7,2010,1,1,7590,5224,564,1,1,2390804.0
16495,94,0,0,6,90448,3,10,1991,1,1,2214,1464,929,1,7,1650711.1
39109,24,1,0,67,74477,4,3,2002,1,0,1642,2925,139,0,9,3917652.2
65151,81,1,1,3,66191,7,9,1991,0,0,3218,9119,849,0,4,6522781.1
61484,91,1,0,94,87015,8,8,2013,1,0,5486,3641,766,0,3,6154833.3
57160,15,1,1,43,40786,8,8,2002,0,0,4018,4871,836,1,2,5724102.2
13346,57,0,0,57,30010,6,8,2021,1,1,2525,545,809,0,8,1336414.1
27351,77,0,0,36,98465,4,1,1997,1,1,1150,3100,812,1,0,2738851.7
18466,50,0,1,60,89670,5,2,2020,0,0,2475,1376,568,0,5,1849227.0
45441,29,1,0,66,21239,3,5,2004,0,1,8121,2996,853,0,6,4552319.4
55933,15,0,0,97,5800,9,8,2001,1,1,7369,6739,686,1,6,5599976.1
81936,68,0,0,92,6143,3,1,2011,1,0,6393,9082,734,0,0,8198107.1
18237,70,1,0,74,25093,9,6,2011,0,0,7173,9144,498,1,9,1833338.1
35631,54,1,0,7,77355,10,6,2018,1,1,216,1339,775,1,10,3568002.8
99683,12,1,0,77,18300,5,8,2002,0,1,4034,2877,787,1,6,9977000.2
47664,44,0,0,77,98008,6,3,2010,1,1,2662,5433,417,0,6,4770073.0
62887,45,0,1,7,91125,4,3,1993,1,0,292,744,675,0,4,6293710.3
18470,20,1,1,73,9406,3,1,2000,1,0,4089,9245,905,1,6,1852115.0
36031,63,1,0,47,74698,9,8,2001,0,1,9701,1325,514,0,4,3612495.1
22776,84,0,0,5,82401,9,9,1993,0,1,2422,1918,544,1,7,2278599.3
14830,81,1,0,1,17641,1,10,1992,1,0,6151,1651,243,0,9,1487488.2
43944,40,1,0,69,5581,10,5,2012,0,1,7466,6556,735,1,6,4403326.2
73062,34,1,1,38,44770,4,8,2016,0,0,9823,7174,728,1,0,7313447.6
84284,76,0,0,39,55723,5,1,1998,0,0,4500,4877,480,0,6,8432554.8
9619,66,1,0,91,82543,9,5,1991,0,1,1069,3823,927,0,10,969806.1
11410,96,0,1,96,85454,8,3,2019,0,1,1466,3642,933,1,1,1150663.9
29855,63,0,0,23,78080,5,5,2000,0,1,3861,7495,204,0,6,2987645.0
46716,94,0,0,58,25303,8,5,2008,0,1,1361,6855,409,0,3,4674140.8
77046,69,1,0,85,43517,4,2,1992,0,1,8135,1401,648,0,3,7714235.2
58855,1,0,0,66,20127,3,7,2004,0,1,2267,3070,531,0,3,5892518.4
69165,66,1,0,74,51371,4,4,2009,1,1,1543,9736,939,1,9,6926290.9
57915,25,0,1,84,87517,10,4,2007,1,1,3394,4287,640,0,5,5800324.7
66279,47,1,0,9,21934,3,2,2003,0,1,5079,3156,128,0,10,6631365.3
16068,21,1,0,13,21716,8,8,1991,1,1,8893,2564,463,0,2,1611707.1
74325,50,1,1,58,91978,8,10,1994,0,1,4008,1952,275,0,5,7443433.4
35742,46,1,1,47,84138,7,1,2014,1,1,1732,6019,243,0,7,3581003.4
9026,51,1,0,28,85842,1,5,2000,1,0,779,9037,482,0,10,904797.0
16899,19,0,1,14,47328,2,4,2020,0,1,5710,907,302,1,7,1693690.0
99854,82,0,0,64,82741,3,8,2009,0,1,4827,2626,918,0,7,9989598.9
33743,56,1,1,29,21945,10,8,2006,0,1,7330,3012,345,0,6,3382812.6
72798,22,1,1,30,61212,9,3,2007,0,0,2209,2120,637,0,7,7290431.7
86492,21,0,0,86,42450,3,7,1992,1,0,7843,5348,463,0,0,8654049.2
38937,35,0,1,77,2867,2,6,2013,1,1,1312,1272,794,0,1,3901433.3
24762,22,0,1,62,50367,10,10,1999,1,1,5264,3986,502,1,1,2480900.9
91047,45,0,0,65,41065,8,2,1999,0,0,7241,1060,757,1,1,9109264.9
55527,64,0,1,44,61931,4,2,2005,0,1,9385,9507,786,1,9,5557814.5
70606,17,1,1,79,38,7,3,2017,1,0,4927,1285,197,0,5,7070662.7
67327,47,0,0,87,26709,9,3,1990,0,1,1097,8551,964,0,10,6741466.0
6125,90,0,1,29,95979,1,2,2012,1,1,6423,7934,846,0,10,615143.2
71833,37,0,1,51,58147,2,5,2013,0,0,3772,2045,580,1,6,7185318.3
20811,98,1,1,71,91543,1,4,1995,0,1,112,53,586,0,3,2090690.5
7643,98,0,0,63,5989,2,3,1999,1,0,2142,7748,983,1,7,765618.9
16669,95,1,1,81,15949,4,3,2007,0,1,6109,1409,239,1,1,1676719.7
84006,73,1,1,97,54296,4,7,2000,1,0,9698,6310,837,0,4,8409827.0
34059,49,0,0,90,63489,4,8,1993,0,1,4138,5337,347,0,2,3412619.3
36131,95,0,0,88,72385,8,8,1991,1,0,1046,8463,331,0,8,3620939.1
8201,18,1,1,66,38920,7,2,2007,0,0,4949,5811,185,1,6,826967.7
38398,84,0,0,22,44513,6,8,1994,1,0,1618,9458,404,0,8,3842545.4
38833,10,0,0,14,28075,4,3,2014,1,1,1828,7626,462,1,8,3884619.4
41488,22,0,0,59,2019,9,1,2013,0,1,2090,4438,650,0,3,4151539.3
5205,2,0,0,15,71289,7,3,2005,0,0,8342,4705,742,0,0,521650.5
45066,28,0,0,62,85825,9,5,2013,0,0,7092,6757,924,1,0,4508367.3
63875,53,1,1,14,54408,7,3,1999,1,0,4139,7178,152,0,6,6394774.9
25052,88,0,0,94,1083,8,6,2020,0,1,718,6346,703,0,10,2515214.0
51457,64,0,1,32,68294,3,10,2016,0,0,3016,1891,633,1,4,5150600.6
84396,64,0,0,96,88421,6,7,2015,1,1,7416,6190,593,1,2,8449333.5
64920,98,0,1,63,1173,8,8,2016,1,0,2287,8181,426,1,6,6501809.6
9166,4,1,0,16,26610,4,1,2015,1,1,6838,9438,842,1,8,922847.5
85558,48,1,0,83,55318,2,9,2017,0,1,7997,655,374,1,0,8568781.7
87267,75,1,0,81,57714,6,10,2019,0,0,6899,1628,666,1,4,8731940.9
96091,100,0,1,24,99874,10,3,1999,0,0,6546,4094,373,0,6,9615021.9
38003,98,1,0,6,49191,8,10,2008,0,0,9981,6500,129,0,2,3803545.8
83120,97,0,1,68,93953,6,6,2015,0,1,15,4581,481,0,1,8318749.5
20468,100,1,0,34,63924,6,4,2003,0,1,9659,6233,802,0,0,2049846.3
75152,91,1,0,37,61836,3,3,2018,1,0,4717,5685,412,0,2,7518709.8
32688,9,1,1,18,86166,6,5,2013,0,1,9089,6967,398,1,7,3274057.3
45868,72,1,1,69,33082,5,7,1994,1,1,7668,9908,216,0,10,4600708.4
