squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
75523,3,0,1,63,9373,3,8,2005,0,1,4313,9005,956,0,7,7559081.5
80771,39,1,1,98,39381,8,6,2015,1,0,3653,2436,128,1,2,8085989.5
55712,58,0,1,19,34457,6,8,2021,0,0,2937,8852,135,1,9,5574642.1
32316,47,0,0,6,27939,10,4,2012,0,1,659,7141,359,0,3,3232561.2
70429,19,1,1,90,38045,3,7,1990,1,0,8435,2429,292,1,4,7055052.0
39223,36,0,1,17,39489,8,6,2012,0,1,2009,4552,757,0,1,3926647.2
58682,10,1,1,99,6450,10,9,1995,1,1,5930,9453,848,0,5,5876376.5
86929,100,1,0,11,98155,3,4,2003,1,0,6326,4748,654,0,10,8696869.3
51522,3,0,0,61,9047,8,3,2012,1,1,632,5792,807,1,5,5154055.2
39686,42,0,0,15,71019,5,8,2021,1,1,5198,5342,591,1,3,3970892.1
23563,21,0,1,90,91058,6,8,1993,1,0,703,852,684,1,10,2366397.3
96470,74,1,0,21,92029,4,2,2011,1,1,5414,1172,716,1,9,9652258.1
19127,31,1,0,5,7475,2,9,2008,0,0,5387,4430,374,0,4,1914688.8
13087,44,1,0,77,40475,8,4,2004,1,0,1745,724,582,0,0,1320803.4
79770,3,0,1,69,54812,10,5,2018,0,1,8871,7117,240,0,7,7986665.8
75985,60,1,0,67,6517,6,9,2009,1,1,4878,281,384,1,5,7607322.9
64169,88,0,1,6,61711,3,9,2011,1,1,3054,129,726,0,9,6420823.1
99371,31,1,1,16,96297,7,8,2013,1,1,3258,6296,354,1,8,9944705.3
25966,37,1,1,17,22818,3,1,2016,0,0,8257,2557,162,0,6,2604486.6
41792,43,1,1,10,80768,9,5,2017,1,1,2950,9573,572,1,5,4187667.7
28795,64,1,1,50,97667,3,4,2009,1,1,9862,2666,330,1,0,2888047.9
92383,12,0,0,78,71982,3,7,2000,0,0,7507,9056,892,1,1,9244344.0
33279,64,1,0,65,91690,3,2,2019,1,1,2427,717,732,0,1,3333351.9
34782,47,0,0,73,35331,1,4,2020,0,1,9586,6604,822,0,2,3482594.0
13386,51,0,0,90,87978,4,6,1993,0,0,2885,1149,904,1,4,1342509.3
20883,56,0,0,54,85377,5,9,2018,0,0,9982,8142,670,1,10,2091505.8
95121,46,0,1,3,9382,7,9,1994,0,0,615,1221,328,0,10,9515440.4
6071,72,1,0,14,8410,2,6,2003,1,1,3306,3635,295,0,2,612471.3
11844,43,0,0,55,46144,6,5,1993,1,0,5292,8233,395,0,10,1189939.3
52078,7,1,1,73,20372,10,4,2016,1,1,1864,2049,558,0,5,5217708.6
25897,98,1,0,92,20344,2,4,1993,0,1,9799,9569,116,1,10,2598763.3
85443,40,1,1,54,339,3,1,2021,1,0,3056,8928,292,1,2,8555234.1
11412,78,0,0,79,73807,1,5,2009,1,1,6899,8997,695,0,0,1145642.9
97550,89,1,1,98,78155,2,5,2014,1,0,5391,897,388,0,0,9765099.4
76485,47,1,0,9,90254,2,9,2008,1,0,2860,3129,982,0,1,7653300.8
26169,29,0,0,62,66489,9,7,1993,0,1,7918,187,919,1,9,2622399.3
24239,87,1,0,91,73056,4,7,1998,0,0,6656,7149,698,0,3,2427801.8
36239,8,0,1,24,66771,7,6,1990,0,1,6679,6528,798,1,5,3627708.0
10500,88,0,1,49,10533,10,1,2013,1,1,4170,5501,422,0,5,1057021.3
87060,27,0,1,91,51803,8,10,2000,0,0,6629,435,512,0,7,8711426.0
66683,19,1,1,6,50801,6,2,2001,0,0,7473,796,237,1,3,6677649.1
66569,59,1,1,56,15574,7,9,2016,1,1,2020,7188,269,1,10,6667802.6
84559,29,0,1,69,53057,7,7,2000,1,0,3573,9556,918,1,8,8460604.0
28749,39,0,1,53,80821,6,5,1996,1,0,8113,2352,982,1,3,2877997.6
76091,38,1,0,32,59451,5,8,2016,1,0,8150,6037,930,0,7,7614076.6
92696,49,1,0,38,74381,9,2,2021,0,0,1559,5111,957,1,2,9272740.1
46988,66,1,1,27,4863,9,10,1991,1,1,8339,6331,874,1,4,4707341.1
48062,22,0,1,4,28104,1,10,2008,1,0,7908,552,817,1,1,4809993.8
5767,97,1,1,11,44551,7,3,1998,1,0,2516,5601,307,1,4,586742.8
59800,47,0,1,27,44815,6,9,2021,0,0,5075,3104,864,0,4,5984462.1
54836,25,0,1,53,64601,10,5,2020,1,0,5278,1059,313,1,6,5492532.0
54318,10,1,1,52,76737,4,2,1998,1,1,9580,3787,227,1,1,5444967.8
70021,52,1,0,28,95678,4,6,1992,0,1,4480,6919,680,1,1,7005572.2
54368,11,1,1,20,55761,3,7,2021,0,0,231,1939,223,0,8,5446398.1
31421,29,0,1,68,67505,5,3,1999,1,1,8949,2080,630,0,5,3147829.9
63053,6,1,1,28,45312,3,1,1997,0,1,8414,6270,939,1,8,6315375.7
4187,89,0,1,17,7488,1,6,1994,1,0,186,2627,559,1,2,421906.4
33108,82,0,1,83,52015,6,10,2016,1,0,6250,8751,552,1,2,3316069.6
64393,8,0,0,51,95335,4,1,1990,1,0,3835,2403,559,0,6,6441378.0
93876,60,0,1,70,5484,2,1,1999,1,1,4086,5991,494,1,8,9390891.9
67040,60,1,1,22,1690,4,8,1993,1,0,4817,5222,927,0,0,6714247.3
47938,17,0,0,68,64247,7,1,2013,0,1,327,209,352,1,8,4797883.3
39090,57,1,0,74,2922,4,9,2010,0,0,3572,8722,811,1,6,3917691.0
43609,66,0,0,55,6739,4,9,2005,0,1,3388,2353,120,1,7,4364910.5
41998,74,1,0,17,32039,6,1,1990,1,0,6838,4925,828,0,9,4203344.0
36496,9,0,1,47,51526,5,1,2017,0,1,2768,6291,230,1,0,3656368.7
84016,15,1,0,55,63595,1,7,2016,1,0,3284,9879,641,0,2,8410054.6
3087,27,1,1,94,9283,3,10,2005,1,1,5866,3557,199,1,1,321717.5
89768,48,1,1,17,71000,6,9,1993,0,1,2485,108,864,0,7,8980518.3
30226,74,1,1,87,71053,10,9,2007,0,0,515,13,223,0,4,3039243.7
58478,5,0,1,35,5898,6,10,2016,0,0,8366,4799,979,1,7,5853710.6
66621,48,0,0,89,52165,10,1,1995,1,1,5024,8103,388,1,4,6666403.5
73314,43,0,1,38,49895,10,1,2018,0,1,3281,5020,968,0,8,7336538.8
59972,28,0,1,18,32083,9,8,2021,1,1,8384,7226,226,1,4,6000826.1
71591,20,1,0,58,46834,7,4,1998,0,0,6486,3310,366,0,0,7165980.8
92462,52,1,1,46,22405,9,6,2019,1,0,9584,8587,677,0,8,9257840.9
52325,60,1,1,24,76804,6,5,1992,1,0,8987,3149,808,1,4,5238533.2
67311,67,0,0,10,45626,3,3,1990,1,1,6928,7808,774,1,5,6732249.0
45050,99,0,1,87,20318,4,8,2013,1,0,5218,8217,144,0,3,4508695.3
