squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
2871,83,1,1,44,52126,10,4,2018,0,0,3500,733,732,0,9,298537.8
9008,42,1,0,65,52822,8,6,2019,1,1,8933,8978,277,0,4,907736.9
40037,5,0,1,96,42626,9,6,1995,1,1,7930,9128,141,1,9,4012108.5
11260,75,0,0,67,69016,3,9,2008,1,0,9068,4289,976,1,6,1131709.8
41212,31,0,0,98,83668,3,5,2013,1,0,9750,7409,423,0,0,4128709.3
91743,28,0,1,40,25035,7,5,2000,1,0,195,2238,697,1,2,9181611.0
45738,30,1,1,69,42532,9,10,2021,0,0,5941,5641,445,0,8,4583032.1
636,47,0,1,59,29589,5,3,2001,0,1,4476,2053,899,0,8,73625.1
37171,56,1,0,61,75390,6,2,2004,1,0,3036,8473,329,0,2,3723277.4
11646,40,0,1,66,52451,1,10,1997,1,0,2915,5191,900,1,2,1169371.7
5620,94,0,0,56,99851,7,4,1996,0,0,7397,8570,308,1,10,566525.6
19373,99,1,1,75,82403,4,4,1997,0,0,3854,2438,207,1,3,1949240.7
32794,97,0,0,7,60293,4,3,1996,0,0,506,8511,880,1,2,3279960.6
28373,73,0,0,83,4970,5,2,1993,0,0,9556,8121,121,0,6,2842729.3
89823,82,1,0,26,65210,4,7,2002,0,0,5024,4287,948,1,10,8987070.2
64533,32,0,0,5,17524,9,7,2010,0,0,7748,9485,250,1,8,6454096.0
17515,12,0,0,64,81495,4,8,1992,0,0,1868,1371,150,1,0,1754203.2
24040,90,0,1,93,79188,1,8,2015,0,0,6085,6578,665,0,10,2412253.5
48289,68,1,0,19,51010,3,7,2015,1,0,8842,4008,734,1,0,4835241.5
17513,98,0,0,36,58565,3,6,2020,1,1,9743,1700,705,1,10,1754716.0
20401,88,1,1,3,18235,6,8,1994,0,1,8548,3330,313,1,1,2047409.4
6009,55,0,1,56,24848,6,7,2019,1,1,3216,1084,679,1,9,610176.9
85104,7,1,0,37,23443,9,6,2014,1,1,4537,5629,103,1,2,8517206.4
65886,71,1,0,15,97439,10,8,2012,0,1,187,9089,626,1,4,6592196.2
79096,79,1,1,15,30646,1,7,2005,1,0,202,5657,698,1,8,7917449.5
95098,30,0,0,4,17095,4,9,2002,0,0,9545,1344,501,1,2,9510300.2
54336,38,1,1,13,48360,4,9,2005,1,1,1340,3632,399,0,7,5442172.5
85300,98,1,0,64,93491,5,9,2002,1,0,8803,6687,768,0,3,8536653.2
40906,58,0,1,29,15447,8,9,2008,0,0,9059,4328,201,1,9,4094554.8
82585,80,0,1,82,65846,10,1,2004,0,0,3254,7812,482,0,0,8265084.4
73021,10,1,0,76,78549,1,2,2002,0,0,5032,7767,813,0,4,7311448.2
57044,25,0,0,93,2309,6,6,1992,1,0,2439,2443,527,1,4,5713004.2
78882,100,1,0,63,73080,10,8,2014,0,1,6371,5019,134,0,6,7893540.4
56013,46,1,1,64,50170,8,6,2000,1,1,6404,6739,998,1,8,5611203.0
60863,52,0,0,44,33691,1,5,2005,1,1,3822,9663,692,1,4,6091262.5
83520,39,0,1,37,89961,10,10,1992,0,1,9349,8127,516,0,2,8359050.2
71848,86,0,0,61,44526,10,2,2017,1,0,5743,5290,175,1,2,7189666.7
69067,37,1,0,62,28313,1,7,2020,1,0,8829,2341,563,0,4,6911055.0
79653,4,0,1,19,78020,4,1,2013,1,1,9783,989,513,0,7,7972109.3
16977,46,1,1,54,36800,3,6,2019,0,1,8832,4081,416,0,6,1706568.9
13594,8,0,0,73,26020,8,1,2019,0,0,8145,4420,968,1,9,1365330.9
4711,98,0,1,80,93410,7,5,2007,1,1,7325,6629,813,1,0,478449.7
89124,33,0,1,62,29301,3,3,1993,1,0,5314,274,806,1,10,8919357.3
62599,8,0,1,37,9244,9,10,2012,0,1,428,2077,909,1,0,6268809.2
74572,74,1,0,48,16796,6,9,2013,1,1,1473,8373,477,1,4,7463538.3
56197,81,0,1,39,73580,7,2,2006,0,1,3004,3488,983,1,1,5625138.6
66687,95,1,0,21,17551,4,10,2000,0,1,3649,5983,926,0,4,6675401.0
47519,8,1,1,95,3013,8,10,2006,1,0,87,5881,814,1,9,4759722.6
21581,26,0,0,77,32881,2,6,2007,0,0,9960,6450,811,1,0,2166100.7
16956,25,0,1,69,20483,10,6,2018,0,0,956,3480,715,1,7,1705161.8
56148,84,0,1,16,72996,5,4,2017,0,0,6716,3388,893,1,8,5617858.7
85429,20,0,0,28,59987,7,8,2014,1,1,2582,330,918,0,3,8546147.4
84058,64,0,0,99,14929,3,7,2004,1,0,8861,6626,429,0,2,8415755.4
18604,63,0,0,23,15859,1,10,2003,1,0,96,7979,995,1,4,1861172.3
90179,27,0,0,66,53762,1,7,2009,1,1,6791,3873,794,1,9,9023038.9
60135,62,1,1,86,83668,9,1,2001,1,0,7680,3658,255,0,5,6024974.1
45506,87,0,1,60,76009,4,1,2016,0,1,5264,4245,852,0,9,4556396.6
95730,43,1,1,85,59791,10,8,2011,0,0,5571,1868,257,0,9,9583824.1
51121,83,1,1,89,67182,9,8,2017,1,0,1889,8858,230,1,9,5123563.7
63915,68,0,0,49,73129,10,4,2009,1,0,260,9525,593,1,4,6395585.9
9629,14,1,0,16,75989,4,3,2004,0,1,4944,3082,257,1,8,968526.4
68837,64,1,0,50,24666,3,6,2003,1,0,171,8899,946,0,4,6887892.3
39239,29,0,1,97,59671,8,2,2002,1,0,1749,643,986,0,10,3933198.2
58917,83,1,0,29,10245,3,1,1996,0,0,9028,9582,298,0,0,5898396.6
46921,77,1,1,44,97176,7,6,2011,1,1,6850,5074,520,1,10,4697734.1
65555,94,1,0,88,49355,8,5,2021,0,1,7947,3287,555,0,0,6565694.1
2355,94,0,0,95,74657,8,9,2010,1,1,9559,9771,947,1,1,246001.0
21851,93,0,1,57,85169,6,3,2014,0,0,1607,8377,168,1,2,2188090.4
19677,43,1,0,79,13663,9,8,2000,0,1,1119,3919,375,0,8,1979423.0
39661,59,0,0,83,97719,1,9,2000,0,1,6114,6989,386,0,3,3974103.0
20967,33,1,0,97,72112,5,9,1995,0,1,2125,2135,210,1,4,2108465.5
9057,34,0,0,50,11291,4,8,2007,1,0,1790,9325,383,0,8,906900.7
46301,51,1,0,48,51536,7,2,2018,1,1,8001,3841,421,1,9,4637166.8
92238,44,1,1,63,66384,8,1,1998,0,0,3227,8131,718,1,1,9237221.8
41880,55,0,1,87,28219,9,5,2014,0,0,9227,4688,211,0,2,4192229.4
44459,50,1,0,62,1648,2,5,1994,1,0,3300,9955,622,0,7,4452340.4
10821,73,0,1,17,8265,5,2,1998,0,0,2933,6153,143,0,8,1086242.8
24560,68,0,1,3,40529,5,8,2019,0,0,861,2701,576,1,6,2457903.9
864,17,1,0,15,51196,5,2,1999,0,1,2420,9941,427,0,9,89905.9
23212,2,1,0,90,98531,8,2,2015,1,0,5228,2040,796,0,8,2327333.5
31459,86,1,1,27,61694,10,9,1995,0,0,1588,2201,789,0,0,3155046.5
80206,28,0,1,42,13253,10,4,2014,0,1,4620,6153,854,1,10,8027224.4
48926,54,1,0,57,76290,1,3,1990,0,1,5018,1472,358,0,3,4896578.0
9109,76,1,1,83,63352,4,9,1997,0,1,823,7919,861,1,8,923884.7
48403,62,0,0,3,52029,4,9,1996,1,0,5786,9954,941,0,10,4841127.6
12011,74,1,1,28,40165,9,10,2018,1,1,8374,5131,905,0,1,1208645.8
6470,57,1,1,48,67161,4,8,2012,1,0,2423,8794,868,1,6,656687.2
55872,56,0,1,4,28242,9,10,2018,1,1,8581,9861,191,0,8,5591474.8
37213,79,0,1,95,89561,7,9,1996,1,0,4803,8253,531,1,2,3734467.6
55851,3,1,1,11,45177,1,3,1994,1,0,1044,660,646,1,9,5592415.4
48395,65,0,1,38,38471,8,6,2011,0,0,9736,1440,667,0,4,4845798.1
27946,86,1,0,15,92094,3,3,2009,1,0,1481,9240,705,1,9,2797128.9
12066,49,0,0,41,76434,6,7,2012,0,1,3581,4275,730,1,8,1207916.2
59109,45,0,1,21,97310,6,5,1993,0,0,2002,5507,407,0,0,5914617.3
57801,64,1,0,41,43210,3,6,2019,0,1,4958,1537,169,0,0,5787838.9
1448,85,0,0,99,9174,9,7,2020,0,0,671,6270,895,1,8,154560.0
40571,8,0,0,18,6526,6,9,2014,1,0,4006,7710,658,1,8,4058935.4
85030,1,1,0,48,19069,6,5,2009,0,0,7631,476,815,0,4,8509868.9
26690,37,1,1,15,57994,1,6,2016,0,1,5625,8297,203,1,4,2677484.6
97110,95,0,1,21,19698,6,8,2018,1,1,6780,3819,240,1,5,9717346.8
