squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
74263,40,0,0,79,89926,8,3,2019,1,0,5883,8374,888,0,0,7428602.9
50974,80,0,0,39,86068,3,1,1993,0,1,5557,3422,947,1,10,5100640.3
302,23,1,0,30,81623,10,10,1994,1,1,9024,7783,786,0,6,34373.4
26916,70,1,1,97,56653,1,7,2020,1,1,3944,4600,823,0,5,2703096.0
62483,27,1,1,76,97795,5,6,2003,1,0,3522,3566,201,0,7,6261216.3
21149,25,1,0,35,1676,3,6,2000,1,0,2306,1714,802,1,4,2118884.0
35184,61,0,0,14,71910,7,8,2005,1,0,3132,2108,361,1,2,3520242.5
66628,85,1,0,70,89998,10,5,1997,0,0,1180,8686,723,1,1,6668709.7
85460,71,1,1,58,53878,5,10,2003,0,0,6799,4256,770,1,9,8557497.3
60186,64,1,0,12,40893,10,6,2020,0,1,8750,7473,921,1,2,6024280.0
94070,47,0,0,91,38161,9,4,1990,1,1,9080,8474,883,1,2,9411507.0
27247,42,1,1,39,98525,10,1,2019,1,1,6473,5987,405,0,3,2736774.9
9840,58,0,1,36,85453,1,6,2012,1,1,6545,2563,446,0,0,990892.2
21460,45,1,0,53,58072,3,1,2014,0,1,8355,1953,484,0,3,2151657.4
92264,72,1,1,26,7812,6,3,1995,1,0,6972,3804,828,1,8,9235289.5
9193,96,1,0,31,27867,3,4,2018,0,0,4946,8898,111,1,7,923138.8
5670,52,0,0,56,18030,2,8,1994,0,0,882,4726,814,1,3,570043.4
55645,37,0,1,57,91373,2,2,1998,0,0,161,8991,567,0,5,5571700.8
13138,3,1,0,25,78252,1,3,2009,1,1,3239,4333,423,1,8,1319407.9
15194,12,1,0,4,76222,2,3,2009,1,0,1987,8788,443,0,0,1523752.9
94254,79,1,1,35,95431,7,8,1999,0,1,8107,5416,870,0,4,9431803.9
5473,70,0,0,77,71903,2,4,1992,0,0,1207,5365,705,1,7,552681.2
28400,76,1,1,53,76587,1,8,1996,1,0,6621,6534,554,1,8,2852499.6
