squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
58451,45,1,0,22,15269,1,1,1993,1,1,728,5530,861,1,2,5849635.3
25625,69,0,0,84,21148,8,6,2019,1,0,5174,5117,379,0,6,2568173.9
4771,56,1,0,12,34514,9,4,2011,1,0,4590,4074,347,0,10,480525.1
4798,100,0,0,20,35281,2,8,2005,0,0,575,1391,604,0,6,481620.5
90700,80,1,1,78,4359,6,9,2006,1,1,3926,3187,396,1,6,9080106.6
84267,93,1,0,81,62432,8,7,2000,0,0,3597,4968,218,1,7,8433371.0
56505,28,0,0,10,14278,4,1,2003,0,0,6492,4926,859,1,1,5651670.3
21976,55,1,0,97,56352,6,2,2008,0,1,9374,218,777,1,3,2206738.8
83083,68,0,1,19,84292,1,6,2015,1,0,3582,1698,438,0,5,8313069.5
60396,100,1,1,81,92255,7,9,2012,1,1,5943,7937,950,1,1,6047863.2
42211,62,1,1,94,78256,2,3,2008,0,0,3897,9238,811,1,0,4230896.8
43843,28,0,1,99,13465,2,5,1990,1,1,7431,2814,844,1,0,4389604.0
53501,80,0,0,68,9423,1,9,1993,1,0,8976,9112,555,1,10,5351569.3
95623,52,0,0,11,80499,8,1,2020,0,1,532,2052,117,0,7,9564202.0
72619,4,1,0,6,65180,1,1,2008,0,1,1754,3173,540,1,9,7266754.8
464,16,0,1,53,84350,5,10,2006,1,1,5816,8915,830,1,5,52352.6
45803,17,0,1,21,3710,6,7,1997,0,0,1749,9521,444,0,2,4583642.7
62570,52,1,0,83,51442,9,5,2015,1,1,3088,7256,786,1,4,6265526.5
99636,59,0,0,10,28387,4,9,2004,0,0,3610,950,553,0,8,9964270.4
32328,27,1,1,39,5499,2,3,1999,1,0,7386,8846,266,1,1,3238634.9
5478,87,0,1,89,7884,9,5,1996,0,0,8798,1538,440,1,0,558369.6
64550,89,1,1,68,4708,7,2,2019,0,0,1945,8269,495,0,10,6465184.9
24055,32,0,1,81,18804,5,6,2018,1,1,5640,7433,818,0,6,2418314.8
59003,52,0,1,63,6558,2,8,1999,0,0,3534,7930,912,0,7,5908014.9
69554,27,1,1,89,15443,6,8,2014,0,0,6903,8501,420,1,6,6965658.4
33717,6,1,0,8,89757,10,2,2000,1,0,1859,4641,425,0,6,3377117.0
29810,60,0,1,61,42527,8,8,2008,0,0,3429,2817,837,0,10,2990007.8
83596,63,0,0,28,4711,1,7,1993,1,1,9426,416,785,1,9,8361285.3
23324,91,0,1,44,87494,4,10,1998,1,0,2303,1125,765,1,4,2340035.8
58812,15,0,1,34,21334,3,1,2018,0,0,5235,7659,223,1,7,5888584.8
5268,100,0,0,59,78219,7,2,1992,1,1,4593,3624,959,0,7,529991.2
57700,37,1,1,18,76900,10,7,2011,1,1,3905,3768,515,0,0,5779465.1
44847,13,1,1,60,20388,9,7,2012,0,0,7381,3335,669,1,2,4490655.2
70820,52,1,1,30,14076,9,10,2006,0,1,2090,4566,867,0,2,7093917.6
52890,87,1,0,15,27481,8,6,1990,0,1,3533,5286,683,1,0,5291984.0
80352,21,0,1,5,8170,9,1,2019,0,0,8708,53,464,1,3,8039036.9
1006,63,1,1,53,62458,2,7,2008,1,1,9015,5487,841,1,1,111551.8
32267,37,1,1,36,87970,8,2,1991,1,1,1537,6433,882,1,5,3235512.1
80313,95,1,0,17,10992,8,4,2003,1,0,4325,917,593,1,5,8035508.3
71588,96,1,1,95,14068,4,4,1992,0,0,3945,9033,921,1,4,7167821.2
9089,43,0,0,58,9934,8,8,1997,0,1,1166,6357,151,1,0,914629.7
28121,32,1,1,93,11620,7,6,1991,0,1,1144,1721,857,1,6,2820497.1
21272,4,1,0,72,2291,6,7,2001,0,1,3521,7707,457,0,9,2137497.1
87964,74,1,1,68,63936,5,7,1999,0,1,799,9190,624,0,3,8803574.9
47902,36,1,0,71,92814,8,9,2021,1,1,5234,8529,541,1,4,4803026.1
89280,63,0,0,11,90567,8,8,2020,1,1,7274,7335,465,1,9,8929255.0
67795,100,1,0,80,55743,4,2,1994,0,0,7282,6516,635,0,1,6785447.4
22323,33,0,1,67,74635,8,3,1996,0,0,126,3171,449,0,5,2240559.6
60037,64,1,0,54,62222,5,5,2010,0,0,7471,7599,648,1,8,6009861.0
27113,22,1,0,19,71247,1,3,1996,1,1,3856,4186,765,1,4,2714670.6
70898,15,0,1,36,45160,7,6,2008,1,1,6794,7842,671,0,4,7092877.8
10298,1,1,1,7,26666,7,9,2011,0,0,7284,5113,557,0,7,1036741.1
51130,95,1,0,87,50655,9,6,1994,0,0,4977,1669,682,0,3,5125465.4
10785,19,0,0,73,94507,1,9,2008,0,0,9433,4180,487,0,0,1079918.8
65068,30,0,0,2,73196,1,10,1991,1,1,345,7298,895,1,8,6507541.1
93713,20,0,1,45,61739,1,9,2003,0,0,6513,9708,807,0,8,9378060.3
97306,11,0,0,44,77045,2,4,2010,0,1,793,4822,681,0,9,9733433.0
76262,61,0,1,74,46452,7,9,2004,0,1,8970,879,677,0,8,7633670.4
15722,67,1,1,50,58202,9,3,2001,1,1,5454,6089,940,0,2,1581304.1
83984,98,1,1,60,88045,4,10,2019,0,1,3399,4028,817,1,3,8409426.9
78280,53,0,0,42,84432,10,5,2019,1,1,8984,9429,646,1,7,7830865.9
83817,62,0,1,60,27912,7,2,2005,0,0,1130,1360,835,0,8,8390712.5
28132,17,0,1,26,68582,7,1,1997,1,1,144,4860,626,0,6,2820957.7
63183,49,1,1,46,33942,6,6,2002,0,1,6617,1608,891,1,9,6326815.2
90068,96,1,0,55,88179,2,7,2009,1,0,567,999,895,0,4,9013793.9
81645,95,1,1,37,5500,10,2,2013,1,1,6166,9091,630,0,6,8174644.3
40394,87,1,0,30,36212,3,6,2021,1,1,743,1721,567,0,6,4046533.1
79260,19,1,0,9,11588,10,3,1991,1,0,3887,9274,771,1,6,7930187.1
123,61,0,0,1,33633,9,1,2011,0,1,9390,6219,922,0,9,13229.1
37647,64,1,0,7,42480,8,9,2017,0,0,7865,155,558,0,8,3770389.7
36136,78,0,0,99,79211,3,10,2019,0,1,2576,4343,600,1,7,3618606.9
43549,78,1,0,92,79157,2,6,2007,0,0,9607,1826,905,1,0,4365431.7
