squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
39688,69,0,0,79,74729,10,7,2003,1,1,3321,7469,793,0,6,3974008.3
66670,26,0,0,42,70557,6,2,2004,1,0,8416,5210,715,0,2,6669170.4
66274,25,0,0,76,21014,7,7,2005,1,1,5386,8030,295,1,2,6632910.5
67125,40,0,1,49,56277,9,9,1993,0,0,8717,4546,142,1,6,6717281.3
72239,23,0,0,20,35957,2,3,1993,0,0,9534,7142,955,0,0,7226199.3
71846,42,0,0,4,63410,2,7,2019,0,0,1399,7325,291,0,4,7185293.9
73190,67,1,1,27,72410,7,2,2001,1,1,2873,9717,157,1,10,7331191.1
20258,100,0,1,60,65857,10,9,2011,0,0,5859,8924,922,0,4,2033594.1
79176,5,0,0,45,29357,4,7,2016,0,1,7164,2510,806,1,4,7919191.6
54927,67,0,0,16,72810,10,6,1997,0,0,8481,211,613,1,7,5494599.7
62960,39,1,1,72,19708,10,1,2013,0,0,3214,2650,643,1,0,6305088.3
7002,78,1,1,37,5743,8,2,1995,1,0,3821,9291,661,1,6,710140.5
65029,14,0,0,70,70177,2,10,2021,0,1,3184,4371,159,0,6,6507042.1
71876,43,0,1,24,5664,1,10,2019,1,0,8135,6259,618,0,9,7194841.9
81468,19,0,1,39,101,2,5,2009,1,1,7553,1958,184,1,0,8152781.9
80823,23,0,1,31,35676,9,9,2004,1,0,1180,951,307,1,6,8088333.4
57132,74,1,0,70,23266,8,8,2014,0,1,671,6361,832,1,10,5724484.4
29528,60,0,0,16,43738,2,4,2016,1,0,2515,8986,934,1,10,2954357.6
80759,34,1,1,79,9879,1,8,2009,0,0,1339,3938,242,1,2,8087126.9
94540,98,1,1,20,74321,2,1,2012,1,0,5199,1873,568,0,2,9460696.2
48070,2,0,0,65,27058,4,7,2013,0,1,4077,1755,109,1,2,4812736.3
8962,89,1,1,49,18341,10,5,2008,0,0,4716,3046,742,1,2,906747.8
41738,48,0,0,41,69479,10,8,2019,0,1,3875,2916,856,0,2,4176013.9
62314,96,1,1,32,93705,3,2,1997,0,1,3322,6315,584,0,0,6241387.7
50668,4,1,0,29,63562,1,10,2006,1,0,8205,7911,502,1,5,5071084.6
2725,13,1,0,50,27734,9,2,2014,1,1,9573,3744,146,1,1,280421.4
88205,20,1,0,63,1709,5,1,1998,1,0,7110,9933,404,1,0,8827584.8
51785,24,1,1,81,95974,8,2,2003,1,0,7229,984,865,0,9,5191640.3
52284,59,0,1,58,77899,9,3,2013,1,1,6926,9421,301,0,2,5236681.3
77411,3,1,1,9,56306,6,8,2018,0,0,6481,2257,152,1,8,7746795.8
50875,65,1,1,43,42046,7,1,1991,1,0,8637,4362,178,1,7,5097157.1
5640,2,1,0,44,65731,2,2,2018,1,1,8766,2956,313,0,0,567329.8
4371,73,1,0,13,73779,4,2,2020,1,1,9765,5276,563,1,7,440119.0
98257,19,0,0,69,23015,1,2,2001,1,1,8466,1595,689,0,3,9828903.1
90499,27,1,1,75,29136,1,7,1997,0,0,7822,268,745,1,3,9057504.7
622,81,0,0,17,26475,1,2,2010,0,1,6506,9958,528,1,2,63977.0
40777,39,1,0,53,76888,8,7,1993,1,0,5905,2249,885,1,9,4085326.3
1008,4,0,0,73,60193,8,6,2005,1,1,7988,6306,505,0,6,102749.5
57718,14,1,0,69,51111,1,4,1993,1,0,9975,7703,573,0,1,5781612.3
17167,90,0,1,60,27107,3,3,2004,1,0,9477,7933,757,0,6,1722105.4
46131,39,0,1,31,71484,8,9,2013,0,1,8713,7161,933,1,0,4616542.3
40567,56,1,0,96,40296,3,3,2001,1,1,8629,606,491,1,8,4065377.1
77151,59,0,1,7,42620,1,3,2016,1,1,7404,8951,535,0,9,7718218.6
94943,96,0,1,21,48388,9,10,1991,1,0,6589,7628,917,1,1,9497260.1
31179,87,1,0,56,50388,6,5,2008,0,1,5749,3901,641,0,3,3126446.8
80693,79,1,0,80,32876,4,4,2018,1,1,5794,2813,653,0,2,8078843.8
16145,57,1,1,24,40052,3,10,2008,1,0,3209,791,265,0,8,1624354.8
9678,10,1,0,87,40138,5,9,2008,0,0,2142,7722,787,1,5,971236.8
73554,81,0,0,46,49263,9,2,2004,0,0,5221,7101,289,0,4,7358902.4
6914,33,0,1,29,82175,10,1,1996,1,0,1723,5850,263,0,10,697528.6
2995,85,0,1,10,4058,3,3,2019,1,1,9970,9684,569,1,10,303184.9
68245,23,0,0,99,51134,1,1,2005,1,1,7027,3022,374,1,9,6827724.5
52649,43,0,1,54,1438,8,7,2004,1,0,908,3248,503,1,7,5272349.4
39040,42,0,0,50,50833,3,8,2009,1,1,9320,5752,936,0,3,3905700.9
33936,95,1,1,93,31995,4,8,2018,1,0,11,4743,590,1,9,3406131.8
18762,97,1,0,7,14066,8,5,1991,0,1,2869,7616,504,1,6,1880746.1
40952,58,1,1,57,39209,10,10,2004,1,1,1473,2886,688,1,0,4104641.4
90404,26,1,1,9,34570,4,4,2004,1,0,4656,3857,931,0,4,9048377.4
94947,30,1,0,97,58828,6,2,2000,1,1,4753,9807,364,0,9,9501779.0
81866,45,1,0,53,86728,8,5,2007,1,1,6574,4155,396,0,8,8192664.7
49909,3,0,1,5,95154,3,6,2006,0,0,3565,889,228,1,2,4994456.6
31042,52,1,1,48,47469,8,3,2017,1,0,1653,1060,294,1,0,3111504.7
35810,65,0,1,100,92588,7,9,2001,0,1,1939,695,696,0,4,3589881.1
2985,53,1,0,12,38448,4,2,2011,0,0,7032,564,943,0,1,301138.1
63693,2,1,0,36,25571,2,9,2005,1,0,5515,1292,873,1,5,6375077.5
94754,53,0,0,82,46731,10,10,2010,0,0,3353,4076,688,1,5,9481349.0
15162,41,1,0,91,27553,2,4,2012,1,1,8215,1305,806,1,6,1521757.2
32956,2,1,1,46,53020,2,8,1993,1,1,7599,4489,838,1,2,3305549.3
96224,16,0,1,33,90382,2,10,1990,0,0,6992,4172,573,0,7,9627880.0
86806,78,0,0,96,98660,6,9,2001,1,1,8692,1807,515,0,0,8683516.1
42537,43,0,0,74,63714,5,2,2010,1,0,6399,7712,547,0,4,4256423.0
77045,29,0,1,25,58364,1,4,2013,1,0,6537,6920,955,1,9,7708578.3
76912,77,1,0,2,55684,2,2,2005,0,0,5294,2174,993,1,2,7695798.5
33814,70,0,1,63,64240,8,6,2014,1,0,3128,8963,328,1,4,3390442.4
4052,14,1,1,34,63495,1,3,2002,1,0,247,4181,953,0,0,416251.2
634,64,0,1,10,40942,4,6,1990,1,1,5713,4559,588,1,3,66144.0
32325,98,0,1,22,21366,4,1,2009,0,0,8975,5166,758,1,3,3237949.9
59348,69,0,0,45,88591,1,8,1995,0,0,3429,8363,876,0,3,5939099.5
40148,80,0,1,91,70710,9,10,2003,1,1,9401,9584,692,0,4,4023820.3
62064,33,1,1,34,91044,6,1,2007,0,0,4987,198,710,1,6,6216761.7
23172,83,0,0,19,1700,5,5,2015,1,0,7661,1185,435,0,2,2319447.5
80277,78,1,1,27,18203,10,9,2019,0,1,5542,1722,523,1,7,8038200.9
62236,45,0,0,32,25507,7,6,2011,1,1,5406,2590,919,0,8,6224903.1
58110,7,1,1,1,58173,5,3,2003,1,1,9379,7325,499,0,4,5814953.3
99952,41,1,0,69,51336,10,7,2000,0,1,1285,7588,192,1,9,9998411.0
9780,95,0,1,36,64087,9,7,1992,0,0,7110,8941,537,0,10,982222.2
26230,91,1,1,21,3120,3,6,2005,1,1,4570,2280,474,0,0,2630871.5
44509,50,1,0,26,15041,3,3,2005,0,0,7221,7761,267,0,6,4454810.5
94182,78,0,1,58,98821,6,2,2005,0,1,1660,5065,535,0,3,9426417.5
28309,57,0,1,36,77489,9,2,2009,0,1,3323,265,501,1,7,2838029.9
98710,68,1,0,40,95125,1,5,1994,0,0,3411,7396,260,1,4,9877813.4
6362,94,1,0,95,50935,6,2,1994,0,1,4341,2967,328,0,3,644794.4
21857,93,1,0,16,35864,6,4,2006,0,1,8040,8580,147,0,5,2191307.6
60064,57,1,0,93,56516,9,4,2015,1,1,8570,972,490,0,1,6014103.5
41526,16,1,0,91,73909,9,1,2014,1,0,8349,600,575,1,2,4163200.4
65163,42,0,1,49,6352,5,1,2018,0,1,1666,6845,940,1,8,6521655.8
38355,80,1,1,22,75266,8,7,1992,0,0,5234,2855,487,0,3,3840740.2
8020,80,0,1,85,33659,8,2,2012,1,0,6296,6951,970,0,7,810755.2
95780,86,0,1,36,28608,8,3,2011,0,1,3382,8968,301,0,0,9583143.1
63267,74,1,0,36,67149,5,6,2007,0,0,988,5333,316,0,3,6335282.7
