squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
16009,87,1,1,32,50813,2,10,1992,0,0,8617,4533,360,1,4,1609358.2
66061,62,1,0,61,59318,9,7,1990,0,1,6571,1009,670,0,3,6613492.0
96142,6,0,1,79,94692,3,7,2020,1,0,1962,1455,832,1,1,9622454.0
34341,27,0,0,81,29078,9,5,2017,1,1,1765,8672,727,0,1,3440578.7
52576,67,0,1,16,10391,3,5,2021,0,0,6790,9295,563,1,5,5260049.1
31149,95,1,0,81,9266,7,10,2002,0,0,2821,3848,468,0,6,3122865.2
35958,96,1,0,52,76102,1,1,1995,0,0,1555,2051,362,0,10,3602301.5
4114,43,1,0,14,18746,4,8,1996,0,0,8440,9977,961,1,4,415562.6
39995,23,0,1,79,89016,2,4,2008,0,0,4683,7733,111,1,10,4003367.8
99227,26,1,1,82,90745,7,5,1991,0,1,4052,3302,397,0,0,9936021.1
39337,54,0,1,53,48318,3,7,2017,0,0,9298,4387,185,1,7,3939660.7
77980,24,1,1,60,47515,3,5,2003,1,1,4579,3538,469,1,9,7808460.3
63092,26,1,1,84,94272,6,6,2000,1,1,3993,3156,405,1,9,6319624.0
58974,44,0,0,78,45032,2,9,2008,0,1,7758,829,278,0,7,5904218.8
91156,20,0,1,47,10616,3,5,2009,0,1,9405,4215,842,0,3,9120679.9
31045,100,1,0,35,22913,10,9,1990,1,0,1750,6368,404,0,0,3109000.0
17012,2,0,0,6,34231,10,4,1999,0,0,8324,4354,189,0,8,1702289.9
21258,38,1,1,30,96015,3,6,1991,0,0,3175,6608,298,0,9,2131166.1
82808,49,0,0,7,24564,5,2,2004,1,1,2185,9454,459,1,5,8282112.4
31696,1,0,0,57,95645,2,6,2005,0,1,1062,6869,562,0,0,3172950.5
76262,16,1,1,86,8600,1,9,2021,0,1,6248,6168,307,1,5,7636698.1
51127,76,0,0,41,86859,9,6,2012,0,0,1888,6393,818,1,6,5116713.2
13092,12,1,0,11,71008,3,2,2009,1,0,4448,3610,567,0,4,1312532.9
84722,8,1,1,51,3872,2,3,1993,0,0,9686,229,318,0,8,8479242.3
28787,16,1,0,83,24159,10,7,2018,0,1,7495,9057,618,0,1,2889198.8
18436,31,1,1,6,28505,8,9,2002,0,1,6212,3830,811,1,6,1852147.2
3426,95,1,0,11,21290,1,8,1992,1,0,828,8074,845,0,1,345268.2
27193,57,1,1,5,81972,7,4,2016,1,1,2151,4420,386,1,4,2726538.6
85431,3,1,0,33,74824,8,2,2016,1,0,8326,4450,195,1,6,8550479.6
11986,9,1,0,100,45263,4,1,2014,1,0,1441,5355,770,0,9,1207946.4
77744,34,0,0,85,69381,10,7,1990,0,1,3190,9835,379,0,6,7781079.0
41419,78,0,0,96,64762,3,1,1992,0,0,8271,1797,309,0,0,4146569.2
88441,86,1,1,65,38191,1,9,2014,1,0,6096,8178,639,1,10,8854284.4
6506,10,1,0,35,3225,10,6,2002,1,1,9958,4359,838,0,10,658467.2
61562,52,1,0,87,24,7,10,1991,1,0,32,2797,873,0,7,6164454.1
69355,73,0,1,93,29861,9,6,2013,1,0,3625,4568,796,1,1,6942882.3
1453,44,1,1,5,35578,7,1,2009,0,0,9078,5907,286,0,5,152267.9
91524,23,1,1,83,135,6,9,2003,0,1,5349,3202,400,0,2,9157838.3
