squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
16478,5,1,0,64,64114,8,9,2009,1,0,8696,6919,396,1,9,1651205.9
68482,51,1,0,35,34418,9,9,2021,1,0,3562,4808,603,1,6,6853208.1
23614,53,1,0,90,9649,4,4,2020,1,1,1199,5240,671,0,8,2368476.0
73692,80,1,0,20,28102,10,6,1992,0,1,5200,5513,520,0,7,7375143.2
46227,32,1,1,36,4839,3,8,1993,1,0,648,5911,886,0,3,4632832.3
57454,35,0,0,90,61970,1,4,1998,1,0,1554,7710,576,0,7,5753949.8
18929,79,1,0,76,80406,1,4,2009,0,1,8750,4616,682,1,0,1899066.9
20572,37,1,0,13,25928,3,10,2004,0,0,5688,3570,259,0,3,2059597.4
18012,30,0,0,46,16251,2,8,1991,0,1,5994,4795,217,1,5,1804873.1
59361,29,0,0,76,73905,3,8,2010,1,0,5418,5831,827,0,0,5942427.0
85444,35,0,1,97,59176,9,1,2002,0,1,366,3582,901,0,5,8553656.2
64265,50,1,0,44,57137,4,6,1998,0,1,8217,3500,450,0,7,6430203.8
1986,44,1,0,79,80231,4,8,2020,1,1,8776,2454,213,1,10,207433.0
16999,65,0,0,1,67412,3,10,1996,1,0,8988,7189,183,0,10,1700539.6
68912,26,1,1,33,6203,9,1,1990,0,0,6392,2493,342,0,8,6902784.0
59986,57,1,0,17,62341,2,1,2008,0,0,3483,7458,149,0,10,6004309.8
45426,64,0,0,9,27642,2,7,1994,0,1,3929,151,500,1,6,4543837.4
28347,40,0,0,81,21422,6,7,2011,1,0,8801,4414,287,0,1,2843096.1
15124,68,0,0,56,56460,10,5,2012,1,0,3556,4072,177,0,3,1514981.2
72495,90,0,1,55,6627,8,8,1990,0,1,5340,9491,361,1,8,7255630.0
39097,32,0,1,18,96256,4,6,2011,1,0,5244,6754,932,0,1,3915258.1
45958,17,0,1,7,21417,7,10,2002,0,0,4200,5699,158,0,0,4597561.2
11898,67,0,0,10,66430,9,5,2000,1,0,868,4894,404,0,8,1191000.0
54901,65,0,1,71,86028,2,9,1994,1,0,3885,6057,380,0,10,5499856.4
18198,25,0,1,66,92677,9,2,2009,1,0,4239,6223,782,0,2,1828162.9
98149,91,0,1,24,50437,8,10,2008,1,1,4751,7622,549,1,5,9820073.8
94491,76,1,1,37,93249,6,4,1998,1,0,1364,3514,823,1,10,9456801.8
63261,94,0,0,6,62358,2,5,1995,1,1,537,4300,742,0,5,6327015.5
77990,97,1,0,93,3991,10,2,2017,0,1,9478,6670,445,0,10,7809156.7
4827,90,0,1,11,11879,2,3,1993,1,0,4233,7138,541,0,8,486479.3
50472,71,1,1,39,36794,1,10,2021,0,0,1789,9426,619,0,3,5055489.1
51798,99,0,0,56,60025,10,1,2014,0,1,5422,6885,653,1,3,5185741.4
29431,69,1,1,30,28639,6,7,2017,0,0,6501,9600,946,1,9,2950835.7
52915,63,1,0,97,85596,3,9,1996,1,0,544,9576,480,0,8,5302289.6
47831,78,0,0,99,58414,5,8,2012,0,1,7449,2899,457,0,5,4792760.2
24511,39,0,0,42,59602,8,5,2015,1,1,4237,7894,185,0,4,2454663.5
33612,29,0,0,22,80147,6,1,1995,1,1,5058,4116,182,0,7,3364167.5
52223,81,1,0,93,90461,9,7,1993,1,1,9211,8361,763,0,10,5232399.3
98796,32,0,0,68,54535,8,6,1997,0,1,3347,3894,835,0,6,9885975.7
2770,36,1,1,86,67591,3,5,2017,1,1,6653,2988,114,0,3,285402.7
58108,25,0,1,79,88592,5,1,2018,0,1,8054,4395,793,0,3,5822178.8
1933,57,0,0,18,37338,2,8,2011,1,1,9381,2689,382,1,9,194307.1
78046,5,0,0,62,25074,6,4,2005,1,1,4371,5277,478,1,3,7810522.5
81425,17,1,0,99,79100,4,7,1992,1,1,9406,1683,114,0,8,8154947.2
74709,32,1,0,61,44802,3,7,1993,1,1,1506,6267,691,1,9,7476997.3
58527,27,0,1,76,52596,6,4,1993,0,0,1909,5877,170,0,2,5858721.3
90505,36,0,1,4,39642,3,5,2001,1,1,3245,2202,759,1,3,9055749.1
32842,93,1,0,30,84874,2,3,2002,0,0,6137,8895,371,1,3,3291228.2
49531,5,0,0,32,72684,1,3,1995,0,0,8062,1554,161,1,6,4955365.5
97472,83,1,1,54,29789,7,3,2014,0,1,8163,4437,939,1,9,9756768.4
41117,93,1,1,58,31528,4,7,2004,0,0,1049,8024,214,0,3,4123695.4
32850,49,1,1,91,71665,4,4,2012,0,0,5633,4895,624,0,1,3296112.2
25762,91,0,0,33,63843,1,10,2021,1,1,7653,2448,507,0,6,2580119.1
69179,60,0,1,9,40253,7,4,1993,0,0,4155,4151,580,1,4,6921389.3
1333,53,0,1,62,78427,1,9,2016,0,1,4196,2538,210,0,6,139934.6
91107,30,0,0,57,61260,4,7,1998,0,0,8372,8521,991,1,2,9113493.8
96843,25,1,0,66,6005,3,10,2011,0,0,7338,148,202,0,6,9688919.1
24378,27,0,1,45,63190,8,9,2006,0,0,2159,3523,118,0,4,2441961.6
8988,51,1,0,75,19265,2,2,2016,1,1,8758,1125,574,0,0,905757.6
1549,65,0,1,89,51437,3,1,1999,0,1,6845,8727,220,0,9,165820.9
79081,20,0,1,88,29693,2,9,1993,0,1,7804,2741,880,1,7,7918094.3
54077,1,0,0,98,88878,10,10,2002,0,0,46,6939,521,1,0,5410654.2
7249,79,0,1,56,86075,1,1,1998,1,0,9291,7433,273,0,9,732666.8
99095,77,0,1,49,22255,4,8,2006,1,0,6432,5861,960,1,7,9915571.6
11292,68,0,0,82,15488,4,2,1998,1,1,924,7285,753,0,4,1132623.8
36436,85,0,1,63,72022,2,1,1995,0,1,4258,6587,575,1,2,3650349.5
35727,78,1,0,14,58483,5,2,2015,0,0,1124,1049,306,1,5,3578110.5
82736,15,0,0,81,51487,8,3,2007,0,0,2570,956,460,0,8,8276711.7
50024,73,1,0,80,91275,1,10,2004,0,0,9924,6654,214,1,0,5010562.4
38535,52,0,0,6,72243,5,8,2009,0,1,1039,6534,925,1,5,3854588.9
20820,50,0,0,70,41819,4,3,2014,0,0,545,3335,767,0,4,2088001.4
20614,15,1,1,87,88278,9,4,2019,1,1,9037,5714,359,1,5,2070677.9
4776,91,1,0,92,36609,9,5,2012,1,1,7864,8011,404,0,2,486403.2
44487,98,0,1,60,9439,10,9,1999,0,0,1393,5790,617,0,7,4453518.9
5528,47,1,0,96,90146,10,8,2011,1,0,5688,9298,476,0,5,564350.1
84165,62,1,0,24,48529,3,4,2010,0,1,4100,2630,992,0,8,8420418.0
86326,18,0,0,55,88000,6,4,2021,1,1,5279,5790,412,1,8,8635482.1
37868,21,0,1,80,51574,4,2,1994,1,1,9901,1846,796,1,8,3793089.4
62328,54,1,0,72,13462,10,8,2020,1,0,3805,6501,592,0,8,6238922.0
76184,58,0,1,17,58511,7,9,2010,1,1,7975,8458,647,0,6,7623937.0
96352,25,1,1,31,24492,9,8,2019,0,0,9789,1023,636,0,8,9643641.9
831,46,0,0,86,14570,7,3,2015,1,0,5943,1113,723,1,4,91333.5
59764,78,0,1,39,48037,5,8,2020,1,1,7781,5212,869,0,3,5981705.0
33976,71,1,0,44,17363,10,3,2005,1,0,6644,8993,152,0,9,3405161.5
71627,52,0,0,91,8463,1,6,2009,1,1,4683,3729,967,1,3,7172359.9
53500,26,0,0,16,12354,1,5,2018,0,1,7448,6783,362,1,6,5350627.8
32085,94,0,0,94,14281,8,3,2009,1,0,1297,2650,593,0,2,3216632.9
48144,72,0,1,46,7559,7,8,1995,1,0,1081,5174,802,0,1,4820543.5
32939,18,0,1,70,47421,7,1,2013,0,0,5777,1486,774,1,10,3300978.3
74743,10,0,0,21,46288,1,1,2013,1,1,896,2936,774,0,7,7476064.3
44436,20,0,0,9,73848,7,10,1992,0,0,5551,7874,465,0,2,4444815.2
21834,73,0,1,10,43959,8,9,2007,1,0,3222,2063,981,1,1,2189064.7
71104,57,0,0,93,3389,3,1,2008,1,1,3571,4468,854,1,4,7112359.8
36654,43,0,1,31,82532,10,3,1992,1,1,1167,4922,562,1,8,3673319.2
40195,56,0,1,35,90392,8,1,2000,0,0,1098,3115,833,1,6,4024544.0
57072,13,1,1,37,63264,8,7,2017,0,1,8424,4959,815,0,7,5716738.7
4750,51,0,1,3,87772,7,6,2002,1,1,2669,7729,552,1,3,478917.2
43712,6,0,0,11,76009,5,9,1996,0,1,5068,1344,303,0,9,4372014.6
73733,43,1,0,23,32960,7,7,2005,1,0,8747,7979,809,0,10,7377738.5
46731,76,0,1,92,36532,5,6,1997,0,0,2118,7311,757,0,1,4683103.7
