squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
67917,5,0,1,97,63722,1,3,1995,1,0,9895,4313,955,1,0,6801741.5
59308,26,1,1,24,2884,5,10,2014,0,1,8363,633,767,1,8,5940512.4
7141,29,1,0,83,36744,1,7,2009,1,1,2878,6963,778,0,9,726445.9
76647,24,1,1,51,46056,2,2,1993,1,0,9871,7235,919,0,8,7670985.3
37425,81,0,1,97,49011,6,3,2015,0,0,2837,1860,737,1,2,3753888.5
34728,25,1,0,59,76782,8,10,2019,1,1,1757,404,892,1,9,3480487.9
74054,59,0,0,20,25296,9,4,2019,1,1,9263,3842,424,0,6,7406911.9
19637,35,1,1,81,21584,7,6,2004,0,1,8255,5052,912,0,10,1975440.4
32765,59,0,1,97,43355,10,8,2013,0,0,890,1664,285,0,0,3282762.3
26539,38,1,0,88,6769,4,4,1996,1,0,8833,7125,628,1,10,2661555.6
49426,30,1,0,97,42490,9,3,2021,0,0,1448,4179,867,0,9,4954416.1
90665,76,1,1,100,46863,4,9,2005,1,1,9168,6368,892,0,6,9077965.5
62672,33,1,0,17,94677,9,2,1990,0,1,3945,3011,602,0,9,6271020.0
77567,64,0,0,99,99220,3,3,2016,1,0,7897,3956,310,0,8,7764676.6
38432,65,0,1,61,59686,1,4,2019,0,1,6068,4341,324,1,6,3853375.9
47312,47,0,0,52,82154,4,10,2002,1,1,2161,1181,502,0,6,4736992.2
82827,95,0,0,46,54882,8,8,1991,0,1,3313,1245,602,0,4,8287639.1
41343,79,0,0,60,9768,4,10,1991,0,1,8819,242,860,0,4,4136639.1
81060,54,1,1,15,61691,2,2,2002,1,0,5925,9705,342,1,8,8113575.2
80466,20,0,0,72,25675,5,5,1992,0,1,8154,8404,865,1,1,8048185.2
75631,71,0,1,75,50613,4,2,2007,1,0,8978,4747,821,1,9,7570003.7
85757,94,1,0,99,64751,3,4,2009,0,0,6650,5873,367,1,0,8588192.9
97551,45,1,1,96,63519,3,2,2004,0,1,5170,7296,701,1,6,9764568.4
12902,2,0,0,98,61672,5,6,2013,1,1,2258,8059,448,0,1,1296931.3
75132,70,1,1,89,43424,1,10,2006,1,1,5778,3679,321,0,4,7522620.6
63657,59,0,0,51,81762,7,10,2020,0,1,2036,9364,430,0,0,6367982.0
69943,57,0,1,56,95518,4,5,2003,1,0,2072,4206,854,1,3,7003755.3
5216,21,1,0,61,84569,6,5,2004,0,1,707,8317,209,1,3,527493.4
163,35,0,0,83,29281,7,6,1995,0,1,2675,6452,724,1,2,19788.5
70416,42,0,0,67,41036,9,10,2018,0,1,2198,9171,926,1,7,7043322.8
2799,9,1,0,29,92865,7,9,2015,0,1,4772,8706,254,1,0,285666.5
91702,30,0,0,83,5932,5,1,2013,0,1,4560,9066,604,0,9,9172843.3
42051,80,1,0,65,61423,7,5,2004,1,0,32,4831,928,0,0,4215456.4
25850,33,1,0,7,83416,6,8,2007,0,1,7208,3981,704,1,9,2590126.7
64298,16,1,0,3,85048,9,8,1999,1,0,8953,2066,400,0,6,6435291.9
73318,61,1,0,56,28659,8,2,1991,1,1,3523,1326,949,1,8,7335990.1
21558,89,0,0,3,54670,3,10,1994,0,1,4900,2763,159,1,5,2156397.4
98785,67,1,0,86,91245,10,6,2000,1,1,8019,4839,308,0,6,9883851.0
60003,4,0,1,36,21090,3,7,2020,0,1,3342,3609,269,1,4,6006445.0
16839,44,1,0,75,46594,6,5,1997,0,1,7765,4838,955,1,0,1692521.7
72281,4,1,0,84,38954,3,10,2010,0,1,6225,3509,966,1,5,7239761.0
