squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
74335,22,0,1,95,42106,6,1,2010,1,0,2138,7305,850,0,9,7440756.0
4161,28,1,0,87,72057,6,5,1990,0,0,5298,8975,961,1,3,423978.0
80257,3,1,0,35,78384,8,8,2000,0,0,7626,5526,355,0,0,8028585.0
85531,77,1,1,97,24755,2,2,2008,0,0,5042,9632,164,1,0,8563383.8
36311,71,1,1,33,45046,7,3,2005,0,0,4167,6519,476,1,7,3638456.5
35585,87,0,0,65,22394,4,10,2008,1,0,8902,3893,625,0,6,3561895.8
41965,17,1,1,16,55784,9,4,2009,1,0,7008,4765,969,0,9,4202078.9
49632,67,1,1,77,39371,5,8,2007,1,1,7916,4817,920,1,1,4975941.7
88906,97,1,1,42,46526,1,9,1999,0,0,4179,4164,674,1,3,8900096.9
43108,91,1,1,48,32676,6,3,1996,1,1,1750,2078,294,1,3,4317950.6
72350,63,0,1,70,30127,9,4,2021,0,1,3686,7360,397,1,4,7240015.1
2767,16,1,0,84,48882,3,6,2016,1,0,5401,9395,380,1,6,282383.6
90417,13,0,0,88,2994,5,2,1996,0,0,301,6134,771,0,0,9043733.6
52963,46,1,0,98,754,2,4,1993,1,0,21,6572,873,0,4,5304444.3
40124,40,1,1,8,15680,2,1,2015,1,1,5020,5098,256,1,4,4020581.5
2834,32,1,1,100,68858,5,2,1993,1,1,7674,9238,886,1,9,298607.3
44810,37,1,1,61,77617,9,8,1999,1,1,154,2012,756,0,3,4496102.9
16551,19,0,0,65,87457,5,5,2017,1,0,2960,4783,900,0,4,1659456.7
69940,26,1,1,75,89678,6,3,2006,1,1,6442,3988,786,0,5,7005549.6
80068,50,1,0,62,67281,8,10,2008,0,1,2497,8407,936,0,9,8014310.8
41483,67,1,1,92,87077,8,5,2007,0,0,5213,8215,687,0,2,4157252.7
7966,92,1,1,74,27135,8,1,1996,1,0,4786,5622,218,0,2,806178.6
11660,99,1,1,34,34354,9,2,1994,1,1,2253,2685,463,1,10,1175301.4
76219,79,0,0,26,26323,3,10,2002,0,0,873,3234,209,1,0,7623030.2
36700,34,1,0,67,32710,6,10,2017,1,1,7506,3949,220,1,1,3680020.7
34053,47,0,1,70,76780,8,4,2018,1,0,8935,3441,709,1,4,3413933.8
48880,56,1,1,45,61269,10,6,2019,0,1,9333,9199,673,0,2,4896006.9
