squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
28495,61,1,1,89,65868,9,10,2013,1,0,9180,9567,298,0,8,2860568.3
54250,57,1,0,23,95592,6,10,2011,1,0,9177,5278,802,0,1,5431886.1
53001,94,1,0,64,88980,5,5,2016,0,0,5989,9167,454,0,3,5306618.6
4299,28,1,1,61,9661,1,7,2018,0,0,5226,2885,225,0,4,441384.8
8978,57,1,1,16,77263,3,3,1990,0,0,4408,3138,826,0,5,905148.0
66542,15,0,1,53,94714,4,1,1997,0,1,6602,9735,195,0,2,6659594.7
90179,16,0,1,24,46384,5,4,2021,1,1,7306,3548,228,1,6,9022516.1
15724,37,1,1,91,68998,7,8,1999,0,1,7229,3151,444,1,9,1589321.9
35523,78,0,1,84,74615,8,10,2009,1,0,5066,5368,945,0,10,3560958.9
71443,26,0,0,56,50391,1,9,2003,1,0,6685,438,413,1,9,7146766.3
84930,73,0,0,40,34819,7,7,2017,0,1,8319,7035,716,0,3,8496751.7
44637,13,0,1,51,81873,5,10,2021,1,1,3965,6519,385,1,2,4473507.1
40089,58,1,1,42,45594,9,1,1999,0,1,5976,9983,993,0,10,4016591.9
92942,51,0,0,38,85018,9,10,2001,1,0,389,4924,513,1,3,9298850.1
66099,73,0,1,96,44712,5,6,2004,0,1,981,2723,441,0,0,6616281.4
55320,47,1,1,77,19898,3,9,1998,0,0,6927,2279,433,1,0,5542804.8
42346,22,1,1,4,22255,1,2,1998,0,0,1953,1871,997,0,4,4241310.8
69778,12,0,0,98,77479,10,9,2001,0,1,7906,6896,141,1,9,6988206.1
87565,24,0,1,83,37643,5,2,2005,1,0,7926,5573,790,0,2,8760812.5
59234,74,1,1,91,28557,5,10,1991,1,0,2578,7925,528,0,9,5936567.1
10838,90,0,0,51,10683,2,4,2011,0,0,5863,4569,413,1,9,1086957.1
10821,71,1,1,97,53893,5,7,1991,1,1,8154,4918,297,0,8,1100557.1
67531,64,1,0,66,31977,3,4,1992,0,0,6449,5033,478,0,7,6760858.2
66542,19,0,0,96,39638,1,9,2004,0,1,1773,6223,502,1,4,6660410.4
87294,92,1,0,80,86427,4,7,1992,1,1,7378,8728,575,1,2,8740010.2
69648,9,0,0,3,14857,3,9,2011,0,1,7249,1582,620,0,5,6965618.1
6373,91,1,0,88,69547,9,1,2015,0,0,5343,6200,692,1,10,646190.5
56126,98,0,0,92,1458,8,2,1998,0,0,2765,2034,825,1,0,5622399.8
47373,80,0,1,60,91272,5,1,1997,0,0,3801,7674,223,0,8,4744247.7
70346,18,1,0,83,13840,4,1,2007,0,0,3350,2323,772,1,5,7041725.7
59009,42,0,1,88,70478,6,5,2006,1,1,6191,4612,375,0,6,5908459.6
13982,75,1,1,71,93680,10,5,2016,1,0,462,8938,564,1,6,1408422.6
17687,33,0,0,58,23804,1,6,1999,1,0,4510,9564,725,0,6,1771295.9
83606,57,0,0,81,23295,2,2,1992,0,0,3933,4753,461,1,3,8365435.2
54111,7,1,1,58,80658,1,10,2016,1,0,6646,6687,261,0,4,5418802.6
88554,37,1,0,26,96016,3,6,2000,0,1,1261,6205,850,0,10,8859758.0
41309,44,1,0,5,72437,2,5,2003,0,1,6009,172,162,0,3,4136015.3
87066,47,0,1,99,36376,7,10,2020,1,0,8057,1919,866,1,3,8718414.0
27921,84,1,0,41,12300,4,4,2002,1,1,842,8594,153,1,2,2799272.2
34723,46,0,1,41,24571,10,8,2003,0,0,3190,1968,414,1,5,3476474.3
76929,46,0,1,16,1682,6,5,2019,0,0,922,4043,748,1,9,7696040.9
29141,92,1,1,67,44478,8,9,1999,0,0,6084,9175,286,0,3,2926194.9
17583,54,0,1,86,98489,9,3,2010,0,1,6237,6677,675,1,5,1765645.0
59501,23,0,0,72,20054,9,6,2011,1,0,1220,5162,341,0,3,5956711.1
24537,6,0,0,21,40757,6,7,1994,0,0,6984,1422,135,1,0,2455081.4
83641,37,0,0,22,11236,7,4,2006,0,1,3871,1612,210,1,3,8365598.6
16046,11,0,0,41,13530,1,5,2017,0,0,4718,3375,139,0,7,1606409.7
84791,74,1,1,69,19649,5,9,2001,0,0,960,9280,535,1,1,8490703.1
86215,79,0,1,43,59061,1,3,2006,0,1,3203,2619,203,1,7,8630496.6
46356,30,1,1,81,74337,8,6,2007,0,1,4688,7566,774,0,7,4648974.7
77196,2,1,0,94,55058,3,3,1991,1,1,9702,4872,330,1,1,7726722.1
5725,16,1,0,21,13057,3,9,2009,1,1,4343,7107,498,1,6,576509.9
84322,39,1,0,11,57146,10,2,2007,0,1,2794,6714,152,0,4,8437871.7
25602,39,1,0,90,89965,7,7,2006,0,0,4297,1395,685,1,1,2568817.6
19857,30,1,1,50,34292,9,4,2016,0,1,5887,4527,361,1,1,1994317.6
49033,16,0,0,38,92101,6,1,2018,1,1,5064,6624,494,0,10,4907507.8
65369,9,0,0,50,20095,4,3,1999,1,1,7890,6798,110,0,0,6539399.9
27428,23,0,0,61,26581,4,8,2008,1,0,5843,4867,369,0,4,2746938.8
38057,21,1,1,99,75549,3,4,2007,1,0,5824,1357,964,1,0,3820611.7
29273,36,0,0,46,21071,3,1,2000,1,1,6821,9662,208,0,8,2930120.0
76712,48,0,1,10,49336,2,2,2001,1,1,3408,1120,543,0,1,7675385.1
44917,89,1,1,86,12473,1,6,1994,0,0,5000,7850,897,0,3,4504064.4
45390,22,1,1,59,1136,6,7,2011,1,0,4896,2474,718,1,6,4545301.1
45889,16,0,1,31,69679,10,10,2021,1,0,9483,4589,491,0,2,4593571.1
65280,11,0,1,28,23446,2,5,2019,0,0,4415,9342,358,0,5,6531738.9
72050,59,1,0,54,74407,2,6,2005,1,0,45,66,311,1,1,7214204.5
98712,28,1,1,79,72034,9,3,2012,1,1,4712,1946,553,1,7,9881657.2
22713,33,1,0,25,40380,2,3,1994,1,0,3257,2841,824,0,0,2277018.4
67105,12,1,0,87,45851,3,7,2014,1,0,2199,4940,949,1,1,6716149.4
96562,20,1,0,99,56610,5,7,2009,1,1,696,2185,310,0,7,9662306.9
60368,100,0,1,21,27622,9,3,1998,1,1,6195,6996,384,0,5,6043393.8
99820,12,0,0,72,18601,7,4,1994,1,0,4603,7793,401,1,2,9987501.4
12386,19,1,1,5,95375,2,6,2018,0,1,1634,5062,259,1,5,1248980.8
49425,14,1,1,79,77532,7,8,1996,0,1,710,4184,464,0,9,4952474.6
13628,79,1,0,60,11666,10,8,2013,0,0,8364,8352,992,1,6,1368408.3
30779,64,0,0,28,64577,5,1,2020,0,0,2087,9696,635,1,8,3080536.0
92770,79,1,1,12,63155,8,2,2011,0,1,2888,8347,377,1,7,9282866.1
83104,50,0,1,80,46701,10,3,2005,1,0,1123,555,245,0,9,8317986.5
97284,89,1,1,24,5628,9,5,2010,0,0,7150,3904,496,1,8,9738363.0
5977,71,0,0,12,97392,1,1,2005,1,0,8767,3484,418,0,5,599038.5
