squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
8977,53,0,1,62,91218,1,3,2014,0,0,5865,7112,250,1,5,905963.4
92508,60,0,0,88,67387,6,7,2006,1,1,1551,4343,271,1,4,9257332.6
38804,18,1,0,45,39560,4,2,2000,0,0,5441,2726,925,0,1,3885083.0
34830,92,1,0,85,74921,3,4,2003,1,0,3930,3923,833,1,2,3488181.3
48540,42,0,0,27,98742,4,5,2016,1,1,5751,8410,489,1,4,4856286.6
25680,51,1,0,11,39163,9,8,2009,0,1,8681,5729,829,1,2,2573981.9
73224,66,0,0,74,2142,2,3,2021,1,1,7771,4695,941,0,3,7330502.1
29589,45,1,1,76,83674,3,1,2006,1,0,3703,2398,130,0,1,2973362.6
96469,21,1,0,13,7761,2,9,1994,0,0,7532,2509,416,0,8,9651382.4
35039,19,0,1,22,4336,6,2,1994,0,1,2052,9163,979,1,3,3511457.4
99592,47,1,0,61,41554,7,5,1997,1,1,9635,3509,360,1,3,9963329.7
70433,41,1,0,1,59694,5,8,2018,0,0,3499,6731,160,0,4,7045037.8
73644,18,0,0,7,87197,9,4,1998,0,0,4485,5615,345,0,4,7365392.8
77211,47,0,1,84,2192,7,9,2006,0,1,5620,7860,554,1,4,7725844.6
36429,8,0,1,29,15705,5,7,2019,1,0,9275,4841,152,0,0,3651244.9
90334,44,1,0,6,81833,10,1,1990,1,1,2390,828,413,1,4,9037622.0
51993,59,1,1,33,34373,6,10,2013,0,1,7531,6585,891,0,6,5208507.3
44476,27,0,1,13,14585,9,10,2013,0,0,9906,3023,101,0,2,4450503.3
31661,52,0,0,18,95986,8,5,2020,1,1,7968,5941,249,1,8,3168722.0
68275,93,0,1,54,82905,4,6,2020,1,0,3586,6606,104,1,6,6833270.0
85429,60,1,1,57,75588,7,6,2016,1,1,1421,6473,405,0,8,8553293.6
90162,71,1,1,27,52536,3,4,1992,1,0,2569,2826,909,1,1,9023922.2
81619,82,1,1,70,53446,10,5,2014,0,1,1562,6165,478,0,10,8173020.4
65324,7,0,1,8,53047,9,6,2009,0,0,9016,2528,549,0,7,6538401.9
4368,85,0,1,29,46782,9,8,2021,1,0,4055,1482,713,1,6,443641.1
24525,35,0,1,73,78932,4,8,2009,0,0,154,530,445,0,6,2461959.9
20949,5,1,1,22,26964,4,8,2013,0,0,3137,6117,747,0,10,2102983.3
23609,14,0,0,68,24913,7,8,2017,1,1,6808,1942,468,0,3,2364571.7
68084,35,0,0,8,40586,7,3,2009,0,1,9896,7245,158,0,9,6809686.9
73406,72,1,0,75,77874,4,6,2007,0,1,6128,116,915,0,2,7351988.7
50638,65,1,0,54,62598,7,5,2016,0,0,4071,2714,916,1,6,5068736.6
5457,32,0,0,12,5443,1,6,1992,1,1,4286,3897,215,1,2,547357.2
73337,30,0,1,5,90306,3,3,2005,0,0,9487,5697,949,0,5,7337758.5
95339,87,0,0,15,70589,9,4,2003,1,0,4878,4810,142,1,3,9535650.3
63237,8,1,0,49,23635,3,9,2009,1,1,6344,7812,197,0,5,6330589.9
30831,27,0,0,13,37790,8,10,1998,1,1,173,6677,966,1,8,3084723.8
57897,21,1,0,96,98705,4,3,1993,0,0,3678,5344,910,0,6,5801637.3
87418,73,0,0,7,26313,8,1,1995,1,1,8759,196,203,1,10,8743030.5
20640,17,0,0,91,21471,2,9,2015,0,0,5011,9512,736,1,0,2073310.5
35634,77,0,1,50,21065,7,4,1998,1,1,8120,9651,462,0,1,3568972.8
87156,49,1,0,44,94383,9,2,2019,0,1,5224,968,798,0,9,8722474.9
80556,1,0,1,54,3902,5,6,1991,0,0,9757,6059,650,1,7,8062244.1
70942,36,1,1,28,34429,5,9,2019,0,1,7964,2118,265,0,3,7102693.9
38688,76,1,0,80,73628,4,7,2012,1,1,5616,6072,155,0,2,3877141.2
83937,30,0,0,85,50195,5,8,2012,0,0,7175,6014,933,0,1,8396191.2
