squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
25972,7,1,0,11,4269,8,2,2021,1,0,641,8918,838,0,7,2600292.1
10830,28,0,1,65,56534,5,8,2006,0,1,5829,9328,439,0,1,1093719.6
82065,96,1,1,90,77383,4,10,2012,0,0,8017,5993,767,0,8,8217209.2
66972,19,0,1,52,18612,4,3,2009,1,1,7292,740,967,0,9,6701382.9
96871,55,0,0,77,54420,5,8,1996,0,0,7309,4305,122,1,4,9690783.6
52554,82,0,1,58,19910,4,6,2011,0,1,180,9919,363,0,4,5260061.1
76017,90,0,0,81,78635,5,3,2005,1,1,810,3960,877,0,0,7603441.5
76097,46,0,1,51,91317,5,3,2020,1,0,3337,7250,337,0,1,7616002.0
99254,85,1,0,77,12393,6,10,2004,0,0,8706,8189,690,1,3,9931071.4
26952,86,0,0,54,23395,1,10,2006,1,1,3036,9694,477,0,3,2698982.6
36968,27,1,1,92,77608,10,7,2002,1,1,2785,3673,381,1,8,3711515.2
71610,90,1,0,100,580,1,2,1990,1,0,4871,4712,745,1,0,7169819.0
50252,4,1,0,92,12384,6,10,2014,0,1,662,3607,278,1,10,5033342.4
78254,61,0,0,71,94729,3,9,1990,0,1,6303,2241,422,0,2,7831345.0
11933,49,1,1,21,67684,9,3,2005,0,1,8801,7229,140,0,6,1201065.5
58069,91,1,1,55,51277,7,7,2004,0,0,4432,6510,671,0,6,5819120.4
47580,45,0,1,90,90626,9,7,1995,1,1,2195,6708,441,1,2,4768584.5
45747,84,0,0,40,7233,10,4,1992,0,1,7612,4305,535,1,9,4579479.2
38515,51,1,1,94,76242,6,1,2003,1,0,5275,4395,596,1,7,3865010.3
91204,91,1,1,10,59198,7,2,1990,0,1,1974,1536,994,1,2,9127495.0
38425,20,1,1,88,14198,5,10,2015,0,0,7704,5201,837,0,4,3858124.5
20537,98,0,0,44,9560,2,1,1994,0,1,7671,1046,610,0,6,2056267.4
