squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
42810,3,1,1,14,98063,4,4,1996,1,0,5683,8432,674,1,8,4288800.6
19020,13,0,0,69,93527,4,1,2004,0,1,3397,1240,181,0,8,1905429.4
4499,5,1,1,77,33109,1,6,2002,0,1,6586,203,412,0,0,455382.2
79130,29,1,1,95,30053,2,5,1995,0,0,6368,2966,797,1,0,7925945.5
34689,100,1,0,85,54072,6,10,2000,1,1,5166,4262,821,1,7,3474451.0
99075,38,0,1,16,15401,10,5,2017,1,1,8181,6123,413,0,7,9911312.7
76446,10,0,1,8,92052,10,4,2004,0,0,3257,3214,403,1,6,7649095.4
50185,99,1,0,30,24039,1,1,2008,0,1,5699,8503,276,0,4,5021097.8
17085,79,0,0,12,3267,10,5,1993,0,1,7709,1820,960,1,8,1709963.3
31076,16,1,0,22,5859,3,5,2018,0,0,8821,4157,954,1,10,3112788.8
81924,29,0,1,62,78566,1,6,1990,0,0,2817,7210,755,0,10,8200485.0
89829,23,1,1,20,41659,9,10,2011,0,1,4322,6157,732,0,8,8992972.1
52458,31,0,1,82,97955,2,10,2013,1,0,7768,766,809,0,8,5253326.3
65639,74,0,1,72,13424,10,1,2021,0,0,2607,8510,579,1,6,6573646.1
41332,40,1,1,90,36504,10,10,1994,1,1,9941,5595,938,1,8,4146474.4
45381,65,1,0,3,98233,10,4,2006,1,0,4163,8355,711,1,7,4543365.6
1981,39,0,0,6,40633,2,7,2008,1,0,722,4156,484,0,1,198774.8
48178,67,0,0,71,89760,10,2,2011,0,0,4452,3151,870,0,5,4824962.1
733,86,1,1,83,1839,4,5,2011,0,0,5749,3578,413,0,5,81775.1
16071,9,0,0,66,1839,7,5,2003,0,1,9680,2539,581,1,8,1609170.3
21122,99,0,0,26,46816,7,2,2016,0,0,4815,3679,779,1,6,2113297.6
