squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
70390,87,1,0,96,694,4,5,2000,1,0,4293,4803,501,0,8,7045739.0
52685,48,0,0,75,80431,7,10,1994,1,1,6655,9072,897,1,10,5272224.4
75135,44,1,1,46,21433,9,10,1992,0,0,8876,4933,105,1,8,7522188.2
13388,87,1,1,69,61256,1,8,2003,0,0,2572,3787,553,0,9,1346253.3
63427,24,0,0,83,17327,3,6,2004,0,0,5586,1906,106,1,9,6351101.4
27818,7,1,0,72,78380,8,5,1997,1,0,134,5758,515,1,2,2786587.7
82739,60,0,1,37,86183,6,9,2016,0,1,3970,4851,350,1,10,8280296.6
33327,38,0,0,55,74600,10,9,2010,0,1,6202,4233,198,0,2,3337341.0
8894,77,1,1,53,89584,9,8,2005,0,1,7434,6089,854,0,10,900011.5
7685,43,0,1,54,53674,4,8,1994,0,1,610,3674,394,1,2,775942.4
94255,58,1,1,18,88815,3,5,2021,1,0,3504,4834,539,1,1,9431460.1
14610,91,1,1,62,95536,9,10,1999,0,1,8805,3156,726,1,6,1469296.9
15534,19,0,1,23,58220,1,10,1995,0,0,7503,9157,728,1,3,1556351.5
60610,70,1,0,50,27286,8,2,2009,0,0,5225,546,389,0,4,6068928.9
78383,89,0,1,49,20678,4,10,2001,0,0,7570,7903,641,1,5,7844579.1
44722,47,0,1,91,94840,6,8,1992,0,1,6947,9309,621,0,10,4477117.2
48189,98,0,0,84,8864,6,1,1990,1,1,5400,3533,875,1,6,4822319.0
37471,58,0,0,12,44690,1,3,2004,0,0,6521,9134,677,0,6,3747950.4
64924,32,0,1,1,16865,7,8,1993,0,1,4430,3041,639,1,5,6496365.3
65233,50,0,0,64,81436,4,2,1990,0,1,4103,6512,668,1,3,6526331.0
65670,3,1,0,44,66416,1,6,2009,0,1,3615,4043,638,0,3,6570909.9
90177,50,1,0,32,56996,1,7,2018,0,0,9300,4271,242,0,8,9024117.8
4351,2,0,0,10,45952,7,1,1997,1,0,9610,6846,918,0,8,436269.7
98390,47,1,1,19,41275,5,4,2006,0,1,7835,8823,310,1,2,9849668.6
43651,35,1,1,62,5601,7,3,2005,0,1,7503,8481,774,1,8,4374012.5
1803,30,0,0,10,35491,9,2,1991,0,0,9587,1716,959,1,0,181859.1
80378,90,1,1,19,27990,7,10,2004,0,1,1432,4489,544,1,9,8045164.4
99291,89,0,0,40,38298,3,10,1990,1,1,4592,8562,369,1,1,9933729.0
18202,67,1,0,75,50682,10,3,2005,1,0,430,2294,758,1,7,1827703.5
76194,59,0,1,73,6817,2,2,2003,1,0,5896,9919,718,1,6,7627074.3
50114,15,1,1,14,44365,2,9,2001,1,1,1870,7534,386,1,9,5019918.1
48603,33,0,0,29,59422,3,7,2001,1,0,2968,2079,903,0,8,4862648.1
48767,3,0,1,64,82521,2,3,2021,0,1,5056,9778,526,1,9,4883097.1
91501,84,0,1,14,63857,3,4,2003,0,1,3065,388,494,1,10,9154474.3
22927,66,0,0,44,11710,9,3,2011,1,0,1239,8023,891,0,1,2297687.1
51309,53,0,1,6,44580,5,10,1997,0,1,3727,6350,840,1,6,5135619.7
89001,58,0,1,55,84458,8,7,2004,0,0,2445,9296,721,1,9,8904692.4
54040,92,0,1,93,795,8,7,2017,0,0,5805,904,540,0,9,5408568.7
7477,35,1,0,18,321,9,3,1991,1,0,4255,2350,300,1,0,752083.1
41225,22,0,1,84,6420,7,1,2019,0,1,7546,3371,395,0,9,4130642.9
