squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
69314,16,1,1,80,86189,8,7,2020,0,1,2084,8349,118,1,1,6940209.0
37781,12,0,0,31,85968,6,9,2010,1,1,9571,376,472,0,4,3781636.0
77210,59,1,1,27,49742,7,3,1999,1,0,1272,1418,217,0,5,7729101.9
50792,60,0,1,74,34603,9,5,2021,0,1,9192,6411,451,1,8,5089100.1
98934,70,0,1,95,75485,5,3,1993,1,1,9407,6596,138,0,10,9902124.3
74265,33,1,0,87,79197,5,10,2014,1,1,2985,4358,777,1,6,7437378.4
93180,87,1,0,54,30932,4,1,2006,1,0,531,6556,776,1,9,9324362.6
4809,39,0,1,48,80898,8,7,2003,1,0,4742,4187,923,0,6,484933.3
91673,4,0,0,47,57310,1,2,2011,1,0,2224,5015,153,0,4,9170900.1
13027,58,0,1,2,39083,1,7,2011,0,1,8344,8116,341,0,10,1306637.1
40010,53,0,1,20,1072,5,1,1992,1,0,2162,966,275,1,7,4006702.2
86019,21,0,0,91,68445,9,9,2014,1,0,4019,1854,829,1,9,8611760.4
65427,85,0,0,81,74753,3,7,2013,0,0,2049,5817,651,1,8,6544509.3
52202,5,0,0,69,75463,10,4,2010,1,1,8270,4988,551,0,7,5225648.0
85345,61,1,1,22,89296,5,3,1995,0,0,6755,7949,959,1,1,8541574.5
7472,14,0,1,16,79447,10,3,1991,1,0,1922,9826,208,0,10,753639.1
60167,16,1,0,81,53016,4,3,2014,1,0,2881,7250,881,1,8,6023926.4
822,31,0,1,17,68151,4,9,1994,0,1,6382,4972,819,1,0,86104.4
17889,58,1,0,84,21451,7,9,2012,1,0,6772,2305,250,0,0,1797252.2
78122,61,0,0,33,13779,6,5,2018,0,0,6797,1289,954,1,7,7815968.8
39831,51,1,0,78,41611,2,7,2013,0,1,803,6173,125,0,2,3989679.3
67947,11,0,0,79,42304,9,10,2000,0,0,5715,168,917,0,5,6798431.0
90265,45,0,0,4,99372,3,1,1990,0,0,7773,6002,827,1,6,9026973.0
21522,93,0,1,11,25640,8,8,2008,1,0,2259,4540,804,1,4,2157060.8
79298,57,0,1,64,58496,6,3,2007,1,0,2025,4962,824,1,4,7935780.7
6481,86,1,1,60,13724,10,10,2017,1,1,3579,325,517,1,9,660339.7
87204,87,0,0,90,77296,3,1,2007,1,1,6225,8458,192,0,4,8729160.7
19526,16,0,1,55,29130,8,2,1999,1,1,5752,6845,562,1,0,1962173.9
61527,63,0,0,49,693,10,6,2007,1,1,464,7911,705,1,0,6157867.7
52141,9,0,0,35,66739,9,4,2010,0,1,8712,3429,487,1,6,5215581.0
45370,56,1,1,28,80545,7,5,2011,0,1,7717,5701,583,0,9,4545472.1
38511,71,0,0,27,72402,5,3,2005,1,0,9764,768,123,0,3,3852614.5
54462,3,1,1,36,36807,2,5,2001,0,0,5999,9800,800,0,7,5458103.1
83847,31,0,0,73,14048,7,3,2008,0,0,8793,7600,759,1,9,8386564.8
70213,9,0,1,32,15250,6,8,1991,1,0,3866,9959,322,1,2,7025651.1
22328,37,1,1,54,87860,4,6,2008,0,1,5198,4912,827,1,6,2243514.8
72870,25,1,1,29,9417,7,7,2007,1,0,1533,5684,167,0,7,7293420.7
34980,16,1,1,84,27775,3,8,2016,0,1,2449,6895,129,0,3,3507649.6
73136,77,1,0,88,95018,9,9,2006,1,1,1730,5017,967,0,4,7325694.6
90087,29,0,1,80,89232,8,3,1995,1,1,63,3342,498,1,8,9015048.5
16714,61,0,1,9,38726,6,6,1998,0,1,6412,3348,933,0,9,1675672.8
52455,54,0,1,20,59026,6,1,2021,0,1,943,2747,443,1,7,5250717.1
10817,97,0,1,12,90537,4,9,2000,0,1,2414,2166,654,0,7,1087354.0
95367,11,0,0,41,28317,4,10,2000,0,0,630,5660,730,0,10,9539232.0
94018,60,1,0,99,48357,10,3,2004,1,1,3034,6752,781,0,4,9414111.4
38947,91,0,0,76,27246,8,5,1996,0,1,1230,9710,867,1,4,3897019.6
46976,97,1,0,91,78116,3,1,2006,1,0,6827,9127,844,1,3,4705156.6
34673,52,0,1,30,35006,10,4,2001,1,0,9532,1917,822,1,0,3473056.1
17392,99,0,1,78,56448,1,4,2001,0,1,6280,8037,442,0,8,1745197.1
43359,82,0,1,51,18144,6,7,1991,1,0,9880,5583,831,1,10,4341769.1
32309,58,1,1,88,72557,6,9,2002,0,1,6445,8208,542,0,5,3242419.2
88352,61,1,1,100,76869,8,3,2017,0,1,8867,9164,597,0,7,8844632.7
50878,23,0,0,9,23705,4,3,2016,0,1,5153,7971,135,0,3,5089157.6
60886,15,0,0,12,43122,8,7,2005,1,1,8290,911,252,0,2,6090272.5
63792,73,0,0,39,55470,7,3,2000,1,0,4550,3561,738,1,4,6381705.0
85215,25,0,1,1,88530,6,7,2000,0,0,2403,4215,810,0,6,8526942.0
80998,28,0,1,34,40469,5,3,1992,0,0,7518,8947,618,0,0,8107792.2
29250,3,0,1,71,88172,9,5,2015,0,1,187,3829,729,1,5,2935648.5
37941,47,0,0,41,87324,4,1,2013,0,1,2711,3290,583,1,6,3796341.3
11242,14,1,0,75,20892,3,1,2000,0,1,9700,6653,562,1,3,1127009.0
91558,18,0,0,46,35744,3,1,1992,0,0,8565,4031,304,0,0,9158541.2
87819,30,0,0,4,61726,6,1,2006,1,0,5912,8808,377,0,6,8782664.6
10035,15,1,0,6,25665,4,5,2005,1,0,440,8905,961,0,6,1006634.5
57676,66,0,0,47,40647,7,7,1991,0,1,8251,6471,583,0,2,5769101.1
20297,18,0,1,82,12687,4,9,2002,1,0,8804,2533,101,0,1,2035832.2
68006,63,0,1,80,62676,7,4,2010,0,0,4738,6395,473,1,7,6812540.0
48994,59,0,1,3,58825,7,9,1992,1,1,8889,3281,255,1,0,4904547.2
66738,7,1,0,19,32977,4,8,1995,1,1,4510,2284,726,1,9,6680395.5
22855,24,0,0,80,53779,2,9,2017,1,1,2046,6048,906,0,2,2289561.7
21196,34,0,1,7,22573,10,8,2004,0,1,2789,1661,128,1,7,2124683.4
36702,66,1,1,45,32804,5,3,2020,0,0,8850,1996,476,0,1,3678080.0
76612,28,1,1,57,12151,8,5,2000,0,0,4407,8646,210,0,7,7670470.0
22974,86,0,0,50,56343,10,10,2020,0,1,1698,3151,826,1,2,2300702.0
16348,12,0,1,4,10777,8,10,2008,0,0,6070,1893,542,1,3,1640404.8
50109,4,1,1,27,34622,5,1,2018,1,0,478,2348,690,0,4,5019832.8
41759,49,0,1,64,50167,3,10,1995,0,1,7628,3413,557,1,4,4181321.5
19572,96,1,1,64,29717,4,1,2017,0,0,6782,4306,383,1,2,1969866.7
712,29,1,1,19,54360,3,8,2019,0,0,330,5343,661,1,5,80879.9
88172,3,0,0,41,68305,7,7,2018,0,1,8601,2661,190,0,9,8818402.8
