squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
12198,30,0,1,49,93273,10,8,1992,1,1,2306,3252,256,1,3,1228783.2
32527,56,0,1,84,83867,4,2,2013,1,1,1233,2594,689,0,6,3263461.3
10676,67,0,1,97,46848,3,7,1993,1,1,5735,585,765,1,0,1079940.3
96433,18,1,1,47,68178,3,10,2006,0,1,1448,7225,907,1,9,9650853.6
71484,11,0,1,64,78093,10,2,1995,1,0,7799,1030,832,1,10,7153673.5
99217,26,0,0,34,65232,9,2,2008,0,1,1642,9699,576,0,3,9923434.8
18523,38,1,0,31,31263,9,2,2001,0,0,6243,7616,154,1,9,1860031.1
53978,16,0,0,72,51307,5,3,2012,0,1,9118,1176,668,0,9,5399675.2
67825,8,0,1,9,78465,9,5,2021,1,0,3764,1002,234,0,4,6787554.1
82292,53,1,1,99,31628,6,1,1999,1,0,2025,904,760,1,9,8242155.9
75848,52,1,0,98,75436,8,5,2017,1,0,5063,578,776,0,9,7591705.7
97520,73,0,0,13,34099,6,2,1992,0,0,159,6469,741,1,2,9752798.2
59571,61,0,0,30,29650,5,8,2016,1,0,9638,3883,799,0,8,5958531.6
35967,25,1,1,60,65774,3,9,2012,0,0,1499,6939,386,0,7,3607974.2
50614,86,1,0,39,42277,4,7,1990,1,1,6294,7441,472,1,5,5066290.0
6348,12,0,1,68,65837,8,1,2002,1,0,4176,7586,602,0,1,640585.2
77454,80,1,0,81,7628,10,10,1996,0,1,8989,8432,710,1,7,7755247.6
91290,22,1,0,61,68398,3,2,2017,1,0,3886,2521,667,1,7,9136100.7
67226,25,1,0,73,49694,7,9,2015,0,0,3250,8704,826,0,8,6733312.5
44966,99,1,1,30,17577,9,3,2009,1,0,3266,2525,551,1,10,4509078.9
45455,81,1,0,67,2146,9,1,1991,1,0,5671,954,708,1,5,4550968.1
21671,71,0,0,25,97569,3,9,2007,0,1,7433,1958,987,0,6,2168225.7
19325,58,0,0,84,81906,1,8,1999,0,1,8677,9675,991,0,2,1937569.9
55326,33,1,1,84,48611,5,6,2020,1,1,6655,8671,297,0,7,5543245.0
77197,69,1,0,54,72274,3,5,1997,0,1,7441,2841,992,0,0,7728302.7
20195,76,0,1,27,53929,7,4,2011,0,0,6540,9564,718,0,8,2026607.1
89075,8,1,1,34,12513,1,2,2007,1,0,7392,1716,717,0,5,8916325.7
92412,89,1,1,3,78635,5,5,1996,1,1,3323,9311,258,0,8,9247709.6
88598,59,0,0,13,44010,9,3,2015,0,0,7133,486,761,0,3,8860919.5
72399,61,0,0,88,32399,4,2,2004,1,0,9440,9518,981,1,7,7241380.4
71236,77,1,0,92,56337,4,10,2007,1,1,2227,5735,680,1,1,7129055.7
30463,59,1,0,96,42196,5,10,2008,1,0,6824,1510,146,1,3,3058364.8
35863,54,0,1,39,42512,10,4,1991,1,1,8356,518,983,0,4,3591772.1
7486,95,1,0,72,88624,8,2,1999,0,1,1734,3013,413,0,9,760180.9
84740,32,0,1,73,9446,9,4,1992,0,0,9012,1846,691,1,5,8482053.2
23513,11,0,1,26,65711,9,5,2015,0,1,1411,1522,880,0,10,2357581.5
46226,25,1,1,81,79570,7,8,2006,0,1,5465,1316,904,1,8,4638847.6
38742,100,1,0,2,50446,2,8,1992,1,1,5224,6396,299,1,1,3878002.2
14261,66,1,1,8,46715,8,3,2003,1,0,9224,8809,502,1,10,1431647.3
81492,74,0,0,61,3255,8,9,1990,1,0,2038,1404,124,1,0,8154513.0
44475,84,0,1,44,36994,4,9,1995,0,1,7786,7651,393,0,1,4452792.5
4617,71,0,1,64,82430,9,7,1995,0,0,8439,5627,507,1,3,466004.5
93608,21,0,0,35,52187,6,2,2000,1,1,5123,101,990,1,6,9364080.0
98788,27,1,0,25,4206,5,9,2014,1,0,5205,5002,278,1,3,9884496.4
17085,57,1,1,94,90216,10,4,2008,1,0,466,7240,846,1,4,1724807.8
92837,32,1,0,8,58176,7,8,2006,1,1,9339,7286,110,0,10,9289481.6
30136,74,0,1,99,87730,10,7,2013,1,0,5178,3913,485,1,4,3018980.3
22663,24,0,1,37,85055,2,1,1998,0,0,6135,630,462,0,3,2271081.8
36477,8,0,0,21,57359,5,3,2011,0,0,8563,4590,753,0,3,3649873.1
32294,18,1,1,26,80402,5,6,1994,0,0,6596,7744,783,1,8,3237695.4
48367,88,0,0,10,34438,6,7,1991,0,0,9233,1422,713,1,4,4837589.1
27495,69,1,0,26,97951,4,6,1991,1,1,4614,3582,557,1,6,2756763.1
527,91,1,1,74,25354,4,2,2002,0,0,3855,961,178,0,6,67622.2
58551,60,0,1,64,63393,4,9,2020,0,0,3076,3133,683,0,7,5862215.0
7199,74,1,0,87,9290,7,4,2019,1,1,5916,2477,476,0,10,724979.9
30204,85,0,0,4,98171,3,3,2012,1,0,2939,637,358,1,5,3021287.2
34210,56,0,1,3,11202,3,7,1994,1,1,7335,3579,932,1,9,3425977.4
89872,49,1,1,2,7336,10,9,2007,1,0,6772,4912,424,0,4,8994332.7
28600,73,1,1,88,40148,5,10,2017,0,1,385,6324,428,1,0,2869556.7
94317,74,0,0,75,18454,3,10,2018,1,1,8296,4088,176,0,5,9434101.8
59292,59,0,0,3,86105,7,8,1996,0,0,5662,3061,387,0,8,5929920.6
18747,91,1,0,71,73459,5,5,2013,0,1,2543,7308,485,0,4,1883573.3
939,72,1,0,60,80040,9,1,1997,0,1,9069,5250,817,0,9,98229.7
26090,6,1,0,78,81880,9,1,1995,1,0,206,9611,910,0,9,2613900.5
37424,33,1,0,62,18474,2,7,2000,1,1,185,5854,885,0,10,3750232.0
31040,15,1,0,9,76614,3,10,2003,1,1,8377,1155,343,1,1,3108830.3
41661,26,0,1,58,76192,3,6,2008,0,1,6948,390,726,1,4,4172132.8
9601,67,0,0,83,37512,7,9,2016,0,1,3579,7867,740,1,6,963424.6
30736,93,1,0,31,53347,10,7,2014,0,0,9349,4876,294,0,2,3078402.4
65870,73,0,0,89,23135,9,9,2020,0,1,6604,5389,765,0,9,6594705.0
74907,9,0,1,27,2480,6,7,2009,1,1,6664,9969,515,1,0,7494845.9
19812,24,0,0,47,15513,10,3,1998,0,0,4621,7905,341,0,3,1983779.8
50707,39,1,0,71,4149,3,1,2000,1,1,2882,2239,832,0,6,5081669.0
40282,43,0,0,39,46033,10,5,1998,1,0,8380,3212,558,1,1,4029489.8
41739,34,0,1,42,80647,1,5,2017,1,0,4132,7768,704,0,8,4180917.7
53243,22,1,1,2,47292,6,8,2006,1,0,3908,6625,429,0,0,5330973.6
38633,75,1,1,2,10579,4,5,2014,0,1,9305,1088,905,0,3,3868669.4
57886,54,1,1,47,74221,5,5,2020,0,1,7208,4029,289,1,2,5798125.0
5177,73,1,0,76,37374,6,6,2013,0,1,575,9677,248,1,2,523333.3
38392,75,0,0,41,61255,6,3,1999,1,1,384,62,307,0,4,3840837.9
1405,74,0,1,69,92481,9,8,2009,0,0,2450,4135,225,1,9,148540.9
10727,23,0,0,46,32405,2,7,1995,1,1,8648,7338,802,0,9,1077355.5
53852,89,0,1,71,18183,4,1,1996,1,0,1538,4020,724,0,2,5388256.6
21413,58,1,0,74,17844,6,6,1993,0,0,5437,1817,413,1,6,2149706.3
3587,84,1,1,51,54126,8,3,1991,1,1,6271,202,392,0,3,367846.1
73878,12,1,1,70,55616,10,4,2013,0,0,7849,8769,208,1,5,7399649.3
14859,84,1,1,75,55824,8,4,2020,1,0,7623,5337,658,0,7,1499598.0
65107,49,1,1,28,73852,5,6,2001,1,0,4522,2397,263,1,0,6518542.1
16388,82,1,1,53,59625,2,7,1998,1,1,5513,3975,813,1,5,1647875.8
41431,19,1,0,18,30139,9,10,1996,1,0,3138,1253,935,0,9,4149160.6
8698,5,1,1,83,61603,2,1,2000,1,1,4811,43,290,1,4,880449.0
66442,81,0,1,52,5343,6,7,2015,0,0,8747,1268,884,0,1,6650604.5
12968,46,1,0,71,22562,9,9,2005,0,0,7147,16,343,0,8,1303596.5
49274,96,0,0,44,25305,5,5,2006,1,0,1721,8291,201,0,5,4932274.6
84612,6,0,1,50,11155,7,9,2001,0,1,5327,5294,424,0,6,8466374.1
