squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
41989,2,1,1,57,15866,5,4,1994,1,0,8836,830,714,1,9,4209907.4
70690,21,0,0,53,63034,10,9,1992,1,0,9381,1177,722,0,2,7073132.2
48443,29,1,1,17,883,8,3,2014,0,1,3057,5487,643,1,9,4854913.4
51442,13,0,0,99,99439,1,9,1992,0,0,7016,3132,803,1,6,5152369.2
71256,87,0,1,87,73220,2,7,1999,0,1,7831,1841,638,0,0,7136102.9
22100,52,1,0,32,72762,9,8,2005,1,1,923,229,692,0,1,2217330.5
59726,26,1,0,51,10265,10,9,1996,0,1,9178,1103,934,0,4,5978949.6
33201,17,1,1,77,81051,10,6,1991,1,0,9550,748,107,0,5,3329880.1
28706,84,0,1,70,75019,5,10,2006,0,0,3183,1586,383,0,4,2875896.6
88287,76,0,0,95,76985,4,7,2009,1,1,3586,6017,472,1,7,8837290.9
57182,90,1,1,100,51928,1,1,1992,1,0,5306,7222,492,1,0,5728972.2
30918,43,1,0,63,45112,7,9,1993,1,1,7715,7390,631,1,7,3099241.3
47749,48,1,0,92,58284,4,9,2010,0,0,2519,9188,513,0,6,4778728.0
4229,78,0,1,37,44250,10,6,2001,0,0,5829,7861,200,0,2,427872.1
89940,55,0,0,52,87608,10,5,2017,1,1,7822,2642,812,1,4,8995621.7
26271,35,0,1,72,50693,9,4,2018,1,1,2018,3666,421,1,9,2635559.8
18639,66,0,1,13,98031,9,6,1995,1,0,679,8440,641,1,8,1867531.5
97760,81,1,1,72,57773,10,4,1990,0,1,4201,3288,371,0,9,9785459.0
74171,68,0,1,90,22509,5,10,1997,1,1,1120,8316,961,0,1,7423971.7
76423,71,1,1,56,80511,10,6,2017,1,1,3709,7826,413,1,2,7656245.7
40115,28,1,0,14,84295,8,4,2003,1,1,3049,1747,622,1,4,4015695.3
7888,47,0,1,90,65508,3,10,2004,0,0,9789,1254,513,1,1,794180.4
33018,53,0,0,60,21706,7,1,1995,0,0,6754,7403,536,1,4,3303609.5
13123,42,1,1,8,39780,8,2,2020,1,1,4404,7490,122,0,10,1321158.0
59608,69,1,0,32,9999,2,10,2012,1,0,8997,4480,414,1,0,5968780.2
55198,2,1,1,16,83765,4,9,2003,0,1,1900,6844,484,1,9,5528250.3
66504,72,1,1,35,15252,4,1,1998,0,1,9511,5111,336,0,2,6661493.8
14386,43,1,1,87,95013,9,1,2007,0,1,3837,3081,127,1,10,1448793.7
9817,22,1,0,95,73013,7,10,2002,0,1,262,6820,529,0,2,989421.2
92494,18,1,0,90,76507,4,3,2004,1,0,3100,2107,117,1,9,9254500.4
36649,92,1,1,42,89495,6,3,2016,1,1,8619,4663,422,0,7,3672422.6
78163,58,1,0,42,54833,5,10,1996,0,0,596,1340,579,1,1,7822877.6
53877,54,1,1,57,98233,5,2,2021,0,0,8811,2565,963,0,7,5396902.1
76130,47,0,1,63,90886,6,8,2018,1,1,4019,7733,415,0,0,7621164.8
63172,80,1,1,87,86149,9,2,2020,0,0,6433,4021,799,0,1,6327173.0
96595,90,1,1,63,60554,2,9,2002,0,1,2867,7521,252,0,7,9671244.2
85743,76,1,0,75,95177,5,2,2004,1,1,1839,3630,875,0,4,8580878.4
99740,19,1,1,23,19246,9,2,1999,0,0,6110,5727,359,0,0,9982698.9
32839,17,1,1,22,60801,6,7,1991,1,0,3101,3591,386,0,4,3294617.1
38480,99,1,0,83,49828,3,3,2010,1,0,7385,1467,376,0,5,3853735.0
84970,20,0,1,19,45030,9,1,1998,1,0,8384,8072,949,1,10,8504061.8
90115,40,0,0,12,31609,9,9,1997,0,0,164,7153,412,0,0,9012893.7
19069,78,0,1,36,14650,10,4,1997,1,0,4306,5629,135,0,1,1910241.7
8528,10,1,1,48,16738,8,10,1998,0,0,9256,8714,865,0,0,861004.8
51010,24,0,1,65,5199,2,10,2018,1,1,3391,7566,622,1,9,5106590.8
36256,48,0,1,98,73295,7,1,2003,1,1,8926,5942,136,1,7,3633301.3
49956,8,0,1,61,50026,10,5,2019,1,1,3903,2285,956,1,8,5000197.9
97578,97,1,1,63,74748,7,1,2006,0,0,8747,6526,474,1,3,9764792.6
85024,52,1,0,31,16416,6,6,2017,0,0,732,842,791,1,5,8506042.7
66169,40,0,0,66,81934,8,5,1993,0,1,2547,3120,239,0,6,6623375.3
2895,52,1,0,24,18272,8,3,2008,0,1,6657,1261,604,0,1,292915.8
25805,49,1,0,86,30835,4,7,1991,0,1,1197,4891,680,0,1,2591493.1
13073,86,1,1,21,82623,10,6,2001,1,0,3203,5874,410,0,9,1316580.1
57213,82,1,0,31,63802,4,8,1994,1,0,5321,8213,337,0,0,5725473.4
73479,58,0,1,78,88577,9,3,2004,1,1,1567,4986,288,0,5,7356083.4
52397,92,0,0,25,3734,9,4,1990,1,0,2567,9191,992,1,10,5241599.0
82897,72,0,1,90,6634,8,9,2001,1,1,3520,8682,487,1,6,8298456.1
9242,90,1,0,36,60046,1,8,2008,0,1,4534,2836,494,0,4,930448.8
87603,45,0,0,31,72028,2,4,2019,1,0,5175,7284,684,0,4,8762692.9
99516,73,1,0,43,96226,1,7,2012,1,0,5178,2821,712,1,10,9955482.2
74819,66,1,0,32,54891,6,3,2010,0,1,2214,2765,453,0,4,7484727.0
12101,91,1,0,23,74434,2,7,1996,1,0,7780,3629,544,1,6,1215445.6
5540,14,1,0,61,13554,5,4,1995,0,0,9042,5851,752,0,6,559407.5
43411,79,1,1,59,50826,6,8,2009,1,1,8856,5530,897,1,3,4350544.9
33928,19,1,1,39,55365,8,8,2016,1,1,3437,2114,754,1,4,3401310.6
42011,93,0,0,53,39280,6,7,2021,1,0,5192,6281,639,0,6,4203445.1
85202,24,1,1,40,88240,9,5,2011,1,1,2236,6304,884,1,8,8530631.1
80617,41,0,0,53,15835,5,8,2000,0,0,4837,9810,699,0,4,8062892.0
460,3,0,0,12,30477,9,8,1993,0,1,7166,8479,734,1,2,47257.3
13005,81,1,0,9,23259,10,7,2020,1,1,7738,4663,368,1,4,1304605.0
70202,2,1,0,19,45522,3,1,2010,0,1,9899,7981,349,1,4,7025433.0
13400,40,1,1,47,25105,5,2,2000,0,1,5660,5256,712,0,5,1351303.0
29619,41,0,0,53,78774,8,10,1993,0,1,2987,4641,491,0,8,2967787.3
85246,53,1,1,19,63544,9,6,1990,1,1,8405,8625,890,0,7,8530688.0
20375,37,1,0,4,66271,4,2,2017,0,1,8866,9527,963,0,2,2042174.7
63010,38,1,0,83,31965,3,6,1992,1,1,215,5512,491,0,9,6308475.2
59172,15,1,1,60,82528,9,1,1995,1,0,9255,5964,121,1,6,5927710.5
20685,100,0,1,86,50134,5,5,2012,1,1,150,6026,929,1,3,2077651.2
81814,2,1,0,7,50931,5,8,2016,1,1,7677,1896,864,0,5,8184989.6
77309,46,1,0,71,14269,5,7,2020,0,0,5734,5357,389,1,3,7735889.0
55917,74,1,0,1,17288,8,10,2014,0,1,2007,6081,182,0,3,5594069.4
55474,81,1,1,65,24787,5,3,2012,0,0,411,7268,176,1,6,5553845.2
67509,79,1,1,63,50528,1,6,2016,1,0,1471,1362,142,0,7,6761569.6
