squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
70503,70,1,1,3,72954,7,5,2020,1,1,5327,4828,868,0,8,7058556.0
96867,69,1,1,2,25281,5,8,1993,1,0,8715,3142,377,0,6,9695169.3
86975,6,0,1,73,4911,3,8,2019,1,0,6257,9590,721,0,4,8704752.9
41302,90,1,1,44,16327,2,8,1996,0,1,1704,1373,856,1,5,4140317.6
40315,78,1,1,41,3822,6,5,2004,1,0,7239,4090,684,0,0,4036010.4
36936,32,0,1,75,99648,8,4,2015,1,0,7842,921,600,1,9,3698154.5
19756,91,0,1,13,72659,8,6,2003,1,0,1337,2933,427,0,3,1979607.3
54369,66,1,1,46,57232,6,7,2018,1,0,9773,3621,651,0,10,5449838.8
13923,22,1,0,26,69203,3,8,1997,1,1,6929,561,340,0,1,1399256.7
52339,21,1,0,40,62344,7,1,2020,0,0,7476,879,243,0,10,5240271.0
14113,96,0,1,53,14800,10,9,2014,1,1,1361,721,634,0,10,1417648.4
1189,80,1,0,12,31767,2,8,2002,1,0,9607,9203,966,0,3,123054.2
64232,43,1,1,91,49501,4,10,1993,1,1,8664,3981,604,1,2,6433095.3
80041,94,0,0,14,64363,7,7,2006,0,0,5856,6891,349,0,9,8005238.6
41325,81,1,1,12,65653,7,5,2012,1,1,4438,4704,997,0,6,4139962.2
53533,66,0,0,95,69219,8,8,2008,0,0,5795,259,454,1,4,5357890.8
39201,25,1,1,94,59270,5,5,2004,1,0,9590,2561,406,1,2,3933162.4
79929,83,0,0,61,70113,3,3,2001,1,1,1580,1005,847,1,9,7994382.1
59520,52,0,1,40,79444,6,5,2007,1,0,2588,4357,985,0,7,5959253.7
42117,95,1,1,24,45427,1,2,2012,1,0,4629,1482,350,1,1,4218152.2
51521,13,0,0,3,82475,9,2,1999,0,1,818,4134,672,0,3,5153018.9
63048,14,1,0,27,2660,8,7,2010,1,0,9411,8404,121,0,5,6308006.0
41516,81,0,1,14,59848,8,6,2014,1,0,6028,7067,603,1,10,4156171.4
86482,38,1,1,99,33972,9,7,1994,1,0,6662,413,672,0,8,8659872.4
75898,97,0,1,6,33301,2,10,1990,1,1,6591,6169,411,0,8,7592058.0
88174,23,0,1,84,87584,6,1,1994,0,0,7601,137,380,1,0,8824737.4
20991,4,0,1,85,79547,4,10,2016,0,0,5855,1050,265,1,9,2104487.6
84895,84,0,1,84,53668,6,8,2010,1,1,7267,6021,775,1,2,8498401.0
75254,26,0,0,92,52901,3,7,1995,0,0,6853,2553,647,0,9,7530165.5
94030,51,0,0,26,86507,8,6,2006,0,0,730,5692,935,0,3,9404822.6
26622,47,1,0,71,84861,5,6,2011,0,0,7478,3249,374,0,6,2672589.1
73950,85,0,0,70,2197,6,6,2013,0,1,5282,7462,518,0,5,7396821.3
78463,33,0,0,79,67986,9,8,1991,0,0,8866,2131,736,0,3,7849793.1
90298,96,1,1,94,56068,2,1,2009,0,1,9320,6707,474,1,3,9044015.9
44589,44,1,1,57,80966,6,6,2001,0,1,4247,1229,233,0,3,4468398.1
49842,81,1,0,4,42391,6,3,2021,1,1,8299,8339,240,1,8,4986838.1
90103,17,1,1,93,67984,9,5,1990,0,0,2112,6620,478,1,6,9023848.0
88844,45,0,1,25,66148,10,4,2021,1,1,1565,3127,758,1,5,8887864.1
67521,32,0,0,60,10708,2,10,2016,1,0,3083,8148,292,1,3,6757641.6
53029,62,0,1,27,98057,5,3,2010,0,0,8833,6406,180,0,1,5308875.0
55176,2,1,1,18,4236,3,5,2020,0,1,1285,59,340,0,6,5523019.0
31525,3,1,1,27,63230,6,10,2001,1,0,9285,3577,744,0,1,3163533.1
42907,62,0,0,93,15928,3,4,2013,0,1,1883,3317,415,0,1,4296273.3
68500,96,0,1,70,77851,6,5,1999,0,1,8080,2690,878,0,7,6860582.9
77913,53,1,1,64,12082,1,10,2007,0,1,328,6752,609,1,10,7801697.7
2314,62,1,1,90,99353,8,6,2008,1,0,7391,3786,376,0,6,241260.8
70033,19,0,1,31,45278,1,3,2014,1,1,3645,4075,243,0,10,7008333.4
38529,22,0,1,77,3856,5,6,1994,1,0,7905,9777,814,1,7,3861754.4
50232,94,0,1,13,55218,2,9,2011,0,1,1457,4025,651,0,0,5028282.1
9995,82,1,1,68,86141,10,9,2017,0,0,9257,782,486,0,7,1008786.7
33971,30,1,1,60,29088,5,4,2005,0,1,5221,2937,429,0,1,3403509.5
81484,17,1,0,82,21109,4,10,1993,0,1,5925,1493,536,1,5,8154333.3
83726,50,0,0,46,58546,10,8,1997,1,0,6460,1248,167,1,7,8374005.7
14700,31,1,0,93,66390,5,10,2021,1,0,4503,1040,516,1,6,1473984.1
40268,26,1,0,52,14375,8,4,2008,1,1,5220,4732,433,0,8,4033464.8
19303,90,0,0,23,52384,9,9,1999,1,1,7175,4896,154,1,7,1932867.9
68035,25,0,1,41,84764,5,3,1992,0,0,1125,1319,114,1,7,6809011.2
3853,44,1,1,86,89215,5,9,2019,0,1,7642,7460,933,1,5,398973.9
16765,97,1,0,45,57100,10,3,2018,1,1,9340,1353,869,0,2,1682708.8
44484,92,1,0,19,87791,4,3,2005,1,0,3830,7477,116,1,0,4451848.5
50967,54,1,0,14,20800,7,4,2007,1,0,9533,8112,566,0,8,5101814.7
4592,60,1,0,99,21492,6,7,2013,1,1,9026,7901,275,1,4,469343.3
73642,25,1,0,24,39633,2,2,2002,0,0,5096,3552,294,1,5,7371124.2
66731,4,0,1,83,36137,1,3,1999,1,0,4079,4194,711,0,5,6682700.9
71350,55,1,0,52,21369,5,6,2017,0,0,4439,8792,633,1,10,7140522.7
76439,15,0,1,59,10724,7,6,1997,0,1,505,887,262,1,5,7651662.7
40509,97,0,0,16,93542,8,8,1994,1,1,31,7473,611,1,7,4052267.4
41313,96,0,1,96,35091,10,2,2003,1,1,6342,5431,895,0,10,4144107.3
40849,75,0,0,21,85257,10,2,2007,0,0,7070,8345,793,0,2,4086314.7
2760,5,0,1,60,91018,4,3,2015,1,1,4978,6403,632,0,9,282475.5
13121,51,1,0,94,71226,4,1,2000,0,0,2124,9219,108,1,4,1323713.0
88768,47,1,1,24,87839,3,2,1994,0,1,542,9982,786,0,4,8882245.4
13603,61,1,1,66,86297,7,6,2014,1,0,2994,7147,767,1,8,1372325.4
15001,66,1,0,15,72162,8,10,1993,1,0,6663,1433,964,0,1,1502336.3
70990,77,1,1,51,30861,10,5,2008,0,1,423,6307,688,1,7,7107294.8
71893,1,1,0,100,3561,3,5,2012,1,0,2997,2741,108,1,8,7201486.2
44240,11,1,1,26,91992,5,2,2009,0,1,906,5148,392,0,8,4432732.9
51616,52,0,1,20,17593,10,8,2015,1,0,9285,2546,310,1,8,5164531.5
3372,12,1,0,90,11937,5,8,1997,1,0,8817,3949,148,1,4,346109.7
9833,23,1,0,66,99623,5,7,2003,1,1,3157,6328,895,0,9,990437.3
