squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
56381,5,1,1,91,50835,6,1,2009,0,1,9204,1511,795,0,1,5646091.9
45464,3,0,1,3,42973,5,5,2021,0,1,9971,7192,338,0,8,4549774.1
63992,5,1,0,39,50384,6,9,2005,1,1,5356,8172,764,0,2,6405553.5
81411,23,0,1,74,99433,10,1,1998,1,1,4634,1546,417,0,9,8149663.8
67053,15,0,0,33,72156,5,2,2019,0,1,7848,1630,947,1,9,6707304.9
13560,1,1,0,17,85418,4,3,2001,1,0,7736,3841,296,1,1,1361612.1
59993,13,1,1,67,83164,2,4,2015,1,0,7159,4934,324,1,3,6009243.5
95568,61,0,1,56,79841,2,8,1992,0,0,8392,3187,388,1,0,9562024.2
50873,95,0,0,38,10919,7,10,2018,1,0,4083,9834,379,0,4,5089609.8
56885,89,1,1,80,69885,1,4,2001,0,1,7919,3273,651,1,8,5699848.1
72193,49,0,1,82,53046,4,7,1992,0,0,5541,1443,326,0,1,7224575.2
39210,100,0,0,70,44287,6,9,2011,1,0,5798,7831,287,1,3,3923171.1
82468,24,0,1,1,92478,5,2,1999,0,1,3756,9908,292,1,10,8250786.9
64882,88,0,0,86,26142,5,7,1990,1,1,3453,5513,452,1,8,6493005.0
98864,37,1,0,55,32055,1,7,2006,1,0,3854,3583,721,1,7,9892826.6
71061,89,0,1,75,53656,9,4,2018,0,1,629,2769,587,1,7,7118344.8
46585,73,0,0,91,10008,2,6,1990,0,1,4670,2935,835,1,6,4662821.0
41976,78,0,1,86,95137,6,7,1990,0,1,9332,6598,475,1,5,4205798.0
52165,3,1,0,3,77195,7,2,1998,1,0,4903,7398,624,0,6,5221495.8
89999,49,1,0,3,18801,9,4,2010,1,0,1314,5091,186,0,5,9004222.0
65611,61,0,1,23,88748,9,9,1999,1,0,5046,6181,963,0,7,6563935.9
16067,4,1,0,26,51833,6,7,2007,1,0,8041,6466,943,1,7,1610057.7
57970,2,1,1,53,59184,5,6,2013,0,0,2019,7550,512,1,5,5811905.3
50373,38,0,1,53,3519,8,3,2003,0,1,1500,8923,352,0,3,5043556.3
12079,66,1,1,70,60660,6,8,2020,1,0,3094,4275,512,1,9,1213149.0
36670,12,0,1,54,81486,1,9,2003,1,1,7937,1759,346,0,2,3676149.3
2122,89,1,0,67,80189,10,9,2000,0,1,3154,9873,698,1,8,219749.0
88458,5,0,1,36,25549,5,8,2012,0,1,7119,1754,299,0,9,8853221.2
70603,35,1,0,42,21908,8,1,2012,0,0,2976,8011,324,0,7,7065124.2
70091,62,1,1,86,37015,2,6,2009,1,0,1786,8181,733,0,8,7019102.9
3886,86,1,1,35,37090,2,5,2021,1,0,4865,2447,808,1,4,398355.1
64932,38,0,0,42,35842,1,9,2016,1,1,4507,9312,889,0,4,6496287.6
