squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
77857,14,0,0,20,3971,6,10,2002,0,1,1608,437,627,1,3,7788400.2
22737,17,1,0,5,5835,2,5,2006,1,1,5008,8462,582,0,5,2278169.6
24896,93,0,1,11,17711,6,4,2019,0,1,4997,8672,973,0,4,2494839.9
98793,70,0,1,25,4566,10,4,1994,0,1,557,8325,881,0,2,9885562.4
14224,76,1,1,19,34795,7,7,2021,1,1,7511,9669,984,0,2,1427508.1
65001,18,1,0,37,72546,8,6,2013,1,0,4731,2386,792,0,8,6504375.3
84479,4,0,1,51,67682,7,4,2010,0,1,9349,4058,810,1,7,8454598.0
49415,61,0,0,43,29898,5,2,1999,0,0,9354,294,891,0,4,4943067.9
75177,82,0,0,30,28023,6,1,1995,1,0,6430,3117,118,0,1,7519419.5
95630,42,1,1,90,97422,9,10,2001,0,0,5966,2659,395,0,4,9572960.1
40911,43,1,1,2,82355,6,10,2012,0,0,3691,9423,109,0,8,4100225.2
71151,17,0,0,36,15518,4,10,1994,0,0,3970,7894,452,1,1,7117551.4
48392,44,0,1,6,73699,4,7,1992,1,1,7266,5032,129,0,8,4841545.2
76649,77,0,0,76,62247,1,3,2013,0,0,4138,3412,345,1,10,7667431.3
5390,52,1,1,54,21092,3,7,2020,0,0,8171,1111,525,0,6,547066.0
44938,58,1,1,100,44121,8,6,2007,0,1,4004,7451,871,1,4,4510650.7
50595,75,0,0,94,96035,4,8,1996,1,1,8596,1253,596,1,9,5067161.6
43776,14,0,1,78,13766,1,1,2007,1,0,4648,4449,222,1,4,4387370.7
70110,98,1,0,43,85395,1,4,2010,1,0,3309,6132,504,1,7,7015646.0
40760,79,0,0,69,92213,5,5,2001,0,0,5172,8537,281,1,3,4080383.1
39524,5,0,0,2,8838,10,1,2005,1,0,3946,3364,500,0,7,3953344.5
6597,10,1,0,83,10926,5,4,2014,0,0,3945,945,468,1,10,670292.4
19674,84,1,1,32,35977,10,1,2021,0,1,4630,8988,409,1,9,1978538.1
57415,41,1,1,80,12930,3,8,2012,0,0,8245,694,704,1,8,5752675.2
2143,62,0,0,59,68226,7,4,2018,1,0,129,9402,838,0,2,220656.8
37302,91,0,1,29,31986,7,9,1994,1,1,9278,87,635,1,8,3734886.4
64964,53,0,0,28,17374,1,9,2012,1,1,3296,726,216,0,10,6498171.2
67691,28,0,0,52,17486,5,5,2015,0,1,4193,8576,735,1,10,6772663.5
727,18,1,0,52,36290,8,4,2004,1,1,6906,9110,714,0,7,77725.4
70068,31,1,1,100,3231,10,4,2004,1,1,7170,1743,658,0,0,7015755.4
61771,94,0,0,53,87574,2,8,2006,0,1,5293,6348,790,1,9,6181734.6
62878,95,0,0,41,67099,6,6,2008,1,0,7662,424,111,0,3,6289361.8
64505,89,0,0,92,18737,8,1,2008,0,1,970,5007,113,0,9,6459212.8
95116,62,1,1,46,46638,8,2,2017,0,1,4422,1122,579,0,3,9518909.7
39418,53,0,1,83,46757,4,4,1990,0,1,9168,5993,461,1,7,3950046.0
47022,14,1,1,35,91949,4,4,2016,1,1,2951,5303,942,1,3,4709643.6
36778,61,1,1,100,45311,5,10,2012,1,1,9845,2737,867,1,6,3692148.2
95702,29,1,0,47,23961,3,3,2013,1,1,9333,2189,896,0,4,9577615.3
86793,38,1,0,19,87757,9,2,1994,0,0,452,3629,334,1,6,8682439.4
12584,20,1,1,14,47048,7,3,1992,1,0,7808,8350,519,1,10,1266802.2
54520,29,0,0,66,18657,5,5,2007,1,0,7599,8461,925,0,6,5457270.7
4099,40,1,0,47,70261,3,9,2003,0,1,2662,8741,975,0,7,415756.3
75948,55,0,1,71,95054,9,4,1996,1,1,2272,3622,768,0,0,7601880.6
89305,48,1,0,40,61849,5,1,1991,1,0,1474,4535,911,1,8,8938801.1
26506,95,0,1,69,86093,4,3,2015,1,0,9373,6376,509,0,1,2660579.5
6921,53,0,0,21,44040,10,1,2019,1,0,5355,5529,732,1,4,693484.9
8346,6,0,1,51,4211,3,1,2010,1,0,7224,3558,757,1,0,839157.0
90050,66,0,0,49,52024,5,10,2014,0,1,6477,7548,572,1,0,9007562.4
33341,35,0,1,95,10015,8,1,2003,1,0,2417,9374,719,0,8,3342152.3
17467,30,1,0,25,63,3,3,2001,1,0,2930,5090,720,0,3,1751070.1
67672,30,1,0,25,15984,10,3,2005,1,1,8480,8764,506,1,6,6773654.5
46771,18,0,0,95,98244,7,4,2001,0,1,2692,5702,822,1,1,4687350.1
33700,69,0,1,30,85765,2,7,1995,1,1,439,8146,649,1,3,3377757.5
95076,10,1,1,44,88676,9,6,1999,1,1,9160,1619,468,1,8,9513379.9
68535,72,0,1,34,8380,4,7,1991,0,0,9945,610,494,1,7,6857533.1
87567,2,1,0,38,50622,7,5,1990,0,0,1840,4409,297,1,8,8763657.0
47807,31,1,0,67,26833,8,5,1992,1,1,9232,2299,269,0,5,4790133.2
24942,7,1,0,54,68076,10,8,2003,1,1,120,6778,851,1,10,2502371.3
19702,27,1,0,37,12152,9,2,2000,1,0,6604,2850,784,0,5,1974353.0
7001,85,0,1,70,3485,1,8,2010,1,1,1177,5633,958,1,0,709874.0
26872,88,1,0,24,11539,5,2,2001,1,1,511,3737,718,1,9,2692017.1
24081,54,1,1,62,87982,9,9,2003,1,0,2176,694,151,1,10,2418822.3
40992,23,1,1,35,57702,1,7,1998,0,0,2426,2315,736,0,7,4107719.8
48102,15,1,0,80,93587,5,4,2009,0,1,7121,527,775,0,10,4815224.9
90219,48,1,0,3,92628,6,9,1998,0,0,8050,8708,764,0,3,9024572.8
58935,21,1,1,63,47931,2,7,2018,0,1,1935,974,695,0,5,5902606.8
99277,35,1,1,82,51595,2,8,1990,1,0,8267,6662,577,1,10,9935775.0
90528,50,0,1,64,42867,7,8,1994,0,1,721,8759,689,0,2,9063314.4
