squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
22459,63,0,0,14,95372,1,8,1991,0,1,8836,6953,727,1,9,2246811.1
96791,17,0,0,63,33275,1,7,2009,0,1,1240,3504,383,1,8,9680369.9
23608,21,0,0,31,1588,1,3,1995,1,1,6410,6388,720,0,5,2364456.5
13688,9,0,0,19,30657,3,4,1991,0,0,6489,8277,117,0,10,1369377.1
72070,75,0,1,98,62777,1,3,1999,1,0,2666,130,316,0,2,7220918.9
86607,8,1,0,98,59770,3,3,2017,1,0,5389,1169,381,0,0,8669030.7
95817,97,0,1,25,80904,3,5,1995,0,1,6697,8898,840,1,7,9588183.5
3506,14,0,1,51,81835,7,2,1991,1,1,4712,2468,310,0,8,356564.1
37448,19,1,0,67,79338,8,7,1997,1,0,1605,6205,680,1,0,3751951.7
36988,97,0,1,87,159,1,9,2007,1,1,7454,1792,546,1,2,3705539.7
998,21,0,1,90,12859,6,5,2008,0,0,8604,482,348,0,9,104702.8
9493,57,0,0,27,41814,10,1,2009,1,1,9660,5182,241,0,7,951804.9
72370,81,0,0,89,73512,7,10,2003,1,1,4618,6540,856,1,10,7242934.3
73049,92,0,0,65,49904,6,3,2005,1,0,7064,2714,568,1,5,7306250.5
91370,11,1,1,6,58665,10,9,2009,0,1,2687,3960,565,1,8,9146210.9
55045,75,0,1,30,52898,3,4,2004,1,1,5733,8521,464,0,9,5511210.4
17989,9,1,0,11,72938,8,5,2017,0,0,5679,2420,172,1,3,1802630.7
53749,61,1,1,1,53430,8,9,1997,1,0,2336,9857,969,0,0,5381679.7
32694,26,0,1,60,47126,6,9,2009,1,0,1421,9858,635,0,6,3274621.9
24261,91,1,1,44,60269,6,7,2003,0,1,7476,2074,678,0,5,2437565.3
27394,93,1,1,66,19449,1,5,2012,1,0,9345,6623,959,1,7,2754889.2
99432,56,1,0,36,60224,4,4,2015,0,0,6843,853,591,1,3,9947325.5
67229,17,0,0,18,89933,2,10,2016,1,0,7856,4026,754,0,6,6725201.6
89186,28,0,0,5,41160,5,1,2021,0,0,5759,4724,283,1,4,8919497.1
93313,100,1,0,66,89033,5,10,2018,1,1,2702,6408,809,0,10,9338654.8
53671,16,1,0,95,6249,9,10,2017,1,1,5731,5941,139,0,3,5378022.7
62318,43,1,0,29,1559,2,5,2007,0,0,4844,7082,281,0,10,6235136.7
79422,52,1,1,4,29335,9,3,1995,0,0,2686,4901,305,0,0,7952304.5
11093,5,0,1,71,4151,4,2,1997,1,1,8059,136,287,1,0,1117189.7
23321,35,1,0,37,32589,1,2,1991,0,0,7618,1182,253,0,5,2335697.1
19198,90,0,0,46,85650,7,8,2003,0,1,2995,9882,918,1,10,1921930.3
78216,45,1,1,89,63484,1,6,2010,1,1,2643,4018,351,0,6,7832429.0
14750,30,1,0,12,18525,7,9,2014,1,1,5905,6651,643,1,8,1478391.4
61098,27,0,1,48,17649,1,8,2008,0,0,2276,1500,459,0,3,6115352.8
63111,36,1,0,89,58910,3,9,1996,0,0,7826,1247,630,0,0,6314137.6
43250,2,0,1,55,36266,9,7,2019,1,0,6059,730,851,1,7,4334802.9
88168,94,1,1,57,51193,4,2,2020,1,1,973,5640,953,1,9,8825815.0
37506,88,0,0,94,32364,2,7,2016,1,1,4468,406,172,0,7,3753651.6
64269,77,0,0,26,33938,2,2,2000,0,0,5225,47,606,1,9,6428786.0
7490,71,1,0,3,5362,9,10,1996,1,0,4328,6142,121,0,6,753009.6
97121,98,0,1,100,83849,10,8,2012,1,1,5700,6810,956,1,1,9717727.2
14185,3,1,0,94,76994,6,7,2002,1,1,5155,5381,799,1,3,1422531.2
86682,12,0,0,80,1763,1,4,1996,1,0,2126,8586,654,0,8,8674009.6
34282,24,1,0,94,8087,9,9,1991,0,0,7021,8695,971,1,3,3440156.1
89022,48,1,0,44,15308,4,10,2004,0,1,4759,5470,123,0,1,8904794.4
91543,6,1,0,77,55027,5,9,2013,1,0,1902,9331,211,1,0,9166876.3
54993,22,1,0,70,17168,6,2,2017,0,1,4944,3988,360,0,5,5503799.7
85795,3,1,1,22,94870,10,4,1990,0,1,8852,5277,915,0,7,8587486.0
64079,93,0,0,50,82368,7,8,2019,0,0,7255,2140,388,1,8,6412901.9
80116,85,0,1,14,43152,1,7,2000,0,0,7964,2348,402,1,8,8015692.0
52866,23,0,1,40,10132,8,8,2004,0,1,933,8316,384,0,4,5293836.4
68375,55,0,0,74,77285,2,2,1994,0,0,3854,960,168,1,1,6838539.4
55802,91,1,1,32,31192,2,7,2011,0,0,1112,1648,459,0,4,5588172.1
62117,80,0,0,3,98851,2,8,1995,1,0,5600,2815,426,0,3,6212439.5
50890,49,0,1,90,77927,2,4,2020,0,0,180,1761,117,1,5,5094287.0
44248,24,1,0,28,23716,4,4,2018,0,0,2192,8309,666,1,6,4431469.8
76326,2,0,0,83,87311,5,4,2004,0,0,4050,2048,248,0,0,7635872.4
56778,85,0,0,67,17036,7,6,2005,0,1,3260,3275,511,0,9,5679689.5
80225,100,0,0,67,79891,10,6,2002,1,1,656,971,932,1,6,8025744.2
69320,22,1,0,45,99277,6,6,2017,0,1,3636,6066,476,1,0,6939825.7
24962,41,0,0,6,96923,7,1,2014,1,0,1251,9789,260,0,2,2497425.4
91964,56,1,1,93,59790,1,7,2013,1,1,6032,3230,950,1,0,9209295.3
40787,73,0,1,88,93576,6,9,2011,0,1,359,8099,107,1,4,4091282.1
28053,21,1,1,22,55432,1,6,1991,1,0,9531,2546,574,1,4,2815718.1
90172,34,0,0,65,97450,6,2,1999,0,0,7383,143,623,0,3,9023549.9
816,7,0,1,48,68021,10,3,2003,0,0,3587,8088,726,0,0,87585.3
751,2,1,0,71,25242,6,6,1992,1,1,1252,7255,631,1,0,82123.2
87627,33,0,1,89,38054,7,9,1999,0,1,2149,2956,146,1,4,8769190.9
16786,93,1,0,36,22835,5,10,2007,0,0,802,5175,262,0,10,1684521.7
74832,60,1,1,69,29445,3,3,1992,0,1,3427,5598,209,1,10,7492714.2
12920,1,0,1,83,74001,3,9,2016,1,0,5166,5620,948,1,3,1305319.6
54879,79,1,0,6,77267,7,10,1999,1,1,7739,6621,818,1,2,5492312.9
62083,96,0,1,81,8576,2,5,1994,1,0,7667,4589,392,0,1,6218129.4
96814,90,0,1,9,81137,5,7,1999,1,0,2678,1021,481,0,7,9687090.9
38301,66,1,1,53,92838,8,8,2004,0,0,2522,5594,336,0,1,3841237.4
78947,86,0,0,94,77559,2,1,1992,1,0,1965,1912,698,0,6,7900369.2
44836,85,0,1,88,18392,2,10,2000,1,0,8687,3522,986,0,3,4493247.0
5488,56,1,0,35,9329,6,3,1992,0,1,6778,9131,442,0,4,554027.2
99886,83,1,1,37,32438,5,8,2003,0,0,4600,7789,210,0,2,9999687.3
