squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
88976,6,1,0,74,26757,3,3,2011,0,1,4176,1412,357,1,8,8906213.1
8910,20,1,0,93,17564,3,5,2012,1,0,3097,641,223,0,7,898488.2
13851,77,0,0,83,7881,5,1,2019,0,1,2448,7546,961,0,7,1392391.9
15928,29,1,1,81,37194,5,2,2017,0,0,9165,6615,195,1,10,1603995.7
67849,40,0,1,94,87050,5,1,1996,1,0,4405,7746,719,0,4,6792498.6
91073,72,0,0,50,63947,7,9,2018,0,1,6760,4028,976,0,7,9111251.8
91458,44,0,0,49,73814,10,8,1991,1,0,2763,1749,108,1,6,9149688.1
46478,6,1,1,31,62647,2,2,2003,0,1,1813,354,916,0,7,4657996.3
62592,47,1,0,30,92892,4,10,2017,0,0,6845,1485,833,0,7,6262694.7
60680,49,0,0,80,9006,10,6,2012,1,1,8520,4697,855,1,4,6075501.2
85659,57,0,0,17,28116,3,10,2015,1,1,8825,4435,743,1,7,8567586.5
35188,79,0,0,52,7369,3,1,2010,1,0,4392,3808,639,1,10,3523563.0
91123,89,0,0,47,80260,2,5,2008,1,0,6089,7988,622,0,9,9116372.8
78117,98,1,1,84,80290,4,4,1997,0,1,1732,5314,331,1,7,7825898.7
98689,75,1,1,55,95076,4,4,2009,0,0,3462,3915,882,0,6,9874062.9
1720,73,1,1,83,70620,7,8,1991,1,1,70,4360,126,1,5,183918.1
14345,37,1,1,99,42634,4,10,1997,1,1,1617,4224,857,1,9,1445853.7
30914,5,0,0,2,61119,1,4,1996,1,1,5768,3413,307,1,8,3092163.6
4099,27,0,0,84,21985,8,3,2000,1,0,7950,3949,741,0,8,413304.0
23478,80,1,0,5,51544,8,2,2019,1,0,5728,2902,263,1,6,2351874.9
1086,4,1,0,81,34569,2,2,2011,0,1,64,7702,375,1,9,116061.1
45181,78,1,1,39,52458,7,8,1994,1,0,6735,8600,530,0,10,4525938.4
176,30,0,0,15,62932,6,3,2000,0,0,2325,6230,536,0,9,18985.0
79680,84,0,0,100,38092,5,8,2018,0,1,3404,2843,632,0,0,7975851.8
32776,72,0,1,71,28374,3,5,2001,0,1,8324,2179,737,0,8,3283690.1
88755,4,1,1,5,61239,7,7,2011,1,0,1759,5842,288,1,5,8882476.1
95096,68,0,0,83,32805,2,5,2009,1,1,7667,37,801,1,0,9515861.9
77212,70,0,1,16,57644,7,9,2012,1,1,8919,5402,692,1,5,7727317.2
46910,80,1,1,99,32102,7,6,1994,0,0,4093,3721,890,1,8,4706368.4
75487,82,0,1,97,96333,4,7,2011,1,0,9162,1991,442,0,1,7558644.1
41090,24,0,1,39,23738,2,3,2010,0,0,8963,1592,316,0,2,4114595.0
87111,16,1,0,71,21181,10,10,2008,1,1,4567,4444,708,1,1,8716894.8
87353,5,1,1,47,25992,8,3,1991,1,1,5013,5168,108,0,8,8745540.1
29664,88,1,0,87,50164,8,8,2006,1,1,1108,7600,891,1,3,2975680.6
23184,56,1,1,100,70418,7,9,1997,0,1,7131,4031,762,1,3,2335644.7
65482,66,1,1,21,30063,5,6,1996,1,1,134,1222,171,0,6,6556065.6
81602,9,1,1,46,40968,7,6,2017,0,1,5471,1562,144,1,2,8169478.7
48129,73,1,1,76,30380,10,7,1994,1,1,7889,4322,514,0,2,4823162.4
2684,97,0,1,19,9081,7,3,2010,0,1,2676,1879,936,1,8,272104.0
17563,51,1,0,95,74094,6,8,2013,0,1,4369,7844,555,0,2,1762997.3
37853,97,0,1,54,90059,5,6,2019,0,1,1210,346,332,1,0,3792902.9
25147,35,1,0,81,38582,3,7,2014,0,1,4068,7472,225,0,6,2521731.4
23843,64,0,1,87,5682,6,6,1999,1,1,2961,9343,919,1,2,2391434.9
68369,86,1,0,19,94411,7,7,2010,1,1,3330,9662,292,0,2,6843646.0
11583,49,0,1,9,49595,6,6,2012,0,0,8636,4794,549,0,4,1161984.2
9559,28,0,0,76,90173,8,1,2020,1,1,4966,3537,849,0,6,963514.0
38611,20,1,1,53,69928,8,7,2020,1,0,308,1690,810,0,6,3870229.0
17618,9,1,1,36,3355,1,6,1992,1,0,8906,6122,943,1,1,1771805.2
73903,34,1,0,35,70056,3,2,2017,0,0,250,2992,718,0,5,7397590.7
24484,22,1,0,21,88155,5,9,2000,0,1,6601,9844,236,0,8,2452550.0
32442,25,1,1,51,42976,5,7,2004,1,1,9834,7341,289,0,4,3252838.4
38826,53,1,0,91,50763,1,8,2001,1,1,2901,7535,464,1,5,3890080.1
65340,84,0,0,34,2230,3,4,2004,0,0,5481,349,836,1,7,6536254.4
93638,51,1,1,62,2272,10,4,1992,0,1,6134,2573,694,1,9,9378471.2
61146,84,1,1,54,37182,4,5,2021,1,1,4572,2348,433,0,9,6125077.1
24004,62,1,1,99,67178,2,9,2003,1,0,1372,2371,446,0,4,2414637.3
83588,82,1,1,57,17607,3,4,1994,1,1,2598,746,108,1,2,8369526.4
85820,72,1,1,70,98420,7,9,2002,1,0,2238,7291,998,1,1,8588402.2
39799,23,1,0,76,24010,7,8,1993,0,1,5411,1575,281,0,9,3984987.3
84355,23,0,1,22,77493,8,10,1999,1,1,4851,7101,736,1,9,8439985.9
59747,38,1,1,13,67814,4,7,1994,1,1,4173,7116,973,0,8,5984506.4
6009,36,1,1,59,3453,1,9,2016,0,0,8867,3057,158,0,9,612067.6
5965,25,0,0,88,99504,8,10,2017,1,0,9846,2192,243,1,1,601173.7
78079,31,1,0,98,30542,1,6,2001,1,1,3136,7021,989,1,7,7820045.1
48378,17,1,1,19,99291,8,6,2000,0,1,7572,5929,498,0,1,4848213.0
94695,86,1,1,1,52781,4,1,1992,1,1,5398,553,509,0,8,9478421.2
48642,56,1,0,87,67962,5,3,2020,0,0,3600,2728,145,0,7,4869835.0
11524,24,1,1,65,15883,9,8,2018,1,0,9789,9878,331,0,10,1161912.8
97539,70,1,0,88,46421,7,10,1990,1,1,4165,5523,447,0,10,9761326.0
825,24,0,1,23,73905,6,4,2008,0,0,8622,2077,584,1,4,87430.8
64365,46,1,1,27,80064,3,8,2018,1,1,204,2316,957,1,3,6444610.8
68063,52,1,0,51,6235,10,4,1990,0,1,9550,3622,379,1,4,6813816.0
41848,55,1,1,99,5880,6,1,1992,0,1,2330,3066,861,0,0,4200544.2
78741,54,0,1,60,54734,10,2,2005,0,0,9057,5024,402,0,2,7880701.5
16824,86,1,1,72,73576,1,8,2010,1,0,4287,7300,984,0,10,1695808.0
51203,59,0,0,58,31258,2,9,2010,1,0,8413,3175,359,0,5,5123643.0
97108,30,0,0,88,58422,3,7,2008,0,1,1103,6879,555,0,8,9714782.8
69261,41,1,1,29,49856,7,5,2008,0,1,6518,3834,546,1,3,6935036.8
89425,19,1,1,47,52212,10,9,2002,0,1,3695,3399,439,0,8,8952287.2
26792,67,1,1,32,65774,8,5,2003,1,0,4687,5948,327,1,1,2684819.3
91443,65,0,0,61,62487,7,7,2002,1,0,9240,6787,549,1,5,9148710.2
89470,47,0,0,4,3654,5,8,2005,0,1,6633,4782,321,1,8,8947834.5
53313,41,0,0,47,61053,2,6,2003,0,0,2127,4905,793,0,9,5335501.3
93913,6,0,1,15,43554,4,6,2009,0,1,9940,7252,744,0,0,9396713.9
31042,48,0,0,53,34588,9,6,2003,1,0,907,3418,162,1,5,3109396.3
9329,18,0,0,18,41666,6,10,2018,0,1,2898,7505,176,0,8,934231.8
42272,8,1,0,15,22439,10,4,2017,1,0,6622,3306,733,0,5,4232650.7
30588,71,1,0,73,18782,4,9,1998,0,1,9841,8345,457,0,2,3064993.8
99742,96,1,1,51,28301,7,9,2013,1,1,6762,2336,760,1,6,9984910.3
33065,15,1,1,22,66295,10,3,1998,1,0,733,8245,305,0,10,3314847.8
22702,10,0,0,49,53757,3,10,1995,1,0,6442,1994,122,1,6,2271827.5
31885,26,1,1,68,64954,9,2,2005,1,0,1974,489,732,1,7,3202805.5
64602,77,1,0,65,23521,5,5,1996,0,1,2656,2980,434,1,6,6467513.6
75853,17,1,0,63,70656,7,6,2004,1,1,4768,2815,256,0,8,7591050.4
5409,51,0,0,70,84029,10,3,2017,1,1,7475,9621,142,0,7,546201.7
80699,20,1,0,88,65145,3,10,2009,0,1,1740,1538,372,0,8,8074576.9
8607,17,0,0,14,40275,3,4,1992,0,1,1627,465,504,0,1,862453.2
75057,63,1,1,63,19220,6,5,2017,0,1,9394,6084,275,1,6,7518049.7
70919,11,1,1,44,51455,1,10,1997,1,1,8742,1290,177,1,10,7101031.7
29710,96,1,0,67,33509,7,8,2015,0,1,9951,4716,1000,1,2,2978583.5
