squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
56025,68,1,0,86,29367,4,8,2017,0,0,3731,7937,857,0,8,5608298.7
43846,54,0,0,89,40112,9,1,2005,0,0,827,3177,318,0,7,4391747.5
4039,92,0,0,9,26689,5,3,1991,0,0,3277,7419,574,1,6,404475.1
42208,26,1,0,11,90051,1,4,2003,0,1,9849,9363,806,1,5,4224392.3
61004,39,0,1,41,90839,10,6,2008,0,0,6712,7606,387,1,8,6103922.8
8284,92,0,0,21,20192,2,7,2012,0,1,5937,2755,374,1,8,830539.2
3525,3,1,1,29,50018,4,3,2009,1,0,3547,9486,479,1,8,358221.9
12643,90,1,1,78,29965,7,10,2011,0,1,7673,9748,120,0,8,1278163.1
40513,40,0,1,80,68719,5,4,1992,0,0,5024,7361,418,0,7,4058569.2
16933,1,0,1,19,48322,7,10,2010,1,0,3821,5726,437,1,6,1697974.0
26750,42,1,0,74,55441,3,7,1992,0,1,3650,9895,345,0,10,2678911.2
85100,9,1,0,63,6915,2,4,1997,1,0,3962,1409,401,0,4,8517058.7
31141,6,0,1,3,4464,9,10,2020,0,1,3258,8577,514,1,8,3118168.0
79252,27,0,0,61,48036,5,8,2020,1,0,2277,6611,922,1,2,7929634.0
27444,22,1,1,46,9031,4,2,2010,0,1,1426,8836,123,1,4,2757164.0
25263,53,1,1,51,31799,5,2,2004,1,1,9834,1817,183,0,0,2532250.4
48104,51,0,1,58,54800,7,9,1998,0,1,5228,5175,343,1,1,4816257.8
88167,3,1,0,91,85085,8,8,1996,0,1,5968,9573,446,1,6,8823304.6
81316,71,1,0,8,49146,3,5,2006,0,0,8749,1772,765,1,10,8136403.6
11931,33,1,0,14,56356,9,7,1991,0,0,3791,9715,638,1,10,1197776.1
25473,48,1,1,98,46038,4,8,2013,0,1,3132,6333,480,1,8,2555163.3
62986,81,0,1,36,6897,3,7,2002,1,1,895,9126,212,0,6,6302874.2
22004,18,0,1,24,72132,1,3,2012,1,1,2283,1132,377,0,3,2206727.2
42826,33,1,1,36,44656,10,1,2019,0,0,9284,7829,603,1,3,4290813.9
32156,64,1,1,78,12877,9,6,2009,1,1,2413,9674,866,1,8,3223835.9
40694,99,1,1,18,57581,8,7,1999,0,1,338,3042,724,0,9,4077703.9
94532,27,0,0,28,68592,3,3,2017,0,1,5959,824,948,1,2,9455571.7
41269,28,1,1,70,27131,3,7,2019,0,1,9458,8594,417,1,2,4136202.9
12376,56,0,1,79,80060,10,1,2009,1,1,3177,7284,562,1,5,1248053.9
29435,69,0,1,19,48467,3,7,1991,0,0,3899,8130,499,1,10,2948686.1
891,25,1,0,14,8816,1,7,2020,1,0,6195,8027,826,0,4,94306.0
81901,89,1,1,59,82667,4,6,2012,0,1,7253,4565,472,0,5,8200054.2
8138,59,0,0,39,45026,4,4,2014,0,1,57,7754,645,1,9,815961.4
87901,43,1,0,57,44763,9,3,2008,1,0,6765,4337,994,1,1,8798163.8
43845,23,0,0,57,76539,6,3,2019,0,1,302,867,917,1,4,4390445.9
30858,28,1,1,32,24343,8,1,1997,0,0,2575,2710,351,1,9,3093387.7
80323,100,1,0,86,49703,3,8,1995,1,0,5662,8850,349,0,1,8045525.5
56727,76,1,0,99,90257,6,9,2016,1,0,5838,8336,251,1,6,5679000.6
15765,33,1,0,13,13451,3,3,2019,1,0,1003,3215,554,0,2,1582487.9
86276,45,1,0,93,36645,6,10,2008,1,1,895,925,895,1,1,8635652.8
2011,61,1,1,37,88163,4,10,2019,1,0,9543,5105,975,0,2,208435.9
30187,55,1,1,82,37034,9,2,2011,1,1,8079,5017,452,0,8,3031862.1
95795,48,0,0,69,17479,8,7,2012,1,0,2275,5958,770,1,7,9585545.2
72820,87,0,0,69,91405,7,6,2008,0,0,6740,8697,849,1,1,7285517.8
13550,43,1,0,37,43418,8,2,2014,1,0,2437,4308,326,1,6,1362271.4
72781,12,0,0,25,44361,10,2,2019,1,1,2119,3025,270,1,1,7280626.9
80294,65,0,1,67,67050,8,6,2010,0,0,8307,6558,413,1,3,8040382.0
88086,97,0,1,41,64033,8,2,2007,1,0,1572,5277,195,0,2,8817211.7
22939,37,0,1,25,92862,4,6,2012,1,1,3285,7116,923,1,5,2297898.2
68188,23,0,1,48,26178,4,6,2012,0,1,9355,7231,249,0,10,6828051.2
32244,67,1,1,87,99261,8,4,2001,0,0,8227,5168,188,0,3,3239674.1
47894,3,1,1,52,85985,5,6,1996,1,0,7893,2905,961,1,6,4799734.6
16960,39,1,0,28,62240,10,9,2002,1,1,4044,2861,134,1,3,1700327.2
15330,33,0,0,23,92191,7,1,2009,1,1,9370,7917,850,1,0,1535813.9
60443,81,0,0,37,43492,8,8,2017,0,0,1402,4592,960,0,8,6046307.7
26304,79,0,0,23,53935,2,2,2006,1,1,5209,1391,968,0,2,2632641.6
60619,62,1,1,93,93976,7,4,2020,0,1,3414,7498,537,0,5,6076849.0
53690,5,0,1,88,6539,4,8,2000,0,0,783,6981,391,0,0,5375387.0
21104,12,0,1,86,21135,8,6,2008,0,0,8164,7067,194,1,0,2117222.8
98551,68,0,1,78,85725,2,8,1992,0,1,1830,9237,206,1,10,9860229.2
61238,70,1,0,39,92628,8,7,2013,0,1,4070,5767,119,1,3,6131806.3
40846,23,1,1,3,65290,8,8,2014,1,1,8833,4877,711,0,0,4089009.4
90262,97,0,1,45,58562,10,10,2008,0,0,3904,7443,447,0,10,9035172.8
30322,54,0,0,7,27859,8,7,2015,0,0,1680,8794,360,0,8,3032885.5
