squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
6824,44,1,1,21,14837,9,7,2020,1,0,4254,5044,171,0,5,690852.0
69942,67,0,0,62,19382,5,6,2008,1,1,7253,5226,832,0,9,7000444.8
28247,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,2837586.6
83564,20,1,1,60,82650,10,5,2010,1,1,5420,9908,927,1,2,8366616.0
86720,7,1,0,22,64090,5,2,2019,1,1,4000,6521,491,1,0,8676437.9
53978,3,0,0,63,59998,2,4,2021,0,0,5082,9585,151,0,7,5399425.1
78993,50,1,0,72,7305,7,8,2007,1,1,7677,6177,107,0,2,7905911.7
19537,61,0,1,83,89083,5,2,2020,0,0,1962,275,721,0,5,1960626.0
81330,81,0,0,12,79119,2,1,2006,1,1,208,8696,596,0,5,8134552.6
55115,87,1,1,82,69769,1,6,2019,0,0,5024,8257,675,0,1,5522593.9
83615,21,1,1,76,85872,5,6,2011,0,1,3893,4165,740,0,4,8367434.1
24176,76,0,0,68,21829,8,3,2020,1,1,2313,1169,711,1,4,2424926.0
87186,13,0,1,98,78043,10,2,2006,1,0,5269,1871,580,0,1,8725843.6
76718,1,1,1,32,88773,5,7,1993,0,1,8514,515,889,0,10,7678291.3
34686,70,1,1,45,36301,5,5,2018,0,1,4689,4368,767,0,1,3478751.8
1372,85,1,0,61,22030,8,9,1994,0,0,8590,1810,169,1,2,141991.4
85391,4,1,1,3,31387,6,2,2007,1,0,2793,5070,341,0,6,8547440.7
88190,11,1,1,7,34854,6,1,2000,0,0,2566,3454,817,0,6,8825664.0
29465,89,0,0,31,91289,6,9,1990,1,0,8262,2890,842,0,4,2948873.0
36475,64,0,1,53,65241,3,7,2010,0,1,8979,3503,393,0,6,3653259.0
14807,30,1,1,59,87205,6,7,2016,0,0,7326,7417,501,0,0,1488467.6
13176,82,1,1,54,71238,2,4,2016,1,0,5874,1827,725,1,3,1326833.6
33747,44,0,0,65,87274,3,4,2011,0,1,5425,3180,280,1,9,3379216.1
72586,63,0,0,39,43842,5,9,2017,0,0,2929,8280,971,1,7,7260767.7
6040,45,1,1,23,6418,2,9,1995,0,0,9301,3177,539,0,6,611596.5
