squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
77591,36,1,0,79,48726,8,7,2002,1,0,7732,7509,127,0,1,7767753.2
10109,6,0,0,81,22719,5,7,1990,1,1,8202,590,716,0,10,1018391.0
3712,89,1,0,62,96538,8,4,1990,1,0,443,1872,642,0,8,378944.0
61485,74,0,0,17,73421,3,9,2008,1,0,7471,6422,501,0,7,6150376.8
39818,4,1,0,94,98076,6,5,2009,0,0,6521,7389,148,1,2,3990192.9
24064,79,1,1,59,20729,7,1,2005,1,1,10,3969,985,1,8,2414680.5
76818,13,0,0,81,43542,1,9,2016,0,1,9229,4981,612,1,9,7688569.6
96767,62,0,0,66,30455,9,4,1997,0,0,8252,8145,167,0,5,9680781.7
7184,30,1,0,11,96158,1,1,2008,0,0,3658,4164,387,0,7,724159.8
63062,60,0,0,37,73988,10,8,2003,0,1,3391,5307,948,0,2,6307914.3
33793,63,1,0,42,55220,2,4,2000,1,0,9494,4010,784,1,5,3386082.0
26089,2,0,0,60,75957,6,3,1999,1,1,6541,2412,616,0,7,2615439.9
9223,50,0,0,74,56384,5,10,2006,1,1,7438,7970,976,1,9,927886.6
64717,8,1,0,64,66333,4,6,2008,0,1,103,4933,300,0,3,6479615.8
1513,95,0,0,43,99468,2,9,2002,1,1,2504,8951,718,0,10,155010.2
89008,84,1,1,72,4547,4,9,2015,0,1,1106,6566,777,0,1,8911947.5
4803,42,0,0,79,95739,3,6,2006,0,1,6414,8347,779,0,9,485590.6
64128,36,1,0,48,91696,6,10,2009,1,1,3220,9542,642,1,0,6418143.9
47956,61,0,0,69,39644,9,10,2016,1,0,3515,3972,959,0,1,4800729.6
96915,20,1,0,23,12882,10,10,2020,0,0,3272,8097,920,1,7,9695754.0
98025,98,1,0,90,26276,6,1,2005,0,1,4543,655,251,0,4,9813291.5
95148,52,0,0,100,66463,5,10,2008,1,1,8257,779,339,0,10,9522550.8
93283,87,0,1,25,38486,10,7,1996,1,0,4915,7580,378,1,9,9333627.6
80837,82,1,0,70,11128,9,4,1993,1,0,6217,8853,285,1,1,8089906.3
64869,79,1,0,22,62659,5,8,1996,0,1,70,6804,637,1,4,6492457.6
44750,96,0,0,94,78156,10,5,2018,0,1,8957,1252,108,1,3,4479097.8
55840,89,0,1,11,56766,4,6,1995,0,0,9314,3519,912,0,2,5588693.5
40934,51,0,0,41,30430,6,9,2018,1,1,1270,185,530,0,7,4096884.8
32951,20,1,0,53,75542,5,1,1992,0,1,1204,8965,752,0,0,3300626.2
99552,28,1,1,49,50409,10,1,1993,1,0,1361,1127,525,1,6,9964331.3
62093,12,0,1,94,65064,9,2,2004,1,0,9421,7699,777,1,2,6222279.4
72445,92,1,0,26,98594,9,1,2013,1,1,5714,3261,746,0,0,7249734.3
83352,88,1,1,91,4816,3,6,2010,1,0,1045,5911,841,0,8,8348414.0
65494,74,1,0,91,7397,2,4,2004,1,1,8641,4672,915,0,0,6562471.4
11084,97,0,1,79,50171,4,7,1998,1,0,6932,9633,946,0,2,1113370.8
81974,86,1,0,78,88702,10,2,2013,0,1,2472,335,535,1,1,8207704.3
81262,32,1,0,41,1213,4,10,1991,1,0,7324,1876,846,1,10,8132826.1
78453,28,1,1,83,48638,9,5,1997,1,0,6247,8873,776,0,7,7859262.7
5598,10,0,0,38,94927,3,6,1994,0,1,5818,1570,825,0,0,562211.4
58852,48,1,1,79,75918,2,6,1992,0,1,7200,7657,956,1,2,5892490.2
32389,73,1,1,86,13176,10,2,2007,0,0,6047,5764,466,0,5,3247575.7
57798,52,0,1,31,51301,7,1,2017,0,0,3441,7750,359,0,7,5783464.7
45947,16,0,0,15,87857,5,7,1999,1,0,91,4894,103,0,5,4595814.9
74390,42,1,0,14,86650,5,1,2013,0,1,4284,9971,253,0,10,7441689.3
56711,54,0,1,1,46415,8,10,1994,1,1,9545,9701,143,0,6,5673734.4
10048,75,0,0,34,19158,5,3,1991,0,0,3960,4166,729,0,1,1006643.1
68783,15,0,0,80,19508,4,10,1994,0,0,6498,2439,403,1,9,6885739.4
27586,100,0,0,64,65098,4,5,2011,0,0,7988,6567,266,0,8,2762137.1
74190,42,1,0,67,25155,4,3,2017,0,1,3328,4927,107,0,1,7425893.7
77724,78,0,0,79,83477,3,2,1995,0,0,8324,6918,982,1,10,7779385.5
78851,24,0,1,53,6869,9,9,1998,0,0,5929,1703,331,0,4,7891785.8
88521,38,1,0,97,90217,8,1,2018,0,1,2986,6632,495,1,1,8857964.8
