squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
88673,10,0,0,40,78694,4,2,1990,0,1,669,1134,607,1,8,8871019.0
32510,63,0,0,54,67856,1,8,2001,0,1,5674,9928,216,1,1,3256418.1
27333,18,0,0,72,19391,4,6,2019,1,1,3682,2482,980,0,10,2735397.9
5853,98,0,1,95,80762,4,5,1996,0,1,2243,9048,269,0,4,592333.6
53842,30,0,0,9,95771,3,4,2013,1,1,4689,1215,935,0,8,5385104.3
15662,41,1,0,28,47097,4,9,2008,1,1,6439,765,791,1,7,1573827.8
67103,37,1,1,64,20972,6,8,1990,1,1,5682,6331,225,1,8,6716138.0
93906,76,0,1,91,53942,2,9,2016,1,1,3561,8349,864,0,7,9400748.6
91857,31,0,0,32,80096,3,1,2015,0,1,4522,6631,243,1,10,9188779.5
79132,56,0,1,3,75963,4,3,2007,1,0,8871,8328,765,1,2,7918754.7
64213,96,0,0,32,77551,3,4,1996,0,1,1217,121,167,1,2,6422841.6
6486,22,1,0,89,21269,2,1,2020,1,0,4674,5512,952,0,7,656911.0
70768,26,1,0,11,64814,5,2,2006,1,1,1470,7184,897,0,4,7081550.6
53869,5,1,1,58,87959,7,7,1992,1,1,5770,6099,500,1,10,5395151.2
82557,76,1,1,85,75533,4,8,2013,0,1,2948,5016,697,0,3,8262789.3
48107,95,1,0,31,2763,7,3,2000,1,0,1223,5447,883,1,5,4815768.0
36934,97,1,0,75,68651,7,9,2017,0,0,6069,4293,832,0,9,3700225.7
460,62,0,0,14,46538,8,5,2016,1,1,3594,706,346,1,4,47967.6
38321,7,1,1,10,82794,2,7,1998,1,0,8905,6723,218,0,5,3842187.8
84311,44,1,0,38,63461,7,9,2004,0,1,4762,6898,779,1,1,8438142.4
17466,90,0,1,43,38624,4,6,2021,0,0,3727,218,948,1,1,1753239.1
24478,79,0,0,87,5228,6,9,2004,0,1,5059,5145,255,0,0,2449805.4
34455,20,1,0,67,46917,5,9,1993,1,1,6714,4498,948,1,5,3453476.3
18464,5,1,0,53,37213,9,2,1996,1,0,1313,4833,544,1,0,1854224.6
38798,55,1,0,89,10232,1,1,2012,1,0,5538,927,920,1,0,3888211.2
55485,70,1,0,14,93520,10,4,2013,1,0,8482,6766,906,0,2,5555218.3
5767,35,0,1,74,17357,2,10,1996,0,1,3529,2065,548,1,2,583642.6
36683,24,0,0,87,92551,5,5,1996,0,1,772,2659,439,1,4,3676170.6
55850,59,0,0,11,89761,1,10,2000,1,1,2498,1184,770,1,5,5586343.0
14871,85,0,0,97,63059,10,10,2006,0,0,9782,9249,937,1,6,1491001.6
60861,98,1,0,65,38651,3,5,2017,0,1,1595,4799,715,0,5,6095914.7
19219,26,0,1,11,75287,2,10,1994,0,1,2900,6325,383,0,0,1926624.4
41700,60,1,0,7,98811,8,6,1991,0,0,8181,8167,728,1,4,4175901.1
13296,87,1,1,5,97245,2,5,1993,0,0,3129,3793,968,1,10,1336777.3
21479,66,1,1,75,92948,3,5,1998,1,1,1373,8613,409,0,0,2157779.8
76699,51,1,0,89,93895,6,1,1992,1,0,1791,9620,229,0,2,7678118.2
29755,32,1,1,62,78397,4,3,2013,1,1,6779,1851,286,0,5,2981844.3
2121,35,1,0,61,46918,5,10,2016,0,0,2378,9840,863,1,4,218834.6
1956,88,0,0,27,39357,5,7,2010,1,1,2790,8756,655,0,5,196856.0
38470,100,1,1,42,83391,8,8,2018,0,1,3625,8121,995,0,6,3857901.8
25963,34,1,1,14,65296,3,9,2008,1,0,6824,1850,790,0,3,2606507.8
1314,71,0,1,4,34422,7,5,2018,1,0,7658,4339,113,0,9,133536.8
86046,28,1,1,12,77249,8,9,2005,0,1,5664,3283,653,1,3,8610597.5
50550,11,0,1,49,31498,2,8,1996,1,1,5305,30,533,0,3,5060805.6
25594,69,0,1,41,46498,5,4,1997,0,0,5269,2445,652,0,10,2564288.7
95011,87,0,0,44,18551,5,4,2015,1,0,9565,6321,477,1,5,9504611.5
20470,6,0,0,10,88762,8,7,2008,1,1,1395,7576,818,1,7,2048310.8
66041,18,1,0,16,58842,1,5,2020,0,0,4459,8993,147,0,9,6607179.0
6192,26,1,1,38,13415,3,7,2007,0,0,5557,5120,221,0,10,626148.7
45524,64,1,0,34,18798,5,6,1993,0,1,3579,3982,199,0,2,4557896.3
13767,22,0,0,49,21964,6,7,2019,0,0,8936,8665,472,0,4,1380386.9
32769,11,0,1,34,76030,10,5,2011,0,0,9745,7391,866,0,9,3283212.1
47831,51,1,0,29,33602,5,1,2011,1,1,909,7201,283,1,8,4786919.1
58752,79,0,0,98,82396,4,9,1997,0,1,9961,3122,831,0,4,5881679.7
92075,45,1,1,39,75562,8,6,2005,1,0,3320,1744,211,1,2,9216323.5
91711,57,1,0,48,47861,5,4,2020,1,0,1166,7565,623,0,8,9178971.0
56421,98,1,0,29,93762,8,10,2008,0,0,3326,6696,333,1,3,5647730.8
23449,71,1,0,65,88409,3,2,2017,1,1,7606,8015,314,0,8,2351391.7
78124,19,0,0,54,58120,8,8,1998,0,0,5301,9404,156,0,5,7817265.8
70753,66,0,1,38,28784,9,6,1991,1,1,5308,7336,204,0,7,7083236.1
50380,51,1,0,89,75593,7,4,2013,0,0,3042,8945,733,1,9,5047474.3
86387,71,1,0,34,13483,9,3,1998,0,0,2851,9711,352,0,4,8643504.8
18161,91,1,1,11,30136,2,8,2015,0,1,3646,7542,496,0,6,1823328.5
41992,21,1,1,50,94051,1,7,1996,0,1,8068,3082,381,1,10,4205820.6
56420,54,1,0,51,48264,3,3,2001,0,1,6436,7741,324,0,8,5646520.1
78620,70,0,0,90,31229,9,3,2019,1,0,4997,5988,423,1,5,7865911.9
10919,47,1,1,93,83655,7,8,1994,0,0,1920,1660,572,0,1,1100481.4
64101,68,1,1,27,12026,4,6,2013,1,0,782,2046,552,1,10,6415461.3
54200,90,0,1,11,83573,5,6,1994,1,0,6003,5033,305,0,10,5422645.4
77260,38,1,1,50,3609,4,2,1997,1,0,5726,9952,663,0,2,7733589.7
55015,84,0,1,1,71555,1,9,2016,0,0,9244,7989,509,1,1,5502830.6
10212,83,1,1,40,76350,4,8,2008,1,1,3333,9715,914,1,6,1032298.8
69055,75,1,0,52,48006,4,3,1998,0,0,3397,1791,212,1,6,6913685.8
54369,14,1,1,66,10660,4,4,2004,1,0,2331,9111,561,0,8,5444916.4
89338,53,0,0,27,89083,6,4,2014,1,1,4154,5715,739,1,7,8936753.4
75363,34,0,1,40,17563,3,2,2017,1,1,5623,4122,489,1,6,7542240.7
1565,100,0,1,1,76383,6,4,2005,1,0,2062,8379,946,1,0,160603.5
52568,5,1,1,82,79444,6,2,2007,1,0,4409,5855,621,0,6,5267684.7
21833,26,0,0,80,53366,2,4,2001,1,1,8801,3190,953,0,2,2185600.1
77654,89,1,1,41,78742,3,6,2007,1,0,7929,829,455,1,9,7773631.7
5537,79,0,1,77,69459,8,6,2003,1,1,7331,7773,748,1,1,563383.3
70596,87,1,0,75,26342,6,4,2009,0,0,3847,6277,516,1,8,7065331.9
9947,94,0,0,86,10034,2,2,2014,0,0,4152,9901,624,0,0,997753.4
47757,50,0,0,81,10826,4,1,1993,0,0,4370,6369,455,1,6,4777071.3
57044,87,0,1,22,16068,3,5,2011,0,0,6910,4984,536,1,10,5710088.1
74139,11,1,0,18,24641,9,3,1992,0,0,1076,1403,257,1,9,7417297.2
54043,88,1,0,46,73807,3,8,1996,0,0,1611,5281,101,1,4,5408152.6
95549,30,1,1,3,68964,10,1,2000,1,1,9714,4500,987,1,10,9560988.0
57662,44,1,0,30,97265,6,1,1993,1,0,2683,9374,742,1,7,5773073.3
2671,28,1,0,42,75900,7,10,2019,0,1,5868,4566,288,1,9,272272.9
36417,32,1,1,85,92953,3,8,2017,1,0,2209,8157,688,1,10,3652839.7
65583,76,0,0,59,9107,7,8,2001,1,0,4577,5742,665,0,0,6562118.1
82927,71,0,1,54,14219,4,1,1994,0,1,2275,4216,784,1,3,8299669.4
4733,60,0,0,24,10081,3,2,2010,1,1,4343,7730,749,1,7,474915.0
96943,81,0,1,68,49152,6,9,2012,0,0,8094,501,600,1,8,9705501.2
3814,3,1,0,20,28671,10,4,2007,0,1,4221,7909,149,1,8,386744.7
72959,75,0,0,59,80759,1,10,2018,1,1,9490,8059,319,1,8,7297849.8
96594,24,0,0,72,84720,4,10,2018,0,0,6970,4826,544,0,2,9660809.8
61073,90,1,0,77,59566,7,3,1991,1,1,3484,5343,319,1,2,6110676.1
73888,50,1,1,60,69295,6,9,2019,1,0,4631,2327,660,0,8,7403575.9
