squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
18397,59,0,0,93,6434,3,7,1990,1,0,4891,3118,930,1,4,1846201.0
4623,93,0,1,58,11227,3,10,2009,1,0,872,7715,311,0,10,468494.9
58433,54,0,1,29,72133,10,9,2018,1,1,7744,8873,945,1,8,5848135.8
79767,86,1,0,17,89482,8,6,2013,0,0,4962,8544,429,1,6,7981643.3
58036,51,0,1,35,9043,7,9,2007,0,1,4484,9488,865,1,2,5809016.7
6051,77,0,0,88,77373,5,7,2015,0,1,5330,5128,713,0,5,612527.5
22703,41,0,0,53,4234,8,1,2018,0,0,979,4694,487,1,0,2273445.8
29319,62,1,0,47,47216,5,3,2001,0,1,5846,4451,407,1,7,2939576.1
53722,26,1,1,96,82959,7,1,2021,0,0,8599,9999,804,1,3,5383626.1
32218,28,1,0,39,36128,1,4,2015,1,0,9705,5525,728,1,7,3225722.5
93288,90,1,0,73,48260,1,7,2002,0,0,8206,2914,432,0,4,9334856.2
30402,63,0,0,33,18703,8,9,2012,1,0,8054,6328,984,1,4,3043179.2
75632,43,1,1,12,52689,5,8,2002,0,0,9594,8777,601,0,2,7573328.2
34592,24,0,0,80,32228,1,7,1996,0,1,7058,3151,753,1,6,3467169.6
34304,54,0,0,95,66942,1,2,2003,1,1,477,4865,678,0,6,3434850.3
21112,38,0,1,94,34073,4,2,2019,1,1,7570,6288,105,1,4,2121485.9
40266,100,0,1,14,96142,6,4,2009,0,0,3106,8224,851,1,8,4028831.9
93533,27,0,0,33,60496,5,5,2017,0,0,9325,747,816,0,7,9356028.7
78672,59,1,1,66,93460,4,6,1995,1,0,6121,7040,470,0,8,7877999.5
47833,44,1,0,82,27128,10,7,2008,1,0,4111,9613,223,0,0,4791653.8
22142,11,0,0,97,76427,3,8,1995,1,0,3913,7269,618,0,7,2220957.5
19819,19,0,0,35,34411,10,10,2000,0,0,9281,3912,175,0,4,1984840.0
69967,32,0,0,35,7115,1,6,2012,0,1,4397,3106,169,0,4,6997746.2
28555,76,1,1,40,80056,5,9,2018,0,0,1267,626,534,0,0,2860957.8
25881,89,1,1,34,30476,1,9,2004,0,0,1972,9613,659,1,4,2596473.4
81624,8,1,1,4,96626,9,1,2004,1,1,7404,9394,345,1,3,8169425.4
73943,29,1,1,32,80149,5,10,2005,1,1,4065,8991,328,1,8,7405498.5
78101,17,0,1,24,1451,2,1,1995,1,1,919,6775,862,0,10,7814923.5
22162,14,0,1,99,84655,2,10,1994,1,0,5587,8854,693,1,9,2223268.4
72836,27,1,0,24,7994,8,8,2009,1,0,8012,2364,526,1,1,7289126.9
56614,98,0,0,13,32272,5,1,1997,1,1,7692,6556,880,0,4,5662574.7
838,30,1,1,8,23119,7,2,2003,1,1,3367,3336,855,0,6,92181.3
25946,84,1,0,80,64602,2,9,1999,1,0,2221,6908,717,1,0,2600384.9
17250,50,0,1,50,67364,7,3,2021,1,1,233,8648,917,0,10,1734432.1
19387,17,0,0,64,18690,3,4,2020,1,0,9284,860,654,1,6,1940788.0
36503,87,1,1,90,92021,1,10,2007,1,0,7309,8926,633,0,2,3659340.7
61752,62,0,1,57,42393,4,2,2018,0,0,2373,7131,393,0,5,6181908.8
25136,98,1,1,35,42440,2,7,2011,0,0,9715,4429,745,1,1,2520958.1
95989,44,1,1,46,91819,7,5,2017,1,1,4482,5786,188,1,6,9610818.7
27665,29,1,1,24,52092,5,10,2011,1,0,7584,4075,861,1,9,2771481.1
