squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
99913,52,1,0,83,94376,4,1,2014,1,1,6217,6113,493,0,6,9998090.4
29824,89,1,0,24,11501,6,1,1993,1,1,3653,9737,253,0,1,2986708.3
96931,49,0,1,98,88234,5,3,1999,0,0,3644,9284,165,0,5,9703396.9
13194,75,0,1,16,41855,3,9,2020,0,1,4236,3170,929,1,5,1325734.0
7597,51,1,0,90,19027,6,4,2013,1,1,874,3224,900,0,6,763978.3
74943,2,1,0,10,68695,7,8,2016,0,0,9626,6679,953,0,6,7496206.6
68224,12,1,0,14,59027,7,2,2017,0,1,1292,6865,525,1,8,6826969.7
27233,34,0,1,41,4632,1,8,2021,0,1,8478,9374,131,1,4,2728421.1
99821,41,0,0,12,55795,2,1,2001,0,1,1812,7245,152,1,0,9982792.1
55575,65,0,1,64,58248,8,7,2001,0,1,6170,3102,244,0,6,5563122.1
56616,88,0,1,47,80605,4,5,2004,0,1,5788,7079,818,1,2,5666924.4
48352,23,0,0,11,29157,8,9,1990,0,0,3916,9015,562,1,2,4836393.0
21503,2,1,1,74,13188,6,1,2004,0,0,8279,1092,824,1,5,2159844.4
34291,33,0,1,37,81990,6,5,1991,0,1,9105,9238,401,0,8,3434499.1
71353,95,0,1,21,25019,9,1,2019,0,0,2488,4532,740,1,9,7142339.9
30871,43,1,1,66,15631,5,7,1992,1,1,4040,558,641,0,9,3101000.2
77012,50,1,0,18,9235,1,5,2006,1,0,457,8971,483,0,4,7704558.6
64021,14,1,1,39,75048,7,1,2018,1,1,2634,4578,247,0,3,6412082.8
98124,34,1,1,36,16068,8,4,2002,0,0,9507,8660,601,0,0,9821245.2
59195,39,1,0,100,85788,2,9,2010,0,1,5995,4387,478,0,2,5923843.0
82275,70,0,0,59,77570,2,10,2012,0,1,5408,6981,551,1,0,8230302.2
34213,78,0,0,52,83036,9,8,2010,1,0,6992,8442,754,0,7,3424803.0
62399,36,0,1,51,39887,8,8,2011,1,0,8250,5286,185,1,8,6246364.1
12831,41,1,0,16,38929,8,3,2015,0,0,9668,3820,969,0,5,1288685.5
55691,54,0,0,46,54845,4,8,2000,0,0,5173,7652,449,0,0,5574008.0
72365,58,1,1,79,26962,2,10,2013,0,1,5829,7145,984,1,8,7248658.3
98840,48,0,0,6,82101,6,4,2005,1,1,3563,4620,833,1,6,9885470.5
64027,94,0,1,34,30165,5,8,2021,0,0,4663,7557,860,1,9,6408770.1
25745,70,0,1,53,41005,10,7,2020,0,1,8242,9291,457,1,2,2583236.0
58971,82,0,0,67,92533,9,3,2019,0,1,1799,398,876,0,4,5901033.9
34159,84,0,1,25,16990,10,9,2004,1,0,6456,6496,467,0,10,3420308.4
63017,23,0,1,33,21265,10,10,1999,0,1,8223,5786,404,1,5,6307594.9
40570,68,1,0,46,21120,10,9,2021,1,0,1565,137,229,1,0,4060237.1
60307,34,0,0,31,86593,6,7,1991,0,1,9401,2016,230,0,2,6031864.1
29269,98,0,0,10,27846,5,1,1994,1,1,2305,4150,616,1,0,2928059.4
9916,17,1,1,2,29645,9,1,1995,1,1,8357,7306,521,1,5,997349.5
79408,59,1,0,86,21833,10,8,1992,0,1,7716,2641,577,0,5,7948588.2
10001,74,1,0,93,3767,2,5,2015,1,0,1629,9289,998,0,8,1006263.5
82835,85,1,1,68,45044,6,5,2007,1,0,8099,1033,547,1,5,8290732.7
65953,9,1,0,9,10399,5,2,1999,1,1,3460,8575,383,0,8,6599401.9
52689,92,1,0,43,93189,7,10,2003,1,1,6782,6414,342,0,10,5273689.3
91973,88,0,0,14,69385,6,10,2021,0,1,6767,4760,621,1,3,9198800.1
13840,16,1,1,93,62438,7,6,1995,0,1,1309,6446,840,1,5,1393777.5
70556,83,0,1,10,33392,10,9,2019,0,1,1421,697,879,1,4,7059493.9
57612,88,1,1,31,95395,1,8,2010,0,0,2828,4753,116,0,0,5767803.0
42052,69,1,0,68,79355,10,1,2016,0,1,1548,2218,833,0,7,4211525.6
50982,58,1,0,73,52386,3,8,2007,1,1,372,8941,438,0,4,5105930.7
35452,39,1,1,59,79821,2,9,2016,0,1,7714,3481,326,0,10,3555588.6
69957,64,1,1,45,21174,4,9,2000,1,1,6641,8594,557,1,8,7007658.0
62330,29,1,1,50,5529,10,3,2007,0,0,7395,647,931,1,8,6242179.7
31492,64,0,0,28,57281,4,5,2020,0,0,2546,1902,475,0,4,3149910.0
90444,70,0,0,34,77423,1,5,2001,0,1,7534,6827,281,0,5,9045666.1
87577,85,1,1,97,40642,8,6,2005,0,1,5100,7639,752,0,0,8772102.5
85955,72,0,0,56,69575,3,1,2015,0,1,4303,2197,408,1,2,8601595.5
97406,47,1,1,72,48318,10,10,2009,1,1,1911,6330,146,0,3,9750051.9
